Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Sub_Medication,Adarotene,-0.5321974,InputSig,NA,NA,LINCSCP_121884,HT29,3.33uM,24h
Sub_Medication,ATN-161 (trifluoroacetate salt),-0.50018036,InputSig,NA,NA,LINCSCP_121937,HT29,10uM,24h
Sub_Medication,Lamivudine,-0.47082269,InputSig,NA,NA,LINCSCP_122172,HT29,1.11uM,24h
Sub_Medication,SPECTRUM_001060,-0.47027977,InputSig,NA,NA,LINCSCP_122095,HT29,0.37uM,24h
Sub_Medication,Roquinimex,-0.4661037,InputSig,NA,NA,LINCSCP_122224,HT29,10uM,24h
Sub_Medication,Lofexidine,-0.43430917,InputSig,NA,NA,LINCSCP_122149,HT29,0.37uM,24h
Sub_Medication,"ICI 182,780",-0.43214467,InputSig,NA,NA,LINCSCP_122195,HT29,3.33uM,24h
Sub_Medication,ABT-333,-0.43093514,InputSig,NA,NA,LINCSCP_122144,HT29,0.12uM,24h
Sub_Medication,Mepivacaine,-0.42775708,InputSig,NA,NA,LINCSCP_122214,HT29,1.11uM,24h
Sub_Medication,Celecoxib,-0.42759797,InputSig,NA,NA,LINCSCP_122129,HT29,3.33uM,24h
Sub_Medication,MLS006011051,-0.42573161,InputSig,NA,NA,LINCSCP_114577,HME1,10uM,24h
Sub_Medication,AGK 2,-0.42480813,InputSig,NA,NA,LINCSCP_114135,HME1,0.12uM,24h
Sub_Medication,BMS-299897,-0.42372063,InputSig,NA,NA,LINCSCP_122166,HT29,1.11uM,24h
Sub_Medication,U0126,-0.41503865,InputSig,NA,NA,LINCSCP_23076,HEPG2,10uM,6h
Sub_Medication,Lapatinib,-0.41210274,InputSig,NA,NA,LINCSCP_11919,BT20,10uM,6h
Sub_Medication,MK-3207 (Hydrochloride),-0.40873964,InputSig,NA,NA,LINCSCP_172719,YAPC,1.11uM,24h
Sub_Medication,ascorbic-acid,-0.40608898,InputSig,NA,NA,LINCSCP_122076,HT29,1.11uM,24h
Sub_Medication,ARMODAFINIL,-0.40316086,InputSig,NA,NA,LINCSCP_120744,HT29,3.33uM,24h
Sub_Medication,AC1NSZSY,-0.39915668,InputSig,NA,NA,LINCSCP_140949,MCF7,0.12uM,24h
Sub_Medication,PD-98059,-0.39618239,InputSig,NA,NA,LINCSCP_23083,HEPG2,10uM,6h
Sub_Medication,Isoniazid,-0.39356808,InputSig,NA,NA,LINCSCP_120697,HT29,1.11uM,24h
Sub_Medication,MEK1/2 Inhibitor,-0.39209252,InputSig,NA,NA,LINCSCP_23032,HEPG2,10uM,6h
Sub_Medication,"NG,NG-Dimethyl-L-arginine, Dihydrochloride",-0.3863868,InputSig,NA,NA,LINCSCP_120470,HT29,0.37uM,24h
Sub_Medication,PLX-4720,-0.38555111,InputSig,NA,NA,LINCSCP_36,A375,0.1uM,6h
Sub_Medication,SUDAHWBOROXANE-UHFFFAOYSA-N,-0.38272457,InputSig,NA,NA,LINCSCP_20370,HCC515,10uM,6h
Sub_Medication,Torcetrapib,-0.37689463,InputSig,NA,NA,LINCSCP_172587,YAPC,1.11uM,24h
Sub_Medication,WZ 4002,-0.37527853,InputSig,NA,NA,LINCSCP_12019,BT20,10uM,6h
Sub_Medication,Antimycin A,-0.36600475,InputSig,NA,NA,LINCSCP_20372,HCC515,10uM,6h
Sub_Medication,Brexpiprazole,-0.36516975,InputSig,NA,NA,LINCSCP_121987,HT29,1.11uM,24h
Sub_Medication,SB239063,-0.36505073,InputSig,NA,NA,LINCSCP_152440,PC3,0.37uM,24h
Sub_Medication,WHI-P97,-0.36114943,InputSig,NA,NA,LINCSCP_114712,HME1,0.37uM,24h
Sub_Medication,Selumetinib,-0.35860023,InputSig,NA,NA,LINCSCP_986,A375,80uM,6h
Sub_Medication,Pimozide,-0.35785432,InputSig,NA,NA,LINCSCP_122000,HT29,0.12uM,24h
Sub_Medication,Nalbuphine,-0.35474232,InputSig,NA,NA,LINCSCP_172701,YAPC,1.11uM,24h
Sub_Medication,GW501516,-0.34879797,InputSig,NA,NA,LINCSCP_20415,HCC515,10uM,6h
Sub_Medication,Saracatinib,-0.34872674,InputSig,NA,NA,LINCSCP_11916,BT20,10uM,6h
Sub_Medication,Cevimeline hydrochloride,-0.34174026,InputSig,NA,NA,LINCSCP_120689,HT29,10uM,24h
Sub_Medication,"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",-0.34132718,InputSig,NA,NA,LINCSCP_20434,HCC515,10uM,6h
Sub_Medication,U 0126,-0.34097206,InputSig,NA,NA,LINCSCP_23041,HEPG2,10uM,6h
Sub_Medication,Vemurafenib,-0.33859457,InputSig,NA,NA,LINCSCP_51,A375,0.1uM,6h
Sub_Medication,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",-0.33823778,InputSig,NA,NA,LINCSCP_66585,A549,10uM,6h
Sub_Medication,"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",-0.33372294,InputSig,NA,NA,LINCSCP_51009,RMGI,20uM,6h
Sub_Medication,dexamethasone,-0.33246469,InputSig,NA,NA,LINCSCP_172561,YAPC,10uM,24h
Sub_Medication,Adenosine,-0.33000252,InputSig,NA,NA,LINCSCP_122007,HT29,0.04uM,24h
Sub_Medication,Dabrafenib,-0.32993363,InputSig,NA,NA,LINCSCP_114535,HME1,10uM,24h
Sub_Medication,Regorafenib,-0.32807357,InputSig,NA,NA,LINCSCP_114675,HME1,1.11uM,24h
Sub_Medication,Alizapride,-0.32746705,InputSig,NA,NA,LINCSCP_122153,HT29,3.33uM,24h
Sub_Medication,SCHEMBL17857056,-0.32508847,InputSig,NA,NA,LINCSCP_11949,BT20,10uM,6h
Sub_Medication,Trimethobenzamide,-0.32377449,InputSig,NA,NA,LINCSCP_120517,HT29,1.11uM,24h
Sub_Medication,Canertinib,-0.32289633,InputSig,NA,NA,LINCSCP_20462,HCC515,10uM,6h
Sub_Medication,PD-0325901,-0.32213838,InputSig,NA,NA,LINCSCP_22554,HEPG2,10uM,6h
Sub_Medication,BRN 1549781,-0.32167638,InputSig,NA,NA,LINCSCP_23121,HEPG2,10uM,6h
Sub_Medication,Moxonidine,-0.32128687,InputSig,NA,NA,LINCSCP_120598,HT29,0.04uM,24h
Sub_Medication,CI-1040,-0.32096691,InputSig,NA,NA,LINCSCP_11889,BT20,10uM,6h
Sub_Medication,AZ628,-0.32085686,InputSig,NA,NA,LINCSCP_39159,MDAMB231,10uM,6h
Sub_Medication,Epitiostanol,-0.32019741,InputSig,NA,NA,LINCSCP_122087,HT29,3.33uM,24h
Sub_Medication,Dexamethasone,-0.31792765,InputSig,NA,NA,LINCSCP_217498,HCC515,10uM,6h
Sub_Medication,AS-605240,-0.31399875,InputSig,NA,NA,LINCSCP_54011,SW480,10uM,6h
Sub_Medication,meloxicam,-0.31288509,InputSig,NA,NA,LINCSCP_121978,HT29,0.04uM,24h
Sub_Medication,CCT 018159,-0.3124095,InputSig,NA,NA,LINCSCP_7724,A549,10uM,6h
Sub_Medication,AC1NWAPU,-0.31172208,InputSig,NA,NA,LINCSCP_172447,YAPC,10uM,24h
Sub_Medication,Daminozide,-0.31069718,InputSig,NA,NA,LINCSCP_114320,HME1,0.37uM,24h
Sub_Medication,Parthenolide,-0.31021669,InputSig,NA,NA,LINCSCP_51027,RMGI,10uM,6h
Sub_Medication,Tanespimycin,-0.31018682,InputSig,NA,NA,LINCSCP_15661,HA1E,0.5uM,6h
Sub_Medication,Sarsasapogenin,-0.30967491,InputSig,NA,NA,LINCSCP_140630,MCF7,0.18uM,24h
Sub_Medication,Flavoxate,-0.30858884,InputSig,NA,NA,LINCSCP_124556,HT29,0.37uM,24h
Sub_Medication,SB590885,-0.3085231,InputSig,NA,NA,LINCSCP_22494,HEPG2,10uM,6h
Sub_Medication,Wiskostatin,-0.3081768,InputSig,NA,NA,LINCSCP_22711,HEPG2,10uM,6h
Sub_Medication,CGP 60474,-0.30654845,InputSig,NA,NA,LINCSCP_145763,MDAMB231,0.12uM,3h
Sub_Medication,ZM 306416,-0.30546614,InputSig,NA,NA,LINCSCP_18412,HCC515,10uM,6h
Sub_Medication,Tivozanib,-0.30356026,InputSig,NA,NA,LINCSCP_977,A375,10uM,6h
Sub_Medication,SB-202190,-0.30157153,InputSig,NA,NA,LINCSCP_2718,A375,10uM,6h
Sub_Medication,Cediranib,-0.30155372,InputSig,NA,NA,LINCSCP_16724,HA1E,10uM,6h
Sub_Medication,CHEMDIV3_001301,-0.30000994,InputSig,NA,NA,LINCSCP_22345,HEPG2,10uM,6h
Sub_Medication,Minaprine,-0.29553309,InputSig,NA,NA,LINCSCP_122115,HT29,0.04uM,24h
Sub_Medication,Neratinib,-0.29531979,InputSig,NA,NA,LINCSCP_21408,HEC108,10uM,6h
Sub_Medication,Tetradecylthioacetic acid,-0.29438236,InputSig,NA,NA,LINCSCP_120552,HT29,3.33uM,24h
Sub_Medication,Mubritinib (TAK 165),-0.29429866,InputSig,NA,NA,LINCSCP_119737,HT29,0.04uM,24h
Sub_Medication,AC1NWATH,-0.29242031,InputSig,NA,NA,LINCSCP_18645,HCC515,10uM,6h
Sub_Medication,SCHEMBL2557158,-0.29227572,InputSig,NA,NA,LINCSCP_22118,HEPG2,10uM,6h
Sub_Medication,Pyrazolanthrone,-0.29224268,InputSig,NA,NA,LINCSCP_114470,HME1,10uM,24h
Sub_Medication,Semaxanib,-0.29197357,InputSig,NA,NA,LINCSCP_140737,MCF7,1.11uM,24h
Sub_Medication,RG2833 (RGFP109),-0.29080551,InputSig,NA,NA,LINCSCP_122118,HT29,1.11uM,24h
Sub_Medication,Cyclobenzaprine,-0.29049212,InputSig,NA,NA,LINCSCP_122486,HT29,0.12uM,24h
