Name_GeneSymbol,NAA,PFC
HSPD1,0,0.244205203694416
TCEA2,0,0.243791444779016
GNPDA1,0,0.228905218292702
SCP2,0,0.227714140166856
ETV1,0,0.223886664064331
RUVBL1,0,0.221361407342269
FBXL12,0,0.208987422035341
S100A4,0,0.208085893402758
COL1A1,0,0.204662957486929
UBE2L6,0,0.19042111953074
BACE2,0,0.188467316640218
RNPS1,0,0.181362734509226
GALE,0,0.178922034071075
SLC25A13,0,0.176341352178166
NENF,0,0.172334024030924
NUP93,0,0.171526808627107
CCDC85B,0,0.170933755477564
TXNDC9,0,-0.000619355236008434
CLSTN1,0,-0.000644606609532619
APPBP2,0,-0.000900043353177155
AKT1,0,-0.000985250093674771
ATP1B1,0,-0.00137303029221687
ABCC5,0,-0.00157316382621634
CYB561,0,-0.00164491754242816
MEST,0,-0.00179807321561313
C2CD2L,0,-0.00187203218787229
HDAC2,0,-0.0024653850709339
ZNF318,0,-0.00257305672491932
MCUR1,0,-0.00262963614392046
PIK3C3,0,-0.00277840650079307
SNX6,0,-0.00287220268881709
ALDH7A1,0,-0.00310046165292035
CANT1,0,-0.00312800774747335
FAS,0,-0.00321598570896277
FBXO11,0,-0.00407879133834591
NCK1,0,-0.0041490230482004
YKT6,0,-0.00432553828228139
TERF2IP,0,-0.0048391286946306
ZMYM2,0,-0.00500905379329926
MFSD10,0,-0.00545097039613791
ETFB,0,-0.00545597498117394
ADRB2,0,-0.00556377678100627
BLCAP,0,-0.0063841237451881
VAV3,0,-0.00663844220803289
CEP57,0,-0.00668705937710143
MTHFD2,0,-0.00700149398642818
CHIC2,0,-0.00701763620907726
RNMT,0,-0.00727953075086543
LPAR2,0,-0.00736851030682833
IGF2BP2,0,-0.00751539148858068
TIMM22,0,-0.00758527464064226
GSTZ1,0,-0.00808289268966735
CAB39,0,-0.00839662191389604
DDB2,0,-0.00839756219301538
NCAPD2,0,-0.00874418868785282
TBXA2R,0,-0.00876535888384197
CAPN1,0,-0.00881927827756732
TOMM70A,0,-0.00886938400815439
CCND3,0,-0.00901358849331518
NOLC1,0,-0.00932807129704813
DCUN1D4,0,-0.00933326887909757
TBC1D9B,0,-0.00933635166730651
