Name_GeneSymbol,AI,CG,DLPFC,NAA,OFC,SUB
HDAC2,-0.015202524731694,0,-0.0127109263754299,0,0,0
MTF2,-0.0153604874448637,0,0,-0.00959322076720731,0,0
FBXO21,-0.0157359853298401,0,0,0,0,0
KIAA0907,-0.0160648162100571,0,0,0,0,0
ARFIP2,-0.0166706869588625,0,-0.00278689343637514,0,-0.0082280743073269,0
TCEAL4,-0.0174238855913008,0,0,0,0,0
COPS7A,-0.0174929681462576,0,0,0,0,0
PMM2,-0.0181459066337011,0,0,0,0,0
FAT1,-0.0182770933068601,0,0,-0.0113346883511541,0,0
PAICS,-0.0184480623559151,-0.0233217526584422,0,0,0,0
CDK5R1,-0.0194549507094605,0,0,0,0,0
FBXL12,-0.0199190176683122,0,0,0,-0.00883629413411034,0
CDKN1B,-0.0209588057758907,0,0,0,0,0
CCNA1,-0.0220885149178094,0,0,0,0,0
PTK2,-0.0237463909493255,0,-0.0043486134591087,-0.00576805388434489,0,0
B4GAT1,-0.0238491709675581,0,0,0,0,0
FOXO4,-0.0242205958691889,0,0,0,0,0
PXN,-0.0245079121371372,1.39107874907885,0,0,0,0
MAP3K4,-0.0247206816456691,0,0,0,0,0
FAIM,-0.0248042248652504,0,0,0,0,0
ST7,-0.0252040587364485,0,0,0,0,0
PEX11A,-0.0266703210021369,0,0,0,0,0
VAV3,-0.0267235693636386,0,0,0,0,0
RPA3,-0.0267541479429531,0,0,0,0,0
CBR1,-0.0269335271828118,0,0,0,0,0
ST6GALNAC2,0,4.23502927027979,0,0,0.588399601757303,0
HMGA2,0,3.27586658765958,0,1.24473301197396,0,0
DSG2,0,3.16769296826954,0,0,0,0
IGF2BP2,0,3.05511514173759,0.971135105543853,0,0,0.286997612879569
CD44,0,3.02464859795319,0,0,0,0
AURKB,0,2.94681409311091,2.98855186659974,3.52489697639977,0.549231616550636,0
PTPRC,0,2.61829312536675,0,0,0,0
TSPAN6,0,2.23660242463808,0,0,0,0
CCL2,0,2.15221386192852,0,0,0,0
ERBB3,0,1.97972601034367,0,-0.0224411089264781,0,-0.0170268218169199
PDLIM1,0,1.85489165622391,0,0.707161141062254,0.639371410917229,0
ENOSF1,0,1.83924585046422,0,0.424359906867361,0,0
CDK2,0,1.83906162495517,0,0,0,0.345632791796915
SPP1,0,1.71269852859781,0,0,0,0
ERBB2,0,1.71146925922591,0,0,0,0
PRKX,0,1.69046213308678,0,0,0,0
HN1L,0,1.65523627430202,0,0,0,-0.00160654405271375
IL4R,0,1.64607446820149,0.385403937496525,0,0,0
TCTN1,0,1.58746497106084,0,0,0,0
CD58,0,1.56884512435254,0,0,0,0
TFAP2A,0,1.56527821296793,0,0.630775713158412,0.309213329666414,0
BRCA1,0,1.5355682457794,0,0,0,0
PPIC,0,1.51804257827462,0.445149615045527,0,0,0
FAM63A,0,1.50405662764205,0,0,0,0
MYBL2,0,1.49921543467495,3.81774614650283,0,0.363616102342096,0
HIST2H2BE,0,1.49501990981103,0,0,0,0
HMG20B,0,1.45973610945937,0,0,-0.00307068849009412,0
TGFB3,0,1.45764761050462,0,0,0,0
CCDC92,0,1.45160121334827,-0.0119452829267045,1.02753492759586,0.35896729692415,-0.00486135121771777
MICALL1,0,1.44673834005042,0,0,0,0
RUVBL1,0,1.44068427737354,0,0,0,0
SYNE2,0,1.42165471340995,0,0,0,0
DYRK3,0,1.42049831200799,0,0,0,0
PROS1,0,1.40522914056214,0,0,0,0
SOX2,0,1.36269933655141,0.376322144425292,0,0,0
CDKN2A,0,1.35755055667833,0,0,0,0
SHB,0,1.34535687384264,0,0,0,0.288573547527204
RAC2,0,1.33983097465769,0,0,0.376593693665436,0.891763784583367
CDKN1A,0,1.33882358016547,0,0,0,0
GADD45A,0,-0.00154145248533929,0,0,0,0
MAMLD1,0,-0.00177194313144696,0,0.540705011797745,0,0
SENP6,0,-0.00212747154057317,0,0,0,0
MCOLN1,0,-0.00528815658794244,0,0,0,0
NUP133,0,-0.00547505404140896,0,0,0,0
CDCA4,0,-0.00811416278149541,0,0,0,0
RRS1,0,-0.00918576981855755,0,0,0,0
RPIA,0,-0.0092116590147506,0,0,0,0
XPNPEP1,0,-0.0111032271547716,0,0,0,-0.0109314260666167
EIF4G1,0,-0.0131536781978276,0,0,0,0
TICAM1,0,-0.0141649279852875,0,0,0,0
GNA15,0,-0.0153964716283365,0,0,0,0
SPAG7,0,-0.015443603057485,0,0,0,0
SIRT3,0,-0.0158995104814352,0,0,0,0
CHERP,0,-0.0178614798785654,0,0,0,0.300340708369846
EED,0,-0.0187830315499041,0,0,-0.00919735923575896,0
MBNL2,0,-0.0187875131468068,0,0,-0.0130365752202209,0
TRIM2,0,-0.0188413257091747,0,0,0,0
HOOK2,0,-0.0214676205128426,0,0,0,0
RNF167,0,-0.0224839059767198,0,-0.00171476277952296,0,0
TSPAN3,0,-0.0241901449175974,0,-0.000544971537028531,0,0
PXMP2,0,-0.0261871504326302,0,0,0,0
BHLHE40,0,-0.0263215690087249,0.49183151230765,-0.00830630501560553,0,0.338403446565608
DDX42,0,-0.026977212109274,-0.0114912602810591,0,0,0
CHIC2,0,-0.0295944211645288,0,0,0,0
BIRC2,0,-0.0296744435954675,0,0,0,-0.0167081892449458
IGHMBP2,0,-0.0324621368501842,0,0,-0.0136127847657924,0
TPD52L2,0,-0.0330731054046543,-0.00414631487895572,0,0,0
ANKRD10,0,-0.0331613790220619,0,0,0,0
CREB1,0,-0.0339149535806111,0,0,0,0
ECD,0,-0.0347786866047067,0,0,0,0
HTATSF1,0,-0.0415428381500682,0,0,0,0
BDH1,0,-0.0446308489235095,-0.00973550673406607,0,0,0
BAX,0,-0.0446422644949242,0,0,0,0
NIT1,0,-0.045094910179119,0,0,0,0
PSIP1,0,-0.0542511184703243,0,0,0,0
SH3BP5,0,-0.0548644129471858,0,0,0,0
HERC6,0,-0.0552751484599227,0,0,0,0
ASCC3,0,-0.0557256643753601,0,0,0,0
VPS72,0,-0.0597007811771953,0,0,0,0
CALU,0,-0.0609653345582935,0,0,0,0
TM9SF3,0,-0.0611759741829778,0,0,0,0
TLK2,0,-0.0618069807434581,0,0,-0.0133469485052805,0
DDR1,0,0,1.24649490642045,0,0,0
UBR7,0,0,0.808632901526464,0,1.45983097682834,0
FOS,0,0,0.698267181266956,0,0,0
LOXL1,0,0,0.645855880976786,0,0,1.12162763691976
CDK7,0,0,0.63843855966322,1.19771734615675,0.878803977817724,0
TRIB1,0,0,0.567411879585952,0,0,-0.0119253656124993
TSPAN4,0,0,0.547329307912739,0,0,0.387537516024583
EGFR,0,0,0.516173045089185,0,0,0
FAS,0,0,0.491748387953793,0,0,0
MYL9,0,0,0.480224202058166,0.449297007195423,0,0
TLR4,0,0,0.466038483435756,0,0,0
EIF4EBP1,0,0,0.462468720634317,0,0,0
BCL2,0,0,0.449991007142468,0,0,0
TES,0,0,0.449827988152873,0,0,0
DNAJA3,0,0,0.446378806343641,0,0,0
BMP4,0,0,0.446359983377222,0,0,0
HES1,0,0,0.438931966538072,0,0,0
CRK,0,0,0.421994906769332,0,0,0
EDN1,0,0,0.42135129309163,0,0,0.491286982635413
CASP7,0,0,0.417148021900827,0,0,0
PTPRK,0,0,0.398528265796158,0,0,0.899961021485715
DUSP6,0,0,0.386150089852216,0,0,0.625255153941291
CTNNAL1,0,0,0.370532058328473,0,0,0
GLI2,0,0,0.36725699231976,0,0,0
HTRA1,0,0,0.351116568302854,0,0,0
CIAPIN1,0,0,-0.00128425551142733,0,-0.00102682811764044,0
C2CD5,0,0,-0.00179208332568884,0,0,0
STAT5B,0,0,-0.00197507174897727,0,0,0
PARP1,0,0,-0.00225946660662911,0,0,0
DNM1L,0,0,-0.00273817563304942,0,0,0
DNTTIP2,0,0,-0.00336809559663372,0,0,0
SMNDC1,0,0,-0.00476709934384198,0,0,0
DLD,0,0,-0.00509604005547415,0,0,-0.0100842653196967
VDAC1,0,0,-0.00558659930776378,0,0,-0.0170026204654682
SLC35A1,0,0,-0.00605012952510094,0,-0.00983225099890817,0
ZNF589,0,0,-0.00624741642451671,0,0,0
ANXA7,0,0,-0.00628232983456476,0,0,0
ATMIN,0,0,-0.00674904306038538,0,0,0
STK25,0,0,-0.0080182196290434,0,0,0
SPTLC2,0,0,-0.0080850317057125,0,0,0
MAPKAPK2,0,0,-0.00856490325602877,0,0,0
XPO7,0,0,-0.00862619538304297,0,0,0
RAB21,0,0,-0.0089511307725409,0,0,0
WRB,0,0,-0.0090694340853987,0,0,0
SORBS3,0,0,-0.00971844782357848,0,0,0
CNOT4,0,0,-0.00982497913479017,0,0,0
MTFR1,0,0,-0.0101184156669089,-0.0155532045877031,0,0
ABCC5,0,0,-0.0101567663294366,0,0,0
USP22,0,0,-0.0102187220478835,0,0,0
ZMYM2,0,0,-0.0103450236857744,0,0,0
NNT,0,0,-0.0103938787696903,0,0,0
MCUR1,0,0,-0.0112492366548903,0,0,0
HSPD1,0,0,-0.0115826611669522,0,0,0
GRB10,0,0,-0.0120268516438413,0,0,0
NOS3,0,0,-0.0120934928805217,0,0.612775432725382,0
RPS6KA1,0,0,-0.0137578351977958,0,0,0
CCNB1,0,0,-0.0137979909030309,0,0,0
SPR,0,0,-0.0144098692163921,0,0,-0.00420638720572553
IFNAR1,0,0,-0.014566947748609,0,0,0
GRWD1,0,0,-0.0146313259286568,0,0,0
NCK1,0,0,-0.0148925827233399,0,0,0
NOTCH1,0,0,-0.0153579357547158,0,0,0
MRPS16,0,0,-0.0154794887633294,0,0,0
BIRC5,0,0,0,6.3740814337468e-05,0,0
ABCF1,0,0,0,4.79761710074589,1.55911800351833,1.67505588599452
E2F2,0,0,0,1.42947836457717,0,0
DAXX,0,0,0,1.24967197869216,0,0
CSNK1E,0,0,0,0.994819572924964,0.404032723853714,0.724530313930541
MUC1,0,0,0,0.878528020112166,0,0
SPDEF,0,0,0,0.764231626436918,0,0
ORC1,0,0,0,0.715412666832268,0,0
NUSAP1,0,0,0,0.703989780275975,0,0
SPAG4,0,0,0,0.598176332645717,0.319442122932088,0.339816231778041
MMP1,0,0,0,0.548022033947162,0,4.166578610888
PLK1,0,0,0,0.541156808540311,0.543171577154143,0
POLE2,0,0,0,0.535527996444269,0,0
WFS1,0,0,0,0.52898321529413,0,0
TRAM2,0,0,0,0.495987828581011,0,-0.000165192318038943
SPRED2,0,0,0,0.482460625833108,0,0.291058796379581
MTHFD2,0,0,0,0.473239530114284,0,0
GMNN,0,0,0,0.455502346365756,0,0
LPAR2,0,0,0,0.44066816731586,-0.00522219324053284,0
COL4A1,0,0,0,0.435880296130236,0,0
TSKU,0,0,0,0.426476761666386,0.347212894104188,0
SNX7,0,0,0,0.420401618329192,0,0
CEBPD,0,0,0,0.417086735608116,0,0
PRAF2,0,0,0,0.407060099112868,0.294203177755847,0
DENND2D,0,0,0,0.405082183801341,0,0
MEF2C,0,0,0,-0.000124806962861009,0,0
AGL,0,0,0,-0.00172331352944193,0,0
IKBKB,0,0,0,-0.00209063972651367,0,0
PTK2B,0,0,0,-0.00491544723310148,0,0
MYC,0,0,0,-0.00509704576197866,0,0
ACD,0,0,0,-0.00627663719502186,0,0
CDK19,0,0,0,-0.00742551140348273,0,0
CSRP1,0,0,0,-0.00771494982223524,0,0
ELAC2,0,0,0,-0.0079808946084764,0,0
TMEM110,0,0,0,-0.00813286561964853,0,0
TXLNA,0,0,0,-0.0084224206255582,0,-0.00627374399136471
SLC11A2,0,0,0,-0.00846349773001105,0,0
RRP1B,0,0,0,-0.00918618942125408,0,0
PRR7,0,0,0,-0.00985661963041395,0,0
SLC5A6,0,0,0,-0.00994320537604325,0,0
NUP62,0,0,0,-0.0106652560322149,0,0
ETS1,0,0,0,-0.0111841836738517,0,0
SNX13,0,0,0,-0.0113392135124533,0,0
RPS6,0,0,0,-0.0116294257900041,0,0
PHKB,0,0,0,-0.0116928632586212,0,-0.0121368200973424
HPRT1,0,0,0,-0.0121357248385426,0,0
NET1,0,0,0,-0.01292581268612,0,0
SUZ12,0,0,0,-0.0134981052352169,0,0
AKR7A2,0,0,0,-0.0148135602032946,0,0
HMGCS1,0,0,0,-0.0149242174518041,0,0
TCFL5,0,0,0,-0.0159782837081082,0,0
DNM1,0,0,0,-0.0166800762013455,0,0
EZH2,0,0,0,-0.0166885077701801,0,0
MLEC,0,0,0,-0.0167310688702642,0,0
G3BP1,0,0,0,-0.016752316047811,0,0
UBE2L6,0,0,0,-0.0181800053971435,0,0
CANT1,0,0,0,-0.019379884256945,0,0
PPP2R3C,0,0,0,-0.0209659260772336,0,0
IPO13,0,0,0,-0.0212930538499377,0,0
APBB2,0,0,0,-0.0218936248328339,0,0
DECR1,0,0,0,-0.0225202612656053,0,0
RB1,0,0,0,-0.022591479559794,0,0
SCYL3,0,0,0,-0.0226347366319508,-0.0124743901515544,0
HOXA10,0,0,0,0,3.65321170634905,1.27464646080312
HOXA5,0,0,0,0,2.62591524390211,0
PIP4K2B,0,0,0,0,1.76752619516456,0
PLSCR3,0,0,0,0,1.48566462358218,0
FOSL1,0,0,0,0,0.837590129089069,0.347240843529487
DUSP14,0,0,0,0,0.578777828348664,0
CHEK1,0,0,0,0,0.524355866117228,0
BACE2,0,0,0,0,0.498890085919335,0
DDB2,0,0,0,0,0.479869817264522,0
TBX2,0,0,0,0,0.448074800347471,0
BTK,0,0,0,0,0.446963521284232,0
PDIA5,0,0,0,0,0.437394424433224,0
STXBP2,0,0,0,0,0.436087680258512,0
PCBD1,0,0,0,0,0.412958772945732,0
IKZF1,0,0,0,0,0.407687332835313,0
GATA2,0,0,0,0,0.389533067548569,0
TJP1,0,0,0,0,0.38144706245075,0
RAD9A,0,0,0,0,0.377658119123651,0
GSTZ1,0,0,0,0,0.372393910991924,0
EPHA3,0,0,0,0,0.362517763226629,0
MAPK13,0,0,0,0,0.332205559378307,0
CENPE,0,0,0,0,0.309802816310686,-0.00113278924739626
NT5DC2,0,0,0,0,0.30083395386389,0
PLA2G4A,0,0,0,0,0.297045340563171,0
SLC37A4,0,0,0,0,-0.000336457158099251,0
TRAPPC3,0,0,0,0,-0.0013739877753626,0
JUN,0,0,0,0,-0.0016751984768273,0
NUDCD3,0,0,0,0,-0.00190521128434589,0
IARS2,0,0,0,0,-0.00213773944550196,0
GNAI1,0,0,0,0,-0.00235534109870312,0
PRSS23,0,0,0,0,-0.00249684182586309,0
SUPV3L1,0,0,0,0,-0.00304731985126913,-0.0170039152155931
ATP11B,0,0,0,0,-0.00440551219436571,0
INPP4B,0,0,0,0,-0.00455599188351392,0
YKT6,0,0,0,0,-0.00469304971925387,0
SACM1L,0,0,0,0,-0.00523881818635573,0
SLC2A6,0,0,0,0,-0.00560803008961355,0
FOXO3,0,0,0,0,-0.00618224896187161,0
ZNF131,0,0,0,0,-0.00645807986700761,0
RFNG,0,0,0,0,-0.00700779434734167,-0.0170098309363785
NMT1,0,0,0,0,-0.00716668657312184,-0.0106968305400743
ABCF3,0,0,0,0,-0.00733683714263032,0
WIPF2,0,0,0,0,-0.00736439684180508,0
TERF2IP,0,0,0,0,-0.00749665132592148,0
HK1,0,0,0,0,-0.00845724928709241,0
NRIP1,0,0,0,0,-0.00852235835893494,0
RELB,0,0,0,0,-0.00871208839369019,0
DCK,0,0,0,0,-0.00878024383833215,0
TRAP1,0,0,0,0,-0.00973838049513855,0
RPS5,0,0,0,0,-0.010106435689842,0
EIF5,0,0,0,0,-0.0110821800490453,0
TP53BP1,0,0,0,0,-0.0118026947259886,0
FAM69A,0,0,0,0,-0.012486494379902,0
GOLT1B,0,0,0,0,-0.0131141477539355,0
ANO10,0,0,0,0,-0.0137510389196712,0
PIH1D1,0,0,0,0,-0.0138593823286169,0
INTS3,0,0,0,0,0,1.43887977115813
PMAIP1,0,0,0,0,0,0.805287579771811
CCNB2,0,0,0,0,0,0.422048213162499
PLEKHM1,0,0,0,0,0,0.409939966234132
MRPS2,0,0,0,0,0,0.400446417631678
RPP38,0,0,0,0,0,0.354262374192031
CD320,0,0,0,0,0,0.335365919535331
BAMBI,0,0,0,0,0,0.325976701500075
PTGS2,0,0,0,0,0,0.323801941302305
CCNF,0,0,0,0,0,0.322433598196453
KIF14,0,0,0,0,0,0.321571050987004
PRKACA,0,0,0,0,0,0.317458868233099
GAA,0,0,0,0,0,0.311952232919191
CDK1,0,0,0,0,0,0.291512657861259
SCAND1,0,0,0,0,0,0.282615992467809
JADE2,0,0,0,0,0,-0.000438851879123361
PIK3C2B,0,0,0,0,0,-0.00122440034446098
PAFAH1B3,0,0,0,0,0,-0.00177533360065539
ATP1B1,0,0,0,0,0,-0.00501727881757865
MSH6,0,0,0,0,0,-0.00535969364137139
ATP6V1D,0,0,0,0,0,-0.00569401902794635
BLVRA,0,0,0,0,0,-0.00577856578321096
SESN1,0,0,0,0,0,-0.00640742840828756
PSMD9,0,0,0,0,0,-0.00671936185020503
NCOA3,0,0,0,0,0,-0.00788249064325513
SMC4,0,0,0,0,0,-0.00963693869866252
ALDOA,0,0,0,0,0,-0.0101601884332224
CSK,0,0,0,0,0,-0.0103834904462089
LGALS8,0,0,0,0,0,-0.0108661893990162
USP7,0,0,0,0,0,-0.010980732212679
CAPN1,0,0,0,0,0,-0.0110997431261964
KEAP1,0,0,0,0,0,-0.0115222934322171
TPM1,0,0,0,0,0,-0.0115808306776521
RSU1,0,0,0,0,0,-0.0116696705201583
LAMA3,0,0,0,0,0,-0.0123848179263096
BPHL,0,0,0,0,0,-0.0129739180829613
SKP1,0,0,0,0,0,-0.0130853575423991
MSRA,0,0,0,0,0,-0.0131854304843
DHRS7,0,0,0,0,0,-0.0154187591476353
POLD4,0,0,0,0,0,-0.0159940778779628
RHEB,0,0,0,0,0,-0.0170634282865211
RPN1,0,0,0,0,0,-0.017247413851961
TRIM13,0,0,0,0,0,-0.0176976691545265
ABL1,0,0,0,0,0,-0.0178167688564476
YTHDF1,0,0,0,0,0,-0.0183881218088806
