Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
OFC_overall,BMS-754807,0.96284572,InputSig,NA,NA,LINCSCP_13476,H1299,10uM,6h
OFC_overall,"2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-",0.91286005,InputSig,NA,NA,LINCSCP_18103,HCC515,10uM,6h
OFC_overall,Dasatinib,0.91212455,InputSig,NA,NA,LINCSCP_149229,NPC,10uM,24h
OFC_overall,CHEMBL2355399,0.90117528,InputSig,NA,NA,LINCSCP_6174,A549,10uM,24h
OFC_overall,Wortmannin,0.89747085,InputSig,NA,NA,LINCSCP_66738,ASC,10uM,24h
OFC_overall,Sildenafil,0.89597918,InputSig,NA,NA,LINCSCP_35696,MCF7,0.5uM,24h
OFC_overall,BRD-K21904592,0.88677742,InputSig,NA,NA,LINCSCP_183853,A375,5uM,24h
OFC_overall,PI-103,0.88050624,InputSig,NA,NA,LINCSCP_13555,H1299,10uM,6h
OFC_overall,Fenretinide,0.87986874,InputSig,NA,NA,LINCSCP_191507,A549,10uM,24h
OFC_overall,Selumetinib,0.87940476,InputSig,NA,NA,LINCSCP_94433,HA1E,0.37uM,24h
OFC_overall,(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone,0.87897694,InputSig,NA,NA,LINCSCP_54826,THP1,10uM,6h
OFC_overall,AS601245,0.87456201,InputSig,NA,NA,LINCSCP_145261,MDAMB231,0.12uM,3h
OFC_overall,ML130,0.874201,InputSig,NA,NA,LINCSCP_189577,A549,10uM,24h
OFC_overall,UNC-0321,0.86572711,InputSig,NA,NA,LINCSCP_283015,RKO,10uM,6h
OFC_overall,LGX818,0.86561725,InputSig,NA,NA,LINCSCP_93984,HA1E,10uM,24h
OFC_overall,Radicicol,0.8638786,InputSig,NA,NA,LINCSCP_131358,MCF10A,0.12uM,24h
OFC_overall,Alpelisib,0.86183979,InputSig,NA,NA,LINCSCP_145219,MDAMB231,0.12uM,3h
OFC_overall,PCI-32765,0.85810849,InputSig,NA,NA,LINCSCP_148562,NPC,10uM,24h
OFC_overall,Rita,0.85632141,InputSig,NA,NA,LINCSCP_40291,NCIH596,10uM,6h
OFC_overall,SC-514,0.85612262,InputSig,NA,NA,LINCSCP_56334,VCAP,10uM,6h
OFC_overall,Donepezil,0.84944103,InputSig,NA,NA,LINCSCP_31785,MCF7,10uM,6h
OFC_overall,Broad-Sai-686,0.84821266,InputSig,NA,NA,LINCSCP_13404,FIBRNPC,10uM,6h
OFC_overall,BRD-K18059480,0.84666051,InputSig,NA,NA,LINCSCP_295550,VCAP,10uM,24h
OFC_overall,BRD-K44368508,0.84532696,InputSig,NA,NA,LINCSCP_64774,VCAP,10uM,6h
OFC_overall,BRD-K54652275,0.84123012,InputSig,NA,NA,LINCSCP_9052,A549,10uM,24h
OFC_overall,Ibrutinib (PCI-32765),0.84109885,InputSig,NA,NA,LINCSCP_97345,HA1E,1.11uM,24h
OFC_overall,Hydroxyprogesterone Caproate,0.84091363,InputSig,NA,NA,LINCSCP_7746,A549,10uM,24h
OFC_overall,BRD-K82151990,0.8403074,InputSig,NA,NA,LINCSCP_63902,VCAP,5uM,24h
OFC_overall,4-(Pyridin-3-yloxy)-phthalonitrile,0.83991734,InputSig,NA,NA,LINCSCP_191070,A549,10uM,24h
OFC_overall,Macitentan,0.83934066,InputSig,NA,NA,LINCSCP_108289,HELA,1.11uM,24h
OFC_overall,RO4987655,0.83875379,InputSig,NA,NA,LINCSCP_95227,HA1E,0.04uM,24h
OFC_overall,CHEMBL1242477,0.83761059,InputSig,NA,NA,LINCSCP_13451,H1299,20uM,6h
OFC_overall,Tetrahydrobiopterin,0.83614464,InputSig,NA,NA,LINCSCP_212097,HA1E,10uM,6h
OFC_overall,MLS001065875,0.83485571,InputSig,NA,NA,LINCSCP_1257,A375,10uM,24h
OFC_overall,CHEMBL436817,0.83434906,InputSig,NA,NA,LINCSCP_10318,A673,40uM,6h
OFC_overall,BRD-K28997108,0.83395216,InputSig,NA,NA,LINCSCP_182993,A375,5uM,24h
OFC_overall,Naringenin,0.83383622,InputSig,NA,NA,LINCSCP_192177,A549,10uM,24h
OFC_overall,amcinonide,0.832768,InputSig,NA,NA,LINCSCP_149127,NPC,10uM,24h
OFC_overall,FK888,0.83133911,InputSig,NA,NA,LINCSCP_77818,A375,10uM,24h
OFC_overall,4-Deoxyuridine,0.8300362,InputSig,NA,NA,LINCSCP_13407,H1299,10uM,6h
OFC_overall,AZD 1480,0.83002966,InputSig,NA,NA,LINCSCP_149350,NPC,3.33uM,24h
OFC_overall,BRD-K55596430,0.82951451,InputSig,NA,NA,LINCSCP_48246,PC3,5uM,24h
OFC_overall,BRD-K84651951,0.82938588,InputSig,NA,NA,LINCSCP_8966,A549,10uM,24h
OFC_overall,Withaferin A,0.82912579,InputSig,NA,NA,LINCSCP_35722,MCF7,0.01uM,24h
OFC_overall,Benfluorex,0.82887468,InputSig,NA,NA,LINCSCP_47452,PC3,10uM,24h
OFC_overall,Rivaroxaban,0.82822348,InputSig,NA,NA,LINCSCP_78146,A375,0.12uM,24h
OFC_overall,Bimatoprost,0.82789326,InputSig,NA,NA,LINCSCP_78000,A375,1.11uM,24h
OFC_overall,Glyburide,0.82758551,InputSig,NA,NA,LINCSCP_17699,HCC15,10uM,6h
OFC_overall,U0126,0.82542323,InputSig,NA,NA,LINCSCP_14262,HA1E,10uM,6h
OFC_overall,Fluticasone Propionate,0.82435057,InputSig,NA,NA,LINCSCP_158847,PC3,10uM,24h
OFC_overall,MLS001065867,0.82343298,InputSig,NA,NA,LINCSCP_4984,A549,10uM,24h
OFC_overall,EX-8678,0.82281729,InputSig,NA,NA,LINCSCP_116083,HS578T,0.37uM,3h
OFC_overall,PSB 36,0.82248422,InputSig,NA,NA,LINCSCP_15004,HA1E,10uM,24h
OFC_overall,CHEMBL3188661,0.82154886,InputSig,NA,NA,LINCSCP_51339,SKBR3,0.5uM,24h
OFC_overall,Pyrazolanthrone,0.82031647,InputSig,NA,NA,LINCSCP_149181,NPC,10uM,24h
OFC_overall,Secnidazole,0.8195994,InputSig,NA,NA,LINCSCP_160779,PC3,3.33uM,24h
OFC_overall,BRD-K89161054,0.81931622,InputSig,NA,NA,LINCSCP_48894,PC3,10uM,6h
OFC_overall,ZM 306416,0.81898783,InputSig,NA,NA,LINCSCP_14074,HA1E,10uM,24h
OFC_overall,SCHEMBL10583556,0.81816198,InputSig,NA,NA,LINCSCP_47465,PC3,10uM,24h
OFC_overall,Tivozanib,0.81735694,InputSig,NA,NA,LINCSCP_51654,SKBR3,10uM,6h
OFC_overall,Lomefloxacin,0.81413424,InputSig,NA,NA,LINCSCP_243657,MCF7,10uM,6h
OFC_overall,Loperamide,0.81373746,InputSig,NA,NA,LINCSCP_23082,HEPG2,10uM,6h
OFC_overall,Dopamine,0.81299213,InputSig,NA,NA,LINCSCP_204668,ASC,10uM,24h
OFC_overall,GNF-PF-5186,0.81251707,InputSig,NA,NA,LINCSCP_20374,HCC515,10uM,6h
OFC_overall,BRD-K52643239,0.81095549,InputSig,NA,NA,LINCSCP_8861,A549,5uM,24h
OFC_overall,Vandetanib,0.8102617,InputSig,NA,NA,LINCSCP_98152,HA1E,3.33uM,24h
OFC_overall,Duloxetine,0.80843283,InputSig,NA,NA,LINCSCP_160870,PC3,1.11uM,24h
OFC_overall,Trametinib,0.80711999,InputSig,NA,NA,LINCSCP_151097,PC3,0.12uM,24h
OFC_overall,CHEMBL2131868,0.80711527,InputSig,NA,NA,LINCSCP_20680,HCC515,10uM,6h
OFC_overall,CHIR-265,0.8068835,InputSig,NA,NA,LINCSCP_149339,NPC,1.11uM,24h
OFC_overall,Pala,0.80588448,InputSig,NA,NA,LINCSCP_286021,SKMEL1,80uM,6h
OFC_overall,STK179629,0.80282296,InputSig,NA,NA,LINCSCP_42628,NPC,10uM,24h
OFC_overall,CHEMBL2132289,0.80265973,InputSig,NA,NA,LINCSCP_40923,NEU,10uM,24h
OFC_overall,Erlotinib,0.80150265,InputSig,NA,NA,LINCSCP_87836,HA1E,10uM,24h
OFC_overall,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",0.8008309,InputSig,NA,NA,LINCSCP_35712,MCF7,1uM,24h
OFC_overall,BRD-K47535255,0.80034451,InputSig,NA,NA,LINCSCP_43241,NPC,10uM,24h
OFC_overall,"PI 3-K/mTOR Inhibitor III, PKI-179",0.79984027,InputSig,NA,NA,LINCSCP_166480,YAPC,1.11uM,24h
OFC_overall,CHEMBL475341,0.79947442,InputSig,NA,NA,LINCSCP_53741,SNUC4,100uM,6h
OFC_overall,WH-4-025,0.79852243999999994,InputSig,NA,NA,LINCSCP_85759,BT20,3.33uM,3h
OFC_overall,BRD-K57678861,0.79824704,InputSig,NA,NA,LINCSCP_2997,A375,10uM,6h
OFC_overall,AZD3514,0.79633314,InputSig,NA,NA,LINCSCP_108031,HELA,1.11uM,24h
OFC_overall,BRD-K51556300-001-01-9,0.79521868,InputSig,NA,NA,LINCSCP_16850,HA1E,10uM,6h
OFC_overall,Purmorphamine,0.79468935,InputSig,NA,NA,LINCSCP_54035,SW480,40uM,6h
OFC_overall,BRD-K08058167,0.79333798,InputSig,NA,NA,LINCSCP_8712,A549,5uM,24h
OFC_overall,Ergothioneine,0.79291158,InputSig,NA,NA,LINCSCP_119337,HT29,3.33uM,24h
OFC_overall,AC1ME2TO,0.79237023,InputSig,NA,NA,LINCSCP_16770,HA1E,10uM,6h
OFC_overall,BL-074,0.79221179,InputSig,NA,NA,LINCSCP_6524,A549,10uM,24h
OFC_overall,BRD-K07516181,0.79197031,InputSig,NA,NA,LINCSCP_48421,PC3,10uM,24h
OFC_overall,"MEK162 (ARRY-162, ARRY-438162)",0.79194118,InputSig,NA,NA,LINCSCP_96579,HA1E,0.37uM,24h
OFC_overall,T5832551,0.79171367,InputSig,NA,NA,LINCSCP_31140,MCF7,10uM,24h
OFC_overall,FGIN1-27,0.79154108,InputSig,NA,NA,LINCSCP_209944,HA1E,10uM,24h
OFC_overall,Pimavanserin,0.79131417,InputSig,NA,NA,LINCSCP_77803,A375,0.37uM,24h
OFC_overall,CHEMBL453376,0.79092393,InputSig,NA,NA,LINCSCP_13938,HA1E,10uM,6h
OFC_overall,MK-2206,0.79017624,InputSig,NA,NA,LINCSCP_29154,JHUEM2,10uM,6h
OFC_overall,BRD-K57206606,0.78863056,InputSig,NA,NA,LINCSCP_196568,A549,5uM,24h
OFC_overall,AZD-5438,0.78843011,InputSig,NA,NA,LINCSCP_24811,HS578T,0.5uM,24h
OFC_overall,Telatinib,0.78801992,InputSig,NA,NA,LINCSCP_77830,A375,10uM,24h
OFC_overall,SCHEMBL12636892,0.78747756,InputSig,NA,NA,LINCSCP_289177,VCAP,10uM,24h
OFC_overall,CHEMBL2131985,0.78653413,InputSig,NA,NA,LINCSCP_2966,A375,10uM,6h
OFC_overall,MLS001060847,0.78549917,InputSig,NA,NA,LINCSCP_292033,VCAP,10uM,6h
OFC_overall,Cabozantinib,0.78507706,InputSig,NA,NA,LINCSCP_84101,ASC,0.37uM,24h
OFC_overall,GMX1778,0.78403504,InputSig,NA,NA,LINCSCP_40351,NCIH596,0.1uM,6h
OFC_overall,CHEMBL2136735,0.78390606,InputSig,NA,NA,LINCSCP_24754,HS578T,1uM,24h
OFC_overall,C19H19FN4O3,0.78378866,InputSig,NA,NA,LINCSCP_145272,MDAMB231,0.37uM,3h
OFC_overall,Risperidone,0.7837126,InputSig,NA,NA,LINCSCP_211219,HA1E,10uM,6h
OFC_overall,ABT-751,0.78336802,InputSig,NA,NA,LINCSCP_10450,A673,10uM,6h
OFC_overall,SMR000857102,0.78293932,InputSig,NA,NA,LINCSCP_290264,VCAP,10uM,6h
OFC_overall,Ibutilide,0.78287695,InputSig,NA,NA,LINCSCP_143306,MCF7,0.37uM,24h
OFC_overall,BAY 87-2243,0.78273825,InputSig,NA,NA,LINCSCP_78661,A375,0.37uM,24h
OFC_overall,Ticlopidine,0.78270969,InputSig,NA,NA,LINCSCP_211099,HA1E,10uM,6h
OFC_overall,BRD-K12916986,0.78251671,InputSig,NA,NA,LINCSCP_199495,A549,5uM,24h
OFC_overall,"N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide",0.78250523,InputSig,NA,NA,LINCSCP_7444,A549,10uM,6h
OFC_overall,BRD-K01425431,0.77947874,InputSig,NA,NA,LINCSCP_131342,MCF10A,10uM,24h
OFC_overall,CP-724714,0.77932753,InputSig,NA,NA,LINCSCP_96864,HA1E,10uM,24h
OFC_overall,BRD-K29720768,0.77889242,InputSig,NA,NA,LINCSCP_63878,VCAP,5uM,24h
OFC_overall,Pralatrexate,0.77781512,InputSig,NA,NA,LINCSCP_126281,HT29,3.33uM,24h
OFC_overall,Alpha-Solanine,0.7761088,InputSig,NA,NA,LINCSCP_14589,HA1E,10uM,6h
OFC_overall,Zimelidine (E-Isomer),0.77469412,InputSig,NA,NA,LINCSCP_15057,HA1E,10uM,24h
OFC_overall,Tozasertib,0.77454392,InputSig,NA,NA,LINCSCP_116170,HT29,3.33uM,24h
OFC_overall,BRD-K52468146-019-01-6,0.7741579,InputSig,NA,NA,LINCSCP_48413,PC3,5uM,24h
OFC_overall,CHEMBL2360603,0.77382079,InputSig,NA,NA,LINCSCP_27354,HT29,5uM,24h
OFC_overall,CHEMBL2359288,0.77279818,InputSig,NA,NA,LINCSCP_62939,VCAP,5uM,24h
OFC_overall,AC1O52XK,0.77225798,InputSig,NA,NA,LINCSCP_6190,A549,10uM,24h
OFC_overall,Tyrphostin AG-1478,0.77196655,InputSig,NA,NA,LINCSCP_21387,HEC108,60uM,6h
OFC_overall,YM 201636,0.77179427,InputSig,NA,NA,LINCSCP_151040,PC3,3.33uM,24h
OFC_overall,ML213,0.77116371,InputSig,NA,NA,LINCSCP_5190,A549,10uM,6h
OFC_overall,Homochlorcyclizine,0.77114152,InputSig,NA,NA,LINCSCP_90598,HA1E,1.11uM,24h
OFC_overall,Neratinib,0.77099144,InputSig,NA,NA,LINCSCP_96765,HA1E,0.37uM,24h
OFC_overall,Chloroguanide,0.77006414,InputSig,NA,NA,LINCSCP_118069,HT29,0.12uM,24h
OFC_overall,AC1NXRFO,0.76881799,InputSig,NA,NA,LINCSCP_35658,MCF7,0.01uM,24h
OFC_overall,BRD-K49751344,0.76875476,InputSig,NA,NA,LINCSCP_65473,VCAP,10uM,6h
OFC_overall,HG-14-10-04,0.76875297,InputSig,NA,NA,LINCSCP_148659,NPC,0.12uM,24h
OFC_overall,Etodolac,0.76874835,InputSig,NA,NA,LINCSCP_214694,HCC515,10uM,24h
OFC_overall,BRD-K75693278,0.76777135,InputSig,NA,NA,LINCSCP_8647,A549,5uM,24h
OFC_overall,Rebastinib,0.76726478,InputSig,NA,NA,LINCSCP_88458,HA1E,0.37uM,24h
OFC_overall,BRD-K46065939,0.76723243,InputSig,NA,NA,LINCSCP_8670,A549,5uM,24h
OFC_overall,VRT752271,0.76657797,InputSig,NA,NA,LINCSCP_92268,HA1E,1.11uM,24h
OFC_overall,MLS002264502,0.76635394,InputSig,NA,NA,LINCSCP_268277,PC3,10uM,6h
OFC_overall,Alectinib,0.76623867,InputSig,NA,NA,LINCSCP_83868,ASC.C,1.11uM,24h
