Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
NA_Overall,W13,-0.42452946,InputSig,NA,NA,LINCSCP_262631,NPC,10uM,24h
NA_Overall,2-Phenylaminoadenosine,-0.42159464,InputSig,NA,NA,LINCSCP_44688,PC3,10uM,24h
NA_Overall,Acivicin,-0.41190721,InputSig,NA,NA,LINCSCP_169649,YAPC,0.05uM,24h
NA_Overall,Avicin-G,-0.40696507,InputSig,NA,NA,LINCSCP_49415,PC3,3uM,6h
NA_Overall,Oxetane,-0.39874931,InputSig,NA,NA,LINCSCP_202121,A549,3uM,6h
NA_Overall,SKF-83959,-0.38801576,InputSig,NA,NA,LINCSCP_78840,A375,0.12uM,24h
NA_Overall,SMR000093349,-0.38629711,InputSig,NA,NA,LINCSCP_25892,HT29,10uM,24h
NA_Overall,Berberine,-0.38079615,InputSig,NA,NA,LINCSCP_137993,MCF7,0.04uM,24h
NA_Overall,Avicin-D,-0.38008107,InputSig,NA,NA,LINCSCP_49411,PC3,3uM,6h
NA_Overall,3-(4-Pyridyl)indole,-0.3792838,InputSig,NA,NA,LINCSCP_76687,A375,0.37uM,24h
NA_Overall,AC1NWALF,-0.36984553,InputSig,NA,NA,LINCSCP_25167,HT29,10uM,6h
NA_Overall,PF-04449913,-0.36955296,InputSig,NA,NA,LINCSCP_153666,PC3,10uM,24h
NA_Overall,"N-[2-(4-Fluorophenyl)-1,3-benzoxazol-5-yl]-2-(4-nitrophenoxy)acetamide",-0.36913114,InputSig,NA,NA,LINCSCP_40906,NEU,10uM,24h
NA_Overall,BRD-K18449990,-0.36808215,InputSig,NA,NA,LINCSCP_63013,VCAP,5uM,24h
NA_Overall,TL_HRAS26,-0.36484402,InputSig,NA,NA,LINCSCP_41833,NOMO1,10uM,6h
NA_Overall,ML130,-0.36254293,InputSig,NA,NA,LINCSCP_189577,A549,10uM,24h
NA_Overall,MLS-0435555.0001,-0.36226569,InputSig,NA,NA,LINCSCP_46244,PC3,10uM,24h
NA_Overall,Proscillaridin A,-0.35688003,InputSig,NA,NA,LINCSCP_25150,HT29,10uM,6h
NA_Overall,Deferiprone,-0.35137957,InputSig,NA,NA,LINCSCP_138312,MCF7,10uM,24h
NA_Overall,Pomalidomide,-0.35079182,InputSig,NA,NA,LINCSCP_137832,MCF7,10uM,24h
NA_Overall,AT-7519,-0.34781008,InputSig,NA,NA,LINCSCP_169713,YAPC,0.37uM,24h
NA_Overall,Taranabant,-0.346998,InputSig,NA,NA,LINCSCP_137735,MCF7,0.04uM,24h
NA_Overall,MEGXM0_000282,-0.34644379,InputSig,NA,NA,LINCSCP_42229,NPC,10uM,24h
NA_Overall,Doxazosin,-0.34621512,InputSig,NA,NA,LINCSCP_169701,YAPC,0.37uM,24h
NA_Overall,7Beta-forskolin,-0.34333889,InputSig,NA,NA,LINCSCP_27057,HT29,10uM,6h
NA_Overall,Colforsin,-0.34324763,InputSig,NA,NA,LINCSCP_154352,PC3,1.11uM,24h
NA_Overall,BRD-K78496556,-0.34323795,InputSig,NA,NA,LINCSCP_65521,VCAP,10uM,6h
NA_Overall,UNII-5J49Q6B70F,-0.34259725,InputSig,NA,NA,LINCSCP_1936,A375,10uM,6h
NA_Overall,Camostat Mesilate,-0.34249098,InputSig,NA,NA,LINCSCP_168589,YAPC,10uM,24h
NA_Overall,"Temsirolimus (CCI-779, NSC 683864)",-0.33966091,InputSig,NA,NA,LINCSCP_168477,YAPC,1.11uM,24h
NA_Overall,Ornidazole,-0.33790427,InputSig,NA,NA,LINCSCP_168469,YAPC,10uM,24h
NA_Overall,CEFEPIME HYDROCHLORIDE,-0.33788838,InputSig,NA,NA,LINCSCP_137742,MCF7,10uM,24h
NA_Overall,NSC25485,-0.3376313,InputSig,NA,NA,LINCSCP_25153,HT29,10uM,6h
NA_Overall,PX 12,-0.33605659,InputSig,NA,NA,LINCSCP_41818,NOMO1,30uM,6h
NA_Overall,C19H19FN4O3,-0.33596721,InputSig,NA,NA,LINCSCP_115078,HS578T,0.37uM,24h
NA_Overall,Etoposide,-0.33356227,InputSig,NA,NA,LINCSCP_46091,PC3,10uM,24h
NA_Overall,BRD-K10055064,-0.33353394,InputSig,NA,NA,LINCSCP_305457,VCAP,5uM,24h
NA_Overall,Acyclovir,-0.33309816,InputSig,NA,NA,LINCSCP_168910,YAPC,0.37uM,24h
NA_Overall,Mitoxantrone,-0.33223577,InputSig,NA,NA,LINCSCP_43916,PC3,0.5uM,24h
NA_Overall,AC1NWALC,-0.33134607,InputSig,NA,NA,LINCSCP_25165,HT29,10uM,6h
NA_Overall,CHEMBL41721,-0.32938848,InputSig,NA,NA,LINCSCP_16221,HA1E,10uM,6h
NA_Overall,GF-109203,-0.32800698,InputSig,NA,NA,LINCSCP_137401,MCF7,3.33uM,24h
NA_Overall,Sirolimus,-0.32795318,InputSig,NA,NA,LINCSCP_116754,HT29,0.37uM,24h
NA_Overall,ST50982848,-0.32535145,InputSig,NA,NA,LINCSCP_42375,NPC,10uM,24h
NA_Overall,Raltitrexed,-0.3243883,InputSig,NA,NA,LINCSCP_269273,PC3,10uM,24h
NA_Overall,Cymarin,-0.32413513,InputSig,NA,NA,LINCSCP_7642,A549,10uM,6h
NA_Overall,Dinoprostone,-0.32321088,InputSig,NA,NA,LINCSCP_44021,PC3,10uM,24h
NA_Overall,pyrvinium-pamoate,-0.32075086,InputSig,NA,NA,LINCSCP_25140,HT115,10uM,6h
NA_Overall,"Tazac, Axid, Axid Ar, Nizatidine",-0.31973345,InputSig,NA,NA,LINCSCP_18588,HCC515,10uM,24h
NA_Overall,Cladribine,-0.31966716,InputSig,NA,NA,LINCSCP_47352,PC3,10uM,24h
NA_Overall,Arundine,-0.31858786,InputSig,NA,NA,LINCSCP_2352,A375,10uM,6h
NA_Overall,Indomethacin Morpholinylamide,-0.31816827,InputSig,NA,NA,LINCSCP_18061,HCC515,10uM,24h
NA_Overall,"376348-65-1, Uk-427857, uk427857",-0.317668,InputSig,NA,NA,LINCSCP_138134,MCF7,1.11uM,24h
NA_Overall,BRD-K97318829,-0.31734506,InputSig,NA,NA,LINCSCP_35382,MCF7,10uM,24h
NA_Overall,SAN1_003817,-0.3157576,InputSig,NA,NA,LINCSCP_6111,A549,10uM,6h
NA_Overall,MLS001033149,-0.31557592,InputSig,NA,NA,LINCSCP_6642,A549,10uM,6h
NA_Overall,Trimethobenzamide,-0.31479722,InputSig,NA,NA,LINCSCP_168905,YAPC,0.12uM,24h
NA_Overall,CI-1040,-0.31463869,InputSig,NA,NA,LINCSCP_138185,MCF7,0.04uM,24h
NA_Overall,6-fluoro-3-hydroxypyrazine-2-carboxamide,-0.31460561,InputSig,NA,NA,LINCSCP_138127,MCF7,3.33uM,24h
NA_Overall,Nifedipine,-0.31426519,InputSig,NA,NA,LINCSCP_42936,NPC,10uM,24h
NA_Overall,Voriconazole,-0.31403338,InputSig,NA,NA,LINCSCP_138305,MCF7,0.04uM,24h
NA_Overall,Ergoatetrine,-0.31391988,InputSig,NA,NA,LINCSCP_17885,HCC515,10uM,24h
NA_Overall,Midostaurin,-0.31369356,InputSig,NA,NA,LINCSCP_104539,HELA,1.11uM,24h
NA_Overall,AC1O7M2R,-0.31346803,InputSig,NA,NA,LINCSCP_42923,NPC,10uM,24h
NA_Overall,PD-173074,-0.31318695,InputSig,NA,NA,LINCSCP_111723,HEPG2,1.11uM,24h
NA_Overall,MLS002607804,-0.31308102,InputSig,NA,NA,LINCSCP_178146,A375,10uM,6h
NA_Overall,LDN 193189,-0.31302359,InputSig,NA,NA,LINCSCP_12519,CL34,10uM,6h
NA_Overall,SMR000075319,-0.31274934,InputSig,NA,NA,LINCSCP_53393,SKMEL28,60uM,6h
NA_Overall,Diloxanide Furoate,-0.31227945,InputSig,NA,NA,LINCSCP_34704,MCF7,10uM,6h
NA_Overall,Lypressin,-0.31204013,InputSig,NA,NA,LINCSCP_46854,PC3,10uM,24h
NA_Overall,ZINC12496510,-0.31190175,InputSig,NA,NA,LINCSCP_34706,MCF7,10uM,6h
NA_Overall,NUTLIN 3,-0.3110865,InputSig,NA,NA,LINCSCP_169557,YAPC,0.37uM,24h
NA_Overall,Calmidazolium,-0.3108602,InputSig,NA,NA,LINCSCP_6544,A549,10uM,6h
NA_Overall,AC480 (BMS-599626),-0.30912906,InputSig,NA,NA,LINCSCP_170139,YAPC,0.37uM,24h
NA_Overall,Trapidil,-0.30867839,InputSig,NA,NA,LINCSCP_262460,NPC,10uM,24h
NA_Overall,Enzalutamide,-0.30857154,InputSig,NA,NA,LINCSCP_282816,PL21,0.1uM,6h
NA_Overall,Dinoprost,-0.30759806,InputSig,NA,NA,LINCSCP_158100,PC3,0.37uM,24h
NA_Overall,BRD-K84522516,-0.30726666,InputSig,NA,NA,LINCSCP_60431,VCAP,5uM,24h
NA_Overall,BRD-K26682747,-0.30675864,InputSig,NA,NA,LINCSCP_60745,VCAP,5uM,24h
NA_Overall,CHEMBL2357390,-0.30659706,InputSig,NA,NA,LINCSCP_49153,PC3,10uM,6h
NA_Overall,UNC 669,-0.30614705,InputSig,NA,NA,LINCSCP_70180,A375,3.33uM,24h
NA_Overall,Irinotecan,-0.30592166,InputSig,NA,NA,LINCSCP_154195,PC3,3.33uM,24h
NA_Overall,Prothiaden Spofa,-0.30495739,InputSig,NA,NA,LINCSCP_168723,YAPC,1.11uM,24h
NA_Overall,C24H25CLFN5O3,-0.30473691,InputSig,NA,NA,LINCSCP_145781,MDAMB231,0.12uM,3h
NA_Overall,Rifabutin,-0.3046256,InputSig,NA,NA,LINCSCP_92320,HA1E,3.33uM,24h
NA_Overall,Ursolic acid,-0.30444094,InputSig,NA,NA,LINCSCP_40109,NCIH2073,70uM,6h
NA_Overall,Quizartinib,-0.30389641,InputSig,NA,NA,LINCSCP_128602,HUVEC,10uM,24h
NA_Overall,CHEMBL2134949,-0.30366126,InputSig,NA,NA,LINCSCP_49868,PHH,10uM,24h
NA_Overall,Penfluridol,-0.30335018,InputSig,NA,NA,LINCSCP_169894,YAPC,0.12uM,24h
NA_Overall,SCHEMBL8922766,-0.30326817,InputSig,NA,NA,LINCSCP_44682,PC3,10uM,24h
NA_Overall,Bitopertin,-0.30310829,InputSig,NA,NA,LINCSCP_169724,YAPC,1.11uM,24h
NA_Overall,BRD-K00600835,-0.30249458,InputSig,NA,NA,LINCSCP_311646,VCAP,10uM,24h
NA_Overall,AS-605240,-0.30199836,InputSig,NA,NA,LINCSCP_76665,A375,0.04uM,24h
NA_Overall,BRD-K93958918,-0.30048131,InputSig,NA,NA,LINCSCP_298410,VCAP,5uM,24h
NA_Overall,BRD-K47121420,-0.30046756,InputSig,NA,NA,LINCSCP_49732,PC3,10uM,24h
NA_Overall,Iguratimod,-0.29927785,InputSig,NA,NA,LINCSCP_169872,YAPC,10uM,24h
NA_Overall,3-N-Propylxanthine,-0.29909461,InputSig,NA,NA,LINCSCP_169072,YAPC,0.12uM,24h
NA_Overall,Clofibric acid,-0.29808962,InputSig,NA,NA,LINCSCP_262299,NPC,10uM,24h
NA_Overall,LE-135,-0.29804762,InputSig,NA,NA,LINCSCP_21167,HCT116,20uM,6h
NA_Overall,Everolimus,-0.29789594,InputSig,NA,NA,LINCSCP_92704,HA1E,3.33uM,24h
NA_Overall,Trichostatin,-0.2977441,InputSig,NA,NA,LINCSCP_201160,A549,0.001uM,24h
NA_Overall,CGS-15943,-0.29668348,InputSig,NA,NA,LINCSCP_67737,NKDBA,40uM,24h
NA_Overall,BRD-K52628302,-0.29640486,InputSig,NA,NA,LINCSCP_60893,VCAP,5uM,24h
NA_Overall,BRD-K68340318,-0.29639488,InputSig,NA,NA,LINCSCP_61811,VCAP,5uM,24h
NA_Overall,QS-11,-0.29506753,InputSig,NA,NA,LINCSCP_4469,A549,10uM,24h
NA_Overall,AZD-1152-HQPA,-0.29482865,InputSig,NA,NA,LINCSCP_11764,BT20,1uM,24h
NA_Overall,NCGC00172397-01,-0.29365333,InputSig,NA,NA,LINCSCP_16239,HA1E,10uM,6h
NA_Overall,SCHEMBL17783967,-0.29338824,InputSig,NA,NA,LINCSCP_48698,PC3,10uM,6h
NA_Overall,Crizotinib,-0.29316494,InputSig,NA,NA,LINCSCP_115103,HS578T,0.04uM,3h
NA_Overall,AG 14361,-0.29301488,InputSig,NA,NA,LINCSCP_250837,MCF7,0.001uM,6h
NA_Overall,Ambelline,-0.29222115,InputSig,NA,NA,LINCSCP_404,A375,10uM,6h
NA_Overall,Tipiracil (hydrochloride),-0.29195136,InputSig,NA,NA,LINCSCP_169544,YAPC,1.11uM,24h
NA_Overall,CHEMBL2140651,-0.29178818,InputSig,NA,NA,LINCSCP_62924,VCAP,5uM,24h
NA_Overall,MLS001060778,-0.29126458,InputSig,NA,NA,LINCSCP_219904,HEPG2,10uM,6h
NA_Overall,Thiorphan,-0.29107816,InputSig,NA,NA,LINCSCP_284852,SKB,10uM,24h
NA_Overall,Cytochalasin B,-0.2909265,InputSig,NA,NA,LINCSCP_53154,SKM1,10uM,6h
NA_Overall,GSK2636771,-0.29072813,InputSig,NA,NA,LINCSCP_107820,HELA,3.33uM,24h
NA_Overall,Fluorouracil,-0.29053188,InputSig,NA,NA,LINCSCP_153996,PC3,10uM,24h
NA_Overall,BRD-A98888159,-0.29032591,InputSig,NA,NA,LINCSCP_107657,HELA,0.04uM,24h
NA_Overall,PF-04620110,-0.28960237,InputSig,NA,NA,LINCSCP_137585,MCF7,0.04uM,24h
