Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
NA_Medication,BRD-K13515789,0.29625463,InputSig,NA,NA,LINCSCP_61557,VCAP,5uM,24h
NA_Medication,FLUDARABINE PHOSPHATE,0.28227629,InputSig,NA,NA,LINCSCP_142654,MCF7,0.04uM,24h
NA_Medication,Linolenic acid,0.25633951,InputSig,NA,NA,LINCSCP_7163,A549,10uM,6h
NA_Medication,BRD-K49148914,0.25387791,InputSig,NA,NA,LINCSCP_64667,VCAP,10uM,24h
NA_Medication,Neratinib,0.25248615,InputSig,NA,NA,LINCSCP_53950,SNUC5,10uM,6h
NA_Medication,(Z) Fluvoxamine,0.24946992,InputSig,NA,NA,LINCSCP_192519,A549,10uM,6h
NA_Medication,Veliparib (ABT-888),0.24704057,InputSig,NA,NA,LINCSCP_137784,MCF7,10uM,24h
NA_Medication,OTSSP167,0.24419983,InputSig,NA,NA,LINCSCP_146305,MNEU.E,10uM,24h
NA_Medication,BRD-K99567611,0.24211465,InputSig,NA,NA,LINCSCP_61857,VCAP,5uM,24h
NA_Medication,Rimonabant,0.24110847,InputSig,NA,NA,LINCSCP_169704,YAPC,10uM,24h
NA_Medication,Buparlisib,0.24099071,InputSig,NA,NA,LINCSCP_150900,PC3,0.04uM,24h
NA_Medication,Midostaurin,0.24030985,InputSig,NA,NA,LINCSCP_104539,HELA,1.11uM,24h
NA_Medication,BRD-K81605832,0.23246753,InputSig,NA,NA,LINCSCP_64807,VCAP,10uM,6h
NA_Medication,STOCK1N-09285,0.23242308,InputSig,NA,NA,LINCSCP_92791,HA1E,0.12uM,24h
NA_Medication,BRD-K65837806,0.22952697,InputSig,NA,NA,LINCSCP_60706,VCAP,5uM,6h
NA_Medication,BRD-K77172154,0.22852034,InputSig,NA,NA,LINCSCP_64804,VCAP,10uM,6h
NA_Medication,Levonorgestrel,0.22835007,InputSig,NA,NA,LINCSCP_78991,A375,10uM,24h
NA_Medication,AT-7519,0.22651943,InputSig,NA,NA,LINCSCP_169713,YAPC,0.37uM,24h
NA_Medication,"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",0.22468774,InputSig,NA,NA,LINCSCP_46748,PC3,10uM,24h
NA_Medication,Rifabutin,0.2245155,InputSig,NA,NA,LINCSCP_92320,HA1E,3.33uM,24h
NA_Medication,Everolimus,0.22345956,InputSig,NA,NA,LINCSCP_92704,HA1E,3.33uM,24h
NA_Medication,Tacedinaline,0.2217406,InputSig,NA,NA,LINCSCP_250335,MCF7,0.1uM,6h
NA_Medication,PF-04620110,0.22131696,InputSig,NA,NA,LINCSCP_92397,HA1E,10uM,24h
NA_Medication,GSK 1059615,0.2202745,InputSig,NA,NA,LINCSCP_152041,PC3,0.12uM,24h
NA_Medication,CHEMBL2143863,0.22016527,InputSig,NA,NA,LINCSCP_59983,VCAP,5uM,24h
NA_Medication,CEFEPIME HYDROCHLORIDE,0.21914936,InputSig,NA,NA,LINCSCP_169553,YAPC,0.04uM,24h
NA_Medication,BRD-A25736793,0.21875172,InputSig,NA,NA,LINCSCP_146228,MNEU.E,0.04uM,24h
NA_Medication,TCB2,0.21788298,InputSig,NA,NA,LINCSCP_108439,HELA,1.11uM,24h
NA_Medication,BRD-K85797809,0.21773503,InputSig,NA,NA,LINCSCP_253181,MCF7,10uM,24h
NA_Medication,BRD-K00248354,0.21744174,InputSig,NA,NA,LINCSCP_92613,HA1E,10uM,24h
NA_Medication,AVL-292,0.21680966,InputSig,NA,NA,LINCSCP_98290,HA1E,1.11uM,24h
NA_Medication,Vandetanib,0.21675752,InputSig,NA,NA,LINCSCP_146332,MNEU.E,0.37uM,24h
NA_Medication,Nicotine,0.21648885,InputSig,NA,NA,LINCSCP_121635,HT29,0.12uM,24h
NA_Medication,MLS003129445,0.21573071,InputSig,NA,NA,LINCSCP_60553,VCAP,5uM,24h
NA_Medication,CHEMBL2140189,0.21553262,InputSig,NA,NA,LINCSCP_65277,VCAP,10uM,24h
NA_Medication,Dapivirine (TMC120),0.21453818,InputSig,NA,NA,LINCSCP_92637,HA1E,10uM,24h
