Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
DLPFC_medication,Valdecoxib,-0.99966246,InputSig,NA,NA,LINCSCP_54172,SW620,100uM,6h
DLPFC_medication,UNC-0321,-0.99957603,InputSig,NA,NA,LINCSCP_283015,RKO,10uM,6h
DLPFC_medication,Dacinostat,-0.99952545,InputSig,NA,NA,LINCSCP_139637,MCF7,0.04uM,24h
DLPFC_medication,CGP-37157,-0.99951555,InputSig,NA,NA,LINCSCP_284394,SKB,10uM,24h
DLPFC_medication,BRD-A28746609,-0.99945428,InputSig,NA,NA,LINCSCP_155750,PC3,10uM,24h
DLPFC_medication,SPECTRUM_000011,-0.99935799,InputSig,NA,NA,LINCSCP_109367,HELA,1.11uM,24h
DLPFC_medication,Bazedoxifene HCl,-0.99916326,InputSig,NA,NA,LINCSCP_175442,YAPC,10uM,24h
DLPFC_medication,PD-0325901,-0.99912412,InputSig,NA,NA,LINCSCP_52247,SKB,10uM,24h
DLPFC_medication,QL-X-138,-0.99908882,InputSig,NA,NA,LINCSCP_49997,PHH,10uM,24h
DLPFC_medication,Securinine,-0.99905896,InputSig,NA,NA,LINCSCP_26769,HT29,10uM,6h
DLPFC_medication,TORIN-2,-0.99903752,InputSig,NA,NA,LINCSCP_51690,SKBR3,0.5uM,6h
DLPFC_medication,Doxorubicin,-0.99868954,InputSig,NA,NA,LINCSCP_98536,HA1E,1.11uM,24h
DLPFC_medication,salsoline,-0.99866108,InputSig,NA,NA,LINCSCP_79858,A375,3.33uM,24h
DLPFC_medication,BRD-K81658952,-0.99858185,InputSig,NA,NA,LINCSCP_196363,A549,5uM,24h
DLPFC_medication,AC1NS4S0,-0.99854858,InputSig,NA,NA,LINCSCP_53094,SKM1,10uM,6h
DLPFC_medication,WH-4-025,-0.99846719,InputSig,NA,NA,LINCSCP_87871,HA1E,0.04uM,24h
DLPFC_medication,GRANISETRON HYDROCHLORIDE,-0.99843561,InputSig,NA,NA,LINCSCP_154417,PC3,3.33uM,24h
DLPFC_medication,Tioconazole,-0.99842304,InputSig,NA,NA,LINCSCP_92483,HA1E,1.11uM,24h
DLPFC_medication,WHI-P97,-0.99837344,InputSig,NA,NA,LINCSCP_85070,ASC,1.11uM,24h
DLPFC_medication,AZD-8330,-0.9980627,InputSig,NA,NA,LINCSCP_94240,HA1E,0.04uM,24h
DLPFC_medication,INOSITOL,-0.99786141,InputSig,NA,NA,LINCSCP_76692,A375,1.11uM,24h
DLPFC_medication,PJ34,-0.99779133,InputSig,NA,NA,LINCSCP_201911,A549,10uM,6h
DLPFC_medication,BRD-K71742078,-0.99762968,InputSig,NA,NA,LINCSCP_3613,A375,10uM,24h
DLPFC_medication,Cytochalasin B,-0.99745753,InputSig,NA,NA,LINCSCP_44919,PC3,10uM,24h
DLPFC_medication,Fedratinib,-0.99733878,InputSig,NA,NA,LINCSCP_253866,MCF7,0.5uM,24h
DLPFC_medication,Broad-Sai-045,-0.99732822,InputSig,NA,NA,LINCSCP_212672,HA1E,5uM,6h
DLPFC_medication,Dacomitinib,-0.99728736,InputSig,NA,NA,LINCSCP_113807,HME1,0.12uM,24h
DLPFC_medication,AV-412 (free base),-0.99727886,InputSig,NA,NA,LINCSCP_136598,MCF7,3.33uM,24h
DLPFC_medication,Sulfadoxine,-0.99722606,InputSig,NA,NA,LINCSCP_120341,HT29,10uM,24h
DLPFC_medication,Zolpidem,-0.99722098,InputSig,NA,NA,LINCSCP_77438,A375,0.37uM,24h
DLPFC_medication,"Trichostatin A, Streptomyces Sp.",-0.99709608,InputSig,NA,NA,LINCSCP_66869,HA1E,3uM,24h
DLPFC_medication,PG 490,-0.99703794,InputSig,NA,NA,LINCSCP_4647,A549,0.1uM,6h
DLPFC_medication,CHEMBL2355935,-0.99685871,InputSig,NA,NA,LINCSCP_64249,VCAP,5uM,24h
DLPFC_medication,MBX-2982,-0.99682807,InputSig,NA,NA,LINCSCP_155829,PC3,1.11uM,24h
DLPFC_medication,XAV 939,-0.99682647,InputSig,NA,NA,LINCSCP_10525,AGS,10uM,6h
DLPFC_medication,Isosorbide Mononitrate,-0.99682234,InputSig,NA,NA,LINCSCP_96588,HA1E,10uM,24h
DLPFC_medication,AZD4547,-0.99675132,InputSig,NA,NA,LINCSCP_83080,ASC.C,10uM,24h
