Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
DLPFC_overall,Lenvatinib (E7080),-0.97990105,InputSig,NA,NA,LINCSCP_170751,YAPC,0.04uM,24h
DLPFC_overall,Loratadine,-0.9756476,InputSig,NA,NA,LINCSCP_173622,YAPC,3.33uM,24h
DLPFC_overall,Bendroflumethiazide,-0.97504163,InputSig,NA,NA,LINCSCP_220667,HEPG2,10uM,6h
DLPFC_overall,BRD-K72766058,-0.97452002,InputSig,NA,NA,LINCSCP_279149,PC3,10uM,6h
DLPFC_overall,apigenin,-0.95838275,InputSig,NA,NA,LINCSCP_81283,A549,0.37uM,24h
DLPFC_overall,CHEMBL3183436,-0.95402881,InputSig,NA,NA,LINCSCP_4065,A375,10uM,24h
DLPFC_overall,AC1NSZSY,-0.95362137,InputSig,NA,NA,LINCSCP_172742,YAPC,3.33uM,24h
DLPFC_overall,Estradiol,-0.95257684,InputSig,NA,NA,LINCSCP_37534,MCF7,10uM,6h
DLPFC_overall,Resminostat,-0.95042623,InputSig,NA,NA,LINCSCP_92238,HA1E,1.11uM,24h
DLPFC_overall,Mubritinib (TAK 165),-0.94973239,InputSig,NA,NA,LINCSCP_154523,PC3,0.04uM,24h
DLPFC_overall,BRD-K74489738,-0.9485168,InputSig,NA,NA,LINCSCP_254165,MCF7,1uM,6h
DLPFC_overall,TOFA,-0.94804084,InputSig,NA,NA,LINCSCP_97460,HA1E,0.37uM,24h
DLPFC_overall,Cyclobenzaprine,-0.94788843,InputSig,NA,NA,LINCSCP_170869,YAPC,0.37uM,24h
DLPFC_overall,Closantel,-0.94769233,InputSig,NA,NA,LINCSCP_72895,A375,1.11uM,24h
DLPFC_overall,FLUDARABINE PHOSPHATE,-0.94722858,InputSig,NA,NA,LINCSCP_142650,MCF7,3.33uM,24h
DLPFC_overall,Chenodeoxycholic Acid,-0.94632865,InputSig,NA,NA,LINCSCP_103320,HELA,10uM,24h
DLPFC_overall,Arglabin,-0.94609161,InputSig,NA,NA,LINCSCP_172483,YAPC,10uM,24h
DLPFC_overall,BRD-K50177987,-0.94479692,InputSig,NA,NA,LINCSCP_2983,A375,10uM,6h
DLPFC_overall,Amodiaquine,-0.94390098,InputSig,NA,NA,LINCSCP_56603,VCAP,10uM,6h
DLPFC_overall,MEGXP0_001010,-0.9421915,InputSig,NA,NA,LINCSCP_22388,HEPG2,10uM,6h
DLPFC_overall,CHEMBL567341,-0.94195191,InputSig,NA,NA,LINCSCP_15862,HA1E,10uM,6h
DLPFC_overall,AMG 487,-0.94054185,InputSig,NA,NA,LINCSCP_103860,HELA,3.33uM,24h
DLPFC_overall,Wortmannin,-0.94012836,InputSig,NA,NA,LINCSCP_68652,VCAP,10uM,24h
DLPFC_overall,Pyrimethamine,-0.93967551,InputSig,NA,NA,LINCSCP_175357,YAPC,0.04uM,24h
