Name_GeneSymbol,NAC,NAC_Pval,PFC,PFC_Pval
CRK,3.97649679868623e-05,0.999332903625225,0,0
SLC11A2,2.35002353448719e-05,0.999586056896357,0,0
MAPK13,2.286685521251,0.0122588846084329,0.953091575535132,0.0454055032641972
PAX8,2.02271642023578,0.0452767910168937,0,0
PPARG,0.961072457755215,0.0314835972746086,0,0
FUT1,0.854399965717052,0.285400721567212,1.77669759969926,0.0222108942392008
STX1A,0.762745679106594,0.0309213597567794,0,0
FHL2,0.729847864315014,0.0283351117751589,0,0
CCNA1,0.700457990927445,0.125282270412412,0,0
PTPRK,0.638391498654202,0.0318918137897459,0,0
HSPA1A,0.601562246824504,0.0107986712313418,0.893820981483517,0.00060156310806608
PMAIP1,0.563231593618888,0.0278317974033291,0,0
SATB1,0.545167520713759,0.0353414364451175,0,0
SPDEF,0.538995573524456,0.417059038025154,0.925300449991231,0.110163785632472
MEF2C,0.531731192354396,0.049105629606678,0,0
IL1B,0.458244647268799,0.441107978942381,0,0
HERC6,0.438734985627326,0.100073677888831,0,0
SPP1,0.428263382535748,0.135063331157272,0,0
HOMER2,0.421594818032038,0.0905864466264752,0,0
GLRX,0.37442897443706,0.0302117394046362,0,0
CAST,0.351052181791543,0.00334703560214597,0,0
STMN1,0.339186024597622,0.0709899546626502,0.462874749072382,1.06136976975909e-07
DNM1,0.337643883500736,0.10310477363308,0,0
PYCR1,0.325753980527471,0.10678851756561,0,0
TRIB1,0.324118920282809,0.15692071039341,0,0
ID2,0.31539617279101,0.0290065188003856,0,0
LIPA,0.302068821156722,0.00489201971368801,0,0
PTGS2,0.296896084768843,0.357188163038938,0,0
HES1,0.295056176078518,0.0146511307131568,0,0
PPIC,0.2913903423341,0.084226416156785,0,0
PRSS23,0.284204231389657,0.0804512191899606,0,0
BNIP3,0.281874843886091,0.000234295241956497,0.303670631750815,0.000899246785121332
PLP2,0.274745140257928,0.367765853580228,0.664734801765961,0.00537642956223552
PAK1,0.26716063098879,0.0559905300872572,0,0
SNAP25,0.260209662493503,0.0621997553847229,0,0
MCUR1,0.259174321118578,0.0121478046872075,0,0
TES,0.258494283386973,0.0961305916314536,0,0
TRAM2,0.253787216780695,0.639443758919364,0,0
NFKBIE,0.243494841337231,0.228934219632734,0,0
SYK,0.242731882079503,0.0196181092576004,0,0
CDKN1A,0.242125621020723,0.269242952982403,0,0
TSC22D3,0.239054565758927,0.0158242407130432,0,0
ATP11B,0.236331123432668,0.0180294967259833,0,0
STAP2,0.234208289339206,0.162889280411978,0,0
SLC5A6,0.230047970002147,0.017727682134876,0,0
STXBP1,0.228134839415923,0.133277553911932,0,0
RPA3,0.22286714347945,0.0107414572032336,0,0
FSD1,-0.000320998299676778,0.994676445266669,0,0
ADCK3,-0.000523812092686944,0.992950497272148,0,0
MYCBP,-0.000777589335104211,0.989460917482413,0,0
SKIV2L,-0.00158938731431924,0.969719939032531,0,0
GPER1,-0.0016390904738111,0.990803378690612,0,0
IGF1R,-0.00179787320755228,0.982838683662709,0,0
KDM5A,-0.00212882301424274,0.943987996337031,0,0
RTN2,-0.00217685942552497,0.973382304011046,-0.00698528353276276,0.941689672863742
TIMP2,-0.00242402806659822,0.961544087152852,0,0
MTHFD2,-0.00285675307492483,0.973569203961546,0,0
THAP11,-0.00287822763345064,0.956304686018463,0,0
PHKB,-0.00329286888664645,0.933147588157074,0,0
SQSTM1,-0.0032983293849109,0.934242669850959,0,0
RRAGA,-0.00340811442343162,0.977059160912443,0,0
NFATC3,-0.00354920733662505,0.948416995559122,0,0
CYTH1,-0.00363396850585174,0.930693164686727,0,0
TXNDC9,-0.0036778436570206,0.915697791568127,0,0
TOMM70A,-0.00377904775680903,0.967208821199561,0,0
ALAS1,-0.0037818879465394,0.926138111798255,0,0
COASY,-0.00378389914177435,0.944991869544802,0,0
HIF1A,-0.00444054272973374,0.883508289958882,0,0
PCCB,-0.00571603698382276,0.886227334204744,0,0
EED,-0.00582991663180612,0.882947328620321,0,0
PSMF1,-0.00589547631784839,0.92223253387395,0,0
FOXJ3,-0.00614218971537082,0.853369051793232,-0.0133575695287102,0.780234768230451
SSBP2,-0.00673568125339507,0.882285638146257,0,0
UBQLN2,-0.00721951748154918,0.943897144995393,-0.0112099356557962,0.911045276646384
SMARCD2,-0.00727080987699285,0.905538498520899,0,0
RAD51C,-0.00729966777174175,0.95413948154978,0,0
ZMYM2,-0.00765684975972717,0.810168117280777,0,0
DNAJC15,-0.00786080480097878,0.88725475339524,0,0
CD40,-0.00793934774812545,0.974663464692421,0,0
PIGB,-0.00796365422791625,0.930111515783496,0,0
FZD7,-0.00811628220116322,0.93285493360859,0,0
TIMM22,-0.00825444111284108,0.85184784204691,0,0
TEX10,-0.00825631292433897,0.849155895164551,0,0
CASP2,-0.00839345152818924,0.918692303785645,0,0
RAB21,-0.00869141416277905,0.836120921782717,0,0
INSIG1,-0.00878055220607709,0.911807385393737,0,0
PCNA,-0.00894428390852149,0.872313225756998,0,0
NCOA3,-0.00983184810724222,0.830697572069339,-0.00922958053414772,0.863864333373895
DNM1L,-0.00983715597088558,0.760334320926117,0,0
PRUNE,-0.00991799269019972,0.87852330542556,0,0
SDHB,-0.0100300959011672,0.789225231796825,0,0
LBR,-0.0104991070433462,0.887006565122153,0,0
NOS3,-0.0105226911656497,0.919420405662811,0,0
JADE2,-0.0106373540059733,0.846571078828745,0,0
GATA3,0,0,2.25641399180549,0.0297705813647826
CCL2,0,0,1.94516472901488,0.0417482098649106
RPS6,0,0,0.921709257733561,8.10864326434218e-10
TRAPPC6A,0,0,0.74191311954225,0.0497957031207242
PNP,0,0,0.739881173629385,1.16379459817155e-06
DNAJB6,0,0,0.685966195104308,1.69579248927719e-09
CEBPA,0,0,0.618355233691048,0.0393701554431064
PGAM1,0,0,0.564291662778009,2.56051747148039e-09
PHGDH,0,0,0.559345538964385,0.000422476574674042
FGFR4,0,0,0.538196395611035,0.507570107272055
POLR2K,0,0,0.530299867726743,5.78711669682928e-06
HSPB1,0,0,0.51562050839294,0.0793102422214853
COL1A1,0,0,0.489014854320405,0.185919852494144
PRKCD,0,0,0.457524198447486,0.151288241692557
CDC20,0,0,0.444023628592825,0.227240531863739
DERA,0,0,0.434152423872564,0.0388143231107793
SCAND1,0,0,0.424338523172396,0.099693298300097
NENF,0,0,0.404824989601686,0.215530433708237
FBXL12,0,0,0.390257097067856,0.0294111242388765
