signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,1906,EDN1,0.477836458788016,0.362141636131526
InputSig,6676,SPAG4,0.293102404910637,0.81068758895749
InputSig,9133,CCNB2,0.347289224569131,0.758143504788339
InputSig,4016,LOXL1,0.818707267623934,0.541087572837324
InputSig,5566,PRKACA,0.337417469119369,0.195331122919753
InputSig,51293,CD320,0.340884079840877,0.642873433283857
InputSig,65123,INTS3,1.37923928567417,0.161417267169614
InputSig,1846,DUSP4,0.326652417943688,0.531547347608166
InputSig,79170,PRR15L,0.402481472745795,0.777552951569578
InputSig,200734,SPRED2,0.305595650988378,0.173938543412652
InputSig,7106,TSPAN4,0.38023434363191,0.682990148614356
InputSig,1277,COL1A1,0.613385035138123,0.673123621729175
InputSig,10557,RPP38,0.341997125799595,0.463309828282963
InputSig,51116,MRPS2,0.390329504828521,0.480775814732586
InputSig,2264,FGFR4,0.386319241510062,0.789404894445534
InputSig,1017,CDK2,0.289065523843788,0.74563535851492
InputSig,5366,PMAIP1,0.740258000128999,0.333713503244947
InputSig,5743,PTGS2,0.306865443702983,0.642127973240304
InputSig,2548,GAA,0.31214368057475,0.531146419841045
InputSig,79080,CCDC86,0.375791662491961,0.540940224007233
InputSig,5796,PTPRK,0.825760119660827,0.397678211857604
InputSig,899,CCNF,0.342873165737339,0.461353256826109
InputSig,25805,BAMBI,0.318308178283925,0.428538701571826
InputSig,10523,CHERP,0.335925606182901,0.367201074647965
InputSig,1958,EGR1,1.13689034278357,0.0141155247151277
InputSig,22827,PUF60,0.376809330593558,0.650989439537422
InputSig,8553,BHLHE40,0.341558494974422,0.0845095732034415
InputSig,1848,DUSP6,0.621684423633834,0.0334340055117442
InputSig,7849,PAX8,0.720084050670129,0.48837879976105
InputSig,5880,RAC2,0.573999079380298,0.663014924388278
