Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
CG_Female,SGX-523,0.40130843,InputSig,NA,NA,LINCSCP_148336,NPC.CAS9,10uM,24h
CG_Female,PD-98059,0.37626581,InputSig,NA,NA,LINCSCP_25792,HT29,10uM,6h
CG_Female,CI-1040,0.37547396,InputSig,NA,NA,LINCSCP_29686,MCF10A,0.5uM,6h
CG_Female,Selumetinib,0.35352522,InputSig,NA,NA,LINCSCP_29773,MCF10A,0.5uM,6h
CG_Female,CHEMBL552425,0.35019797,InputSig,NA,NA,LINCSCP_129401,JURKAT,1.11uM,24h
CG_Female,Dabrafenib,0.34737042,InputSig,NA,NA,LINCSCP_114535,HME1,10uM,24h
CG_Female,AZ628,0.3431626,InputSig,NA,NA,LINCSCP_29456,MCF10A,0.5uM,24h
CG_Female,TGX 221,0.34030713,InputSig,NA,NA,LINCSCP_132008,MCF7,1.11uM,24h
CG_Female,Penfluridol,0.33624988,InputSig,NA,NA,LINCSCP_156290,PC3,1.11uM,24h
CG_Female,Amuvatinib,0.33360848,InputSig,NA,NA,LINCSCP_124308,HT29,3.33uM,24h
CG_Female,SB590885,0.33336785,InputSig,NA,NA,LINCSCP_29677,MCF10A,10uM,6h
CG_Female,Clofoctol,0.33054845,InputSig,NA,NA,LINCSCP_122139,HT29,0.04uM,24h
CG_Female,Sorafenib,0.31623351,InputSig,NA,NA,LINCSCP_26484,HT29,10uM,6h
CG_Female,PLX-4720,0.31613642,InputSig,NA,NA,LINCSCP_37,A375,0.5uM,6h
CG_Female,Tivozanib,0.31336252,InputSig,NA,NA,LINCSCP_25774,HT29,10uM,6h
CG_Female,Topiroxostat,0.3125414,InputSig,NA,NA,LINCSCP_161593,PC3,0.04uM,24h
CG_Female,Neratinib,0.31046899,InputSig,NA,NA,LINCSCP_29818,MCF10A,0.1uM,6h
CG_Female,DROSPIRENONE,0.30946637,InputSig,NA,NA,LINCSCP_156751,PC3,3.33uM,24h
CG_Female,AZD-6482,0.30748418,InputSig,NA,NA,LINCSCP_132015,MCF7,0.37uM,24h
CG_Female,Ischemin,0.30603134,InputSig,NA,NA,LINCSCP_114313,HME1,1.11uM,24h
CG_Female,Elacridar,0.30560393,InputSig,NA,NA,LINCSCP_92118,HA1E,1.11uM,24h
CG_Female,ML130,0.30376497,InputSig,NA,NA,LINCSCP_189577,A549,10uM,24h
CG_Female,Benzylpenicillin,0.30319036,InputSig,NA,NA,LINCSCP_123572,HT29,1.11uM,24h
CG_Female,Olanzapine,0.30177712,InputSig,NA,NA,LINCSCP_154511,PC3,0.04uM,24h
CG_Female,AS-605240,0.29797198,InputSig,NA,NA,LINCSCP_25763,HT29,10uM,6h
CG_Female,CYTO7H11,0.29632731,InputSig,NA,NA,LINCSCP_53972,SW480,10uM,6h
CG_Female,VX-11E,0.29584924,InputSig,NA,NA,LINCSCP_25850,HT29,0.5uM,6h
CG_Female,Saracatinib,0.29579347,InputSig,NA,NA,LINCSCP_26482,HT29,10uM,6h
CG_Female,SB-202190,0.29534638,InputSig,NA,NA,LINCSCP_26915,HT29,10uM,6h
CG_Female,Gefitinib,0.29485909,InputSig,NA,NA,LINCSCP_113609,HME1,1.11uM,3h
CG_Female,WZ 4002,0.29409791,InputSig,NA,NA,LINCSCP_12019,BT20,10uM,6h
CG_Female,AC1Q5RFA,0.29336076,InputSig,NA,NA,LINCSCP_170155,YAPC,3.33uM,24h
CG_Female,362-74-3,0.29242536,InputSig,NA,NA,LINCSCP_54825,THP1,10uM,6h
CG_Female,RG2833 (RGFP109),0.29184866,InputSig,NA,NA,LINCSCP_156902,PC3,1.11uM,24h
CG_Female,"Ingenol 3,20-dibenzoate",0.29084715,InputSig,NA,NA,LINCSCP_882,A375,10uM,6h
CG_Female,Lapatinib,0.29028144,InputSig,NA,NA,LINCSCP_11919,BT20,10uM,6h
CG_Female,BRD-K27198844,0.29005452,InputSig,NA,NA,LINCSCP_61757,VCAP,5uM,24h
CG_Female,S18986,0.2897037,InputSig,NA,NA,LINCSCP_138686,MCF7,1.11uM,24h
CG_Female,Ivacaftor (VX-770),0.28896798,InputSig,NA,NA,LINCSCP_158221,PC3,0.12uM,24h
CG_Female,PD-0325901,0.28592899,InputSig,NA,NA,LINCSCP_26503,HT29,10uM,6h
CG_Female,Sitagliptin,0.28532059,InputSig,NA,NA,LINCSCP_154570,PC3,0.12uM,24h
CG_Female,Trametinib,0.28378483,InputSig,NA,NA,LINCSCP_39537,MDAMB231,0.5uM,6h
CG_Female,MEK1/2 Inhibitor,0.2824411,InputSig,NA,NA,LINCSCP_23032,HEPG2,10uM,6h
CG_Female,TG100-115,0.28099299,InputSig,NA,NA,LINCSCP_124212,HT29,3.33uM,24h
CG_Female,AT-9283,0.2791926,InputSig,NA,NA,LINCSCP_154861,PC3,1.11uM,24h
CG_Female,Dasatinib,0.27844249,InputSig,NA,NA,LINCSCP_131898,MCF7,10uM,24h
CG_Female,C24H25CLFN5O3,0.2781589,InputSig,NA,NA,LINCSCP_131633,MCF10A,0.04uM,3h
CG_Female,Pimasertib,0.27721342,InputSig,NA,NA,LINCSCP_26731,HT29,10uM,6h
CG_Female,Vemurafenib,0.27707859,InputSig,NA,NA,LINCSCP_54,A375,3uM,6h
CG_Female,Trovafloxacin mesylate,0.27635282,InputSig,NA,NA,LINCSCP_156699,PC3,0.37uM,24h
CG_Female,U 0126,0.27533491,InputSig,NA,NA,LINCSCP_27088,HT29,10uM,6h
CG_Female,TWS 119,0.27425115,InputSig,NA,NA,LINCSCP_132104,MCF7,1.11uM,24h
CG_Female,Tozasertib,0.27401684,InputSig,NA,NA,LINCSCP_36516,MCF7,0.1uM,24h
