Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
CG_Overall,Dabrafenib,0.3355219,InputSig,NA,NA,LINCSCP_114535,HME1,10uM,24h
CG_Overall,PD-98059,0.29773752,InputSig,NA,NA,LINCSCP_25792,HT29,10uM,6h
CG_Overall,PHA-793887,0.29596635,InputSig,NA,NA,LINCSCP_11998,BT20,1uM,6h
CG_Overall,Sorafenib,0.29345431,InputSig,NA,NA,LINCSCP_26484,HT29,10uM,6h
CG_Overall,CI-1040,0.29210933,InputSig,NA,NA,LINCSCP_29686,MCF10A,0.5uM,6h
CG_Overall,BRD-K56243496,0.28556972,InputSig,NA,NA,LINCSCP_65663,VCAP,10uM,24h
CG_Overall,BRD-A80960055-001-01-7,0.27681353,InputSig,NA,NA,LINCSCP_20385,HCC515,10uM,6h
CG_Overall,RO4987655,0.27513745,InputSig,NA,NA,LINCSCP_95227,HA1E,0.04uM,24h
CG_Overall,AZD-6482,0.26781058,InputSig,NA,NA,LINCSCP_132015,MCF7,0.37uM,24h
CG_Overall,Selumetinib,0.26774349,InputSig,NA,NA,LINCSCP_29773,MCF10A,0.5uM,6h
CG_Overall,STK249718,0.26747538,InputSig,NA,NA,LINCSCP_29058,HUH7,3uM,6h
CG_Overall,Tivozanib,0.26684029,InputSig,NA,NA,LINCSCP_25774,HT29,10uM,6h
CG_Overall,AS-605240,0.26606717,InputSig,NA,NA,LINCSCP_39201,MDAMB231,10uM,6h
CG_Overall,Amuvatinib,0.26460521,InputSig,NA,NA,LINCSCP_124308,HT29,3.33uM,24h
CG_Overall,Rita,0.26408553,InputSig,NA,NA,LINCSCP_10319,A673,10uM,6h
CG_Overall,SGX-523,0.26288088,InputSig,NA,NA,LINCSCP_148336,NPC.CAS9,10uM,24h
CG_Overall,NVP-AUY922,0.25991324,InputSig,NA,NA,LINCSCP_116310,HT29,0.37uM,24h
CG_Overall,AC1Q5RFA,0.25933238,InputSig,NA,NA,LINCSCP_170155,YAPC,3.33uM,24h
CG_Overall,Dasatinib,0.25822421,InputSig,NA,NA,LINCSCP_131898,MCF7,10uM,24h
CG_Overall,PHA-665752,0.25810702,InputSig,NA,NA,LINCSCP_131954,MCF7,1.11uM,24h
CG_Overall,Nilotinib,0.25706845,InputSig,NA,NA,LINCSCP_47030,PC3,10uM,6h
CG_Overall,TCS-359,0.25397035,InputSig,NA,NA,LINCSCP_25303,HT29,10uM,24h
CG_Overall,W13,0.25290237,InputSig,NA,NA,LINCSCP_262631,NPC,10uM,24h
