Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Mouse_PFC_Female,GSK-J1,0.45605596,InputSig,NA,NA,LINCSCP_164638,SKL.C,0.37uM,24h
Mouse_PFC_Female,MEGXM0_000433,0.38897287,InputSig,NA,NA,LINCSCP_239845,MCF7,10uM,24h
Mouse_PFC_Female,BRD-K94114461,0.35128814,InputSig,NA,NA,LINCSCP_277163,PC3,5uM,24h
Mouse_PFC_Female,BRD-K75693278,0.34502486,InputSig,NA,NA,LINCSCP_63526,VCAP,5uM,24h
Mouse_PFC_Female,IN1541,0.34463115,InputSig,NA,NA,LINCSCP_286241,SKMEL28,10uM,6h
Mouse_PFC_Female,852475-26-4,0.33301197,InputSig,NA,NA,LINCSCP_148973,NPC,10uM,24h
Mouse_PFC_Female,Levocetirizine,0.33106806,InputSig,NA,NA,LINCSCP_154117,PC3,3.33uM,24h
Mouse_PFC_Female,Momelotinib,0.32877235,InputSig,NA,NA,LINCSCP_161722,PC3,1.11uM,24h
Mouse_PFC_Female,TAE-684,0.32541438,InputSig,NA,NA,LINCSCP_20279,HCC515,10uM,6h
Mouse_PFC_Female,Gossypol,0.32493275,InputSig,NA,NA,LINCSCP_50939,RMGI,10uM,6h
Mouse_PFC_Female,C24H25CLFN5O3,0.32458187,InputSig,NA,NA,LINCSCP_131633,MCF10A,0.04uM,3h
Mouse_PFC_Female,IOX2,0.32439009,InputSig,NA,NA,LINCSCP_149944,NPC.TAK,10uM,24h
Mouse_PFC_Female,SDZ WAG 994,0.32396348,InputSig,NA,NA,LINCSCP_56212,VCAP,10uM,24h
Mouse_PFC_Female,BRD-K28623651,0.32225578,InputSig,NA,NA,LINCSCP_48305,PC3,5uM,24h
Mouse_PFC_Female,Sildenafil,0.31995945,InputSig,NA,NA,LINCSCP_35815,MCF7,0.1uM,6h
Mouse_PFC_Female,SB590885,0.31224073,InputSig,NA,NA,LINCSCP_130679,MCF10A,10uM,24h
Mouse_PFC_Female,Nitrendipine,0.30812015,InputSig,NA,NA,LINCSCP_29252,LOVO,10uM,6h
Mouse_PFC_Female,amcinonide,0.30787101,InputSig,NA,NA,LINCSCP_129059,HUVEC,0.04uM,24h
Mouse_PFC_Female,AZ628,0.30316442,InputSig,NA,NA,LINCSCP_29456,MCF10A,0.5uM,24h
Mouse_PFC_Female,Nomifensine,0.2998807,InputSig,NA,NA,LINCSCP_243353,MCF7,10uM,24h
Mouse_PFC_Female,Pevonedistat,0.29601278,InputSig,NA,NA,LINCSCP_29153,JHUEM2,10uM,6h
Mouse_PFC_Female,PCI-34051,0.28917812,InputSig,NA,NA,LINCSCP_279888,PC3,0.1uM,6h
Mouse_PFC_Female,PD-98059,0.2854333,InputSig,NA,NA,LINCSCP_25792,HT29,10uM,6h
Mouse_PFC_Female,BRD-K13544395,0.28506777,InputSig,NA,NA,LINCSCP_308644,VCAP,5uM,24h
Mouse_PFC_Female,Anacardic acid,0.28463214,InputSig,NA,NA,LINCSCP_84634,ASC,1.11uM,24h
Mouse_PFC_Female,NNC-112,0.28103514,InputSig,NA,NA,LINCSCP_206994,FIBRNPC,10uM,24h
Mouse_PFC_Female,CGP-37157,0.27899008,InputSig,NA,NA,LINCSCP_33169,MCF7,10uM,6h
Mouse_PFC_Female,ST007958,0.27891491,InputSig,NA,NA,LINCSCP_239980,MCF7,10uM,24h
Mouse_PFC_Female,Dacarbazine,0.27701837,InputSig,NA,NA,LINCSCP_72016,A375,0.04uM,24h
Mouse_PFC_Female,Motesanib,0.27560891,InputSig,NA,NA,LINCSCP_235118,MCF10A,10uM,6h
Mouse_PFC_Female,FOXY-5,0.27431711,InputSig,NA,NA,LINCSCP_263961,NPC,10uM,6h
Mouse_PFC_Female,CID 53338799,0.27418034,InputSig,NA,NA,LINCSCP_1456,A375,10uM,6h
Mouse_PFC_Female,AT-7519,0.27317344,InputSig,NA,NA,LINCSCP_86370,BT20,10uM,3h
Mouse_PFC_Female,BRD-K14196440,0.27299291,InputSig,NA,NA,LINCSCP_48257,PC3,5uM,24h
Mouse_PFC_Female,C21H27N7O3,0.27267752,InputSig,NA,NA,LINCSCP_130906,MCF10A,0.04uM,3h
Mouse_PFC_Female,Saracatinib,0.27198983,InputSig,NA,NA,LINCSCP_85869,BT20,0.37uM,24h
Mouse_PFC_Female,SCHEMBL6463149,0.2696213,InputSig,NA,NA,LINCSCP_20335,HCC515,10uM,6h
Mouse_PFC_Female,CCT036477,0.26938505,InputSig,NA,NA,LINCSCP_43534,NPC,10uM,6h
Mouse_PFC_Female,"Ingenol 3,20-dibenzoate",0.26768001,InputSig,NA,NA,LINCSCP_882,A375,10uM,6h
Mouse_PFC_Female,BRD-K95487462,0.26699239,InputSig,NA,NA,LINCSCP_35265,MCF7,10uM,24h
