Gene,SRR5961996,SRR5962000,SRR5962001,SRR5962005,SRR5962007,SRR5962009,SRR5962012,SRR5962013,SRR5962019
CCNY,120.2635725,147.8215382,140.1913707,153.4143013,141.6241128,123.3410093,137.7476213,133.7686849,125.9399314
CCNYL1,14.35611572,10.25108887,9.841684586,11.53325763,13.82076689,12.88685025,11.36379545,12.44213173,11.23050983
CCNYL2,1.006835538,0.637304414,0.417963403,0.327523421,0.707022954,0.85675053,0.592017237,0.358841067,0.638331904
CCNYL4,2.328545265,1.042607075,1.704874207,1.457420943,1.80439599,1.956356699,1.712341388,1.33064908,1.857226062
CCP110,141.5283295,86.34258997,93.07216983,114.0470004,100.2464985,104.7056957,124.9121328,138.039175,141.2251604
CCPG1,39.491092,37.28833398,32.2266145,31.53614782,35.05508708,32.4180076,30.14668702,31.50881861,31.53336693
CCR1,1.677713497,4.65964649,1.208920717,3.213919416,5.778991314,2.352934789,3.384215974,3.927245175,3.22433624
CCR2,0.046730445,0.165296246,0,0.273625298,0.550136973,0.039764522,0.078310608,0.158222093,0.173204102
CCR3,0.426426312,0.56025066,0.032032292,0.237799548,0.454202182,0,0,0.572942002,0.620921793
CCR5,0.397969394,0.822968076,0.289748295,0.677172104,1.465601207,0.416794664,0.393308723,0.944375851,1.002280303
CCR5AS,0.067675541,0.095753532,0.177927797,0.3192152,0.199178593,0.143968537,0.189017129,0.152759309,0.020903006
CCR6,3.469927271,2.824088817,3.455395504,1.638210109,2.024421178,2.639120063,2.058365982,2.241136751,2.010734818
CCR7,0.359008499,0.126989497,0.117985003,0.350356201,0.123271433,0.267305952,0.213075291,0.202591252,0.346522756
CCRL2,0.573764878,0.726360713,0,0.412585038,0.450312101,0.462539376,0.40484709,0.499870761,0.429057205
CCS,5.04572515,3.920985281,6.488590128,5.238787926,6.032443577,5.962067941,3.563325768,3.894809007,4.667358152
CCSAP,102.8853913,150.7706287,134.4638541,134.6183647,128.9244442,129.7790988,132.666686,137.2377018,116.2912643
CCSER1,70.04480094,87.15204351,108.9818104,80.12954853,86.0111505,76.65856274,73.65160042,71.00626139,63.27577946
CCSER2,281.2540354,252.248338,249.4080372,264.6563295,259.9626458,261.1748202,294.9902683,305.2521879,293.7741816
CCT2,31.08212631,66.06726432,56.3160319,56.25188267,52.16222553,48.19733633,51.99795371,45.73064974,45.00650952
CCT3,42.24947061,77.55755918,73.67043759,80.9938611,70.7912838,70.41437477,72.49316911,60.35085263,63.71427855
CCT4,25.91050428,48.22994936,41.36591564,47.84565678,42.83697709,41.60297559,39.93788314,40.90045601,37.34733826
CCT5,40.5064577,81.34347026,74.0759001,83.42838438,62.02259331,61.61484825,68.72183145,65.7170519,61.25967424
CCT6A,55.56722001,89.95859767,89.17893246,84.85297118,77.31219287,75.32914984,78.58080406,76.47129685,71.52682266
CCT6B,5.672930824,9.342413109,4.922723046,5.989997868,10.1941279,7.781695985,7.497970296,5.574539453,6.127924144
CCT6P1,5.432131367,5.495599905,5.653512801,5.713225548,5.78753864,6.825801601,5.754312741,5.633123674,5.494232607
CCT6P3,5.097478143,2.846991041,2.295642091,5.220580593,5.551198297,2.210316877,3.188044426,1.532322773,5.04732067
CCT7,30.37711827,53.9623805,55.09380378,55.31396986,45.27115189,49.7372728,47.51938018,46.85552686,45.07083976
CCT8,52.99828388,102.01508,102.2283944,97.90745518,77.71003697,78.42510456,84.96644033,78.8182981,75.79091356
CCZ1,10.33614082,17.34049679,11.77068237,12.31578852,14.92642825,16.91224584,13.44458505,13.88753239,15.05051379
CCZ1B,18.00295111,32.70195681,24.80639403,29.35909554,30.07741065,25.45636528,27.44770291,22.2854255,23.27005103
CCZ1P-OR7E38P,2.51572163,1.412022173,1.81479412,1.690834291,1.843891295,2.441474236,1.335594048,1.705133575,1.772406378
CD101,0.951219771,0.269174509,0.657374294,0.848726733,1.023843832,0.971310224,0.637619419,0.593014778,0.5036642
CD101-AS1,0.371316571,0.525372574,0.292871865,0.120789214,0.145711555,0.368626851,0.120993084,0.209536791,0.095574073
CD109,18.13407797,16.90290867,8.021307705,20.98533776,19.08859359,27.7599849,26.19680841,15.37284684,20.87162623
CD109-AS1,1.698721453,2.949757545,2.490222317,1.607545557,2.181632771,2.58437832,1.121430232,1.529889351,1.383262148
CD14,1.28626273,2.440349823,0.768579994,2.168181733,1.835467307,1.641786917,1.583974423,2.661442416,2.058680093
CD151,6.259069778,4.784705975,4.242660726,6.484558846,5.052039401,4.089198551,6.512073737,3.705016278,6.267010874
CD160,3.558705059,2.824613567,2.784069265,2.654115494,2.997370803,2.843575176,2.400008385,2.089838914,3.096471819
CD163,4.298610058,6.986156695,2.168686327,5.668934124,4.23993244,6.574213708,3.471998506,2.535006159,7.123014792
CD163L1,2.530182672,7.15986673,4.868829069,4.430557377,3.992689015,2.198827209,3.87920875,2.086007871,2.577286661
CD164,58.84899972,92.18758887,50.32672707,91.36992248,89.48299779,73.13227234,82.42394049,71.04729612,71.72444984
CD180,0.382933179,0.958584819,0.371734568,1.054037725,1.132805586,0.501308982,1.217617232,1.263307851,0.964411807
CD200,49.52754571,56.15714288,64.30964395,52.36403632,45.45712098,52.37325567,48.99746744,52.60192881,50.66515089
CD200R1,1.706258419,0.895579244,0.984020378,1.289138072,0.755963487,1.358241379,1.660260725,0.91108834,0.867022361
CD22,27.83120478,4.342937637,3.348440504,13.39766891,8.179877178,15.02816493,12.70586974,16.26980762,17.44720282
CD226,15.37651654,6.957713467,8.610396464,9.013304665,13.43943529,8.283954416,13.09309325,11.40041427,18.47315482
CD24,4.152638706,14.84646682,26.16017898,26.71393444,11.81241666,7.980812789,15.53603693,4.618145477,1.46407442
CD247,1.593361083,2.630171461,2.761738219,1.439777988,2.014741609,2.686581806,1.186731208,1.309866852,1.257698494
CD248,0.48908559,0.153778429,0.685797128,0.31819891,0.383852634,0.601148207,0.470515005,0.408881115,0.33569847
CD27,1.013134153,0.716737332,0.739905952,0.439429812,0.927669766,0.910005249,0.59737559,0.635243755,0.695394819
CD27-AS1,13.30524017,8.866602727,10.55405685,9.838143475,9.034678832,10.52973521,7.115204465,8.644309612,9.032708059
CD274,4.008418018,4.458707268,5.16990485,3.165534206,3.759318651,4.183177938,3.253024112,4.704161861,3.410570258
CD276,3.858876193,1.942108603,3.077691447,3.420459362,3.313155642,3.702369027,2.792102174,3.020375712,3.663676031
CD28,0.182697559,0.590850699,0.082343253,0.271686781,0.266291752,0.177672633,0.087475287,0.274927027,0.112859923
CD2AP,38.97500157,51.01826624,40.23755989,42.65891639,46.711602,37.99733534,42.76269549,41.81641356,36.68980805
CD2BP2,23.50378579,27.1143122,29.00787652,33.49946025,29.05672921,27.68943684,29.46445211,29.55147704,26.50389711
CD300A,0.804110645,1.750352505,0.780594995,1.167036065,2.67002179,1.447441428,1.762146681,1.419472532,1.585723857
CD300C,0.056536672,0.319972976,0.118913811,0.551741083,0.221860458,0.192435894,0.173697015,0.191424469,0.087312668
CD300LF,0.463061372,0.524145192,0.324652949,0.582450622,0.823769805,0.446572589,0.396619947,0.232274744,0.533964434
CD320,1.29711244,1.208027839,1.156904189,0.929359208,1.121113141,1.145671821,0.963028752,0.889483147,1.125849959
CD33,0.528917103,1.144550878,0.687115968,0.890646132,1.172086284,0.397123689,0.782078999,0.538420045,0.384393194
CD34,11.5941415,2.996384695,2.789542949,9.714233822,6.027169642,5.606423131,5.329341981,8.047556019,7.968262379
CD36,0.708763942,1.634231559,0.662553801,9.205352768,2.183852856,0.75947348,2.492792866,1.599843731,0.45404917
CD37,1.090487057,1.278419937,1.540005907,1.662188005,2.054051907,1.776327828,1.061650888,1.85197132,1.828449966
CD38,14.66357238,9.444139007,3.233430329,11.50626768,9.19856548,11.40437817,14.78204364,6.287636159,12.02903534
CD4,4.327733297,7.092423015,2.488463863,5.084324143,6.548776061,4.662879605,4.626224949,5.786251899,4.519813918
CD40,1.607331814,1.115645159,1.275738671,2.920150314,2.261168537,2.090309219,1.101139772,2.259017318,1.667349648
CD44,8.385738766,4.875398782,2.501354786,18.1131187,5.863465535,12.22152465,35.20858188,12.13721379,20.28763126
CD46,69.43415899,63.91455754,67.65343711,85.5289082,66.0794847,74.04972074,82.35218034,77.31093387,68.9705652
CD47,167.9172865,208.446278,176.092262,209.0587412,182.534609,185.4947219,205.2540196,196.8032733,183.8447295
CD48,0.430034501,0.30422603,0.16151666,0.399686132,0.482153048,0.392068877,0.137266535,0.138669583,0.265650296
CD5,0.848716407,0.321653955,0.318769399,0.236646253,0.297368003,0.683512225,0.287841169,0.262275124,0.51492534
CD52,0.304527362,0.344698484,0.288231132,0.455688404,0.47800889,0.259132668,0.799509447,0.320781306,0.507922076
CD53,3.236149325,8.285446562,3.759839452,8.161077151,12.91695564,5.140332014,7.644017015,6.864132518,6.45425257
CD55,18.93689369,9.094744455,5.441569493,12.92767679,11.28285001,9.25990223,15.68838305,17.76022067,18.02497698
CD58,4.807757556,4.605388231,2.669363183,5.828432325,4.757648777,5.00586064,5.754865782,3.909494674,5.386498444
CD59,160.20885,220.6080883,154.7579357,217.1914686,211.1071081,189.3475532,192.1841294,193.4354645,191.3871111
CD63,39.08319694,36.7514258,26.80698602,48.74755776,50.56093768,41.50068117,44.23856181,40.22622075,45.4814617
CD68,6.923429111,9.224837982,4.211901,6.625277156,14.4006974,6.52543076,7.821541425,9.600921153,9.244223336
CD69,0.84439161,0.37077589,0.061241802,1.098721759,0.479893495,0.421202246,1.463820557,1.029670958,0.449668975
CD72,0.763003065,0.20894833,0.362380385,0.41634347,0.405661265,0.565489049,0.577448557,0.425938718,0.243271692
CD74,25.92493704,42.85240931,14.60110607,38.38985299,31.41227107,31.7314411,47.25400477,61.91596866,50.41663112
CD80,0.598839904,0.14608506,0.238878728,0.295562435,0.518611771,0.562287668,0.40371994,0.435036264,0.420953068
CD81,33.45818148,16.25093794,20.86978366,28.94379494,24.3166265,27.62083047,23.56524263,24.65151576,31.49232979
CD81-AS1,0.611606858,0.504791701,1.045196073,0.480809371,0.640015866,1.062558943,0.412817904,0.556049939,0.503753513
CD82,5.872823854,2.220617436,2.342684046,4.759602165,4.648946033,4.114226557,3.648195618,4.647329987,6.286255775
CD83,8.846310864,14.35723974,13.22519501,14.23804857,13.11439516,15.5718541,11.80477104,14.70422571,10.92947237
CD84,5.011180199,19.37714933,4.811755332,14.60034873,21.71678652,10.4883018,15.6305139,16.83828007,10.69044885
CD86,1.862793467,9.376001555,2.472849319,4.072888796,9.538884721,4.027749153,5.44157946,5.077873052,4.055835529
CD8A,4.45863386,2.091582303,4.262664795,2.807712261,3.293461024,3.307072024,2.490584213,2.74477234,3.711656255
CD8B,0.612512048,0.206342369,0.092021361,0.284642943,0.137349236,0.372290922,0.407319096,0.285294493,0.234231715
CD9,21.2180359,23.55624935,15.43752538,39.6706992,27.90564986,20.2450038,56.63606114,55.7577863,60.03712798
CD93,2.762087377,4.845986101,1.481424923,8.356110733,4.920881734,4.113119313,2.993219489,3.969405571,2.201071385
CD96,0.12189895,0.344947518,0.160244095,0.555151891,1.100214744,0.233387895,0.153208162,0.206365539,0.432986955
CD99,0.793889539,0.280816844,0.11927079,0.110679482,0.356042374,0.217140285,0.443465154,0.255998835,0.66556833
CD99L2,81.33769011,80.99934099,98.55074619,93.94859124,80.74997913,89.4098103,93.37228451,103.3483319,92.69638564
CDADC1,13.81298902,16.36636514,13.58822325,19.47457489,16.37007528,17.64400076,13.09470497,17.42974351,11.49750758
CDAN1,5.879810791,1.917271919,3.593625868,3.327103838,3.551188183,3.760017956,3.034332382,3.945277092,3.98887446
CDC123,28.48981553,44.50299261,45.75661044,45.01678443,40.50854492,38.09333665,42.06205573,35.40576544,37.98630506
CDC14A,12.93154747,12.40959014,6.075697155,11.87983496,14.5894194,13.67844987,10.83530595,9.256850887,9.8744977
CDC14B,74.00663624,53.63648407,46.95530766,73.35562723,74.01942747,60.46240458,65.64294503,59.58139466,67.63775102
CDC14C,2.045887047,1.40600089,1.813458752,1.654309203,2.270902374,1.989616828,1.518329333,1.473374366,1.17355642
CDC16,31.72786009,21.51630601,28.53091896,24.41370455,27.11808717,27.72497564,23.76842989,24.70023859,26.16326898
CDC20,0.193965292,0.152466554,0.226648877,0.252387499,0.169145782,0.238407939,0.385239592,0.30809866,0.372774804
CDC23,11.44781498,14.85163428,13.93251007,15.90147166,14.35681373,15.01668596,15.20882451,14.17258094,13.23076014
CDC25A,1.084983627,1.535133857,1.10933007,1.117659103,1.584802485,1.205353372,1.16163368,1.08847038,0.912270787
CDC25B,21.41592054,8.723657273,14.86171427,12.33575443,13.1145333,12.75647354,10.9113763,11.76187085,15.17601725
CDC26,5.04961621,8.894370006,6.908989585,7.341591755,9.46297756,8.462242185,8.404551995,7.870150331,6.286463523
CDC27,59.72892633,86.98413241,82.45143055,74.3951956,82.88293777,77.62255552,81.54247387,74.33285098,73.52170451
CDC34,8.715536022,7.654056702,8.578744289,8.505486932,7.076149766,8.073952382,8.286011604,9.303476104,9.110281782
CDC37,39.11861251,45.81303096,56.57423048,47.78312531,46.02911345,44.98635655,41.81248149,44.39777298,39.59688691
CDC37L1,34.84427915,72.36504242,52.08926667,50.69312908,58.03777819,46.2687811,50.76407708,44.69069645,37.5506096
CDC37L1-DT,0.486439166,0.989371634,0.63945591,1.384587521,1.097604911,0.620891394,0.91706841,0.77775384,0.469521588
CDC40,82.56907254,101.4332568,130.0822623,114.0353754,94.03931449,96.87891029,113.7707967,109.458002,99.0715287
CDC42,39.69950576,73.43134329,55.56196907,71.35954405,68.4295405,56.57831372,74.03153784,56.4092103,57.71517602
CDC42BPA,297.1230792,226.799858,256.1772066,261.6290394,243.3630508,248.3855224,259.2180657,292.5164114,270.9524385
CDC42BPB,108.8667499,57.69019552,82.69642421,81.15742037,74.72198065,82.56374934,71.68796422,85.86635854,83.43376393
CDC42EP1,5.636028607,1.338979643,1.326971828,2.585913655,1.716529973,2.201097862,3.3832205,4.082374055,3.650494673
CDC42EP2,2.949270029,1.276009645,0.461395899,2.394528083,1.300821592,1.431113583,2.328223662,2.622526583,1.776716676
CDC42EP3,18.93565848,19.65014385,21.87748037,16.38175142,16.51013549,20.85503136,17.76485367,18.87942926,14.20263536
CDC42EP4,30.60815865,21.80669731,16.08192281,24.16857831,30.26863394,23.48802681,28.1916607,22.95752768,27.34447521
CDC42P3,1.26716573,0.271020028,0.557839838,0.393036284,0.381617749,0.651979825,0.436224706,0.39910959,0.892006559
CDC42SE1,27.17067365,23.38615031,17.35182421,28.52505082,27.87895951,28.57361708,25.07443713,27.20708185,27.46059698
CDC42SE2,53.40998199,73.37625344,64.23405356,71.36681145,69.23844067,60.60240148,70.78078032,67.47105493,59.92304292
CDC45,0.396825334,0.475085515,0.385220457,0.297893562,0.28748616,0.311697365,0.289870741,0.413412152,0.26399219
CDC5L,43.2921146,60.89795218,55.44210331,59.4975504,55.97582278,54.88374815,58.526408,56.44620115,55.17271735
CDC6,2.330365074,2.513716987,2.49926249,2.897168259,2.136801862,2.277489713,2.577697829,2.239478997,2.323256697
CDC7,15.56860231,16.79570847,22.15713738,19.44915742,17.34048168,18.27198762,18.9901608,16.48373828,14.66601963
CDC73,92.04285309,84.40794793,72.89222246,82.17427047,95.04337737,90.50472539,86.26080912,86.35682669,83.2594143
CDCA2,0.24550456,0.192979032,0.372934415,0.390439326,0.256908194,0.069636054,0.213326354,0.205244604,0.134807497
CDCA3,1.506286813,0.484370922,0.972054957,0.478858585,0.483623237,0.568048549,0.439827373,0.309094259,0.581560225
CDCA4,1.864833288,1.547941315,1.725816999,1.989746188,0.897669022,0.99442596,1.388923003,1.085079197,1.858536626
CDCA5,0.390608438,0.394763191,0.264075525,0.471955176,0.569333305,0.664763953,0.529897564,0.545810175,0.827297718
CDCA7,0.701673285,1.406454487,1.199113699,1.19833452,1.560314951,1.567328733,1.224854169,0.791919242,0.523755628
CDCA7L,12.95120707,12.7549868,11.01367777,12.18852736,12.47212468,12.15783402,13.87181714,11.53631463,14.62005476
CDCA8,2.349270349,0.562140649,1.471469164,0.944033042,0.854110962,1.52870355,0.935977146,1.429688647,2.315585531
CDCP1,1.744232406,1.296692799,1.150339734,1.115563133,0.742475239,1.559695699,1.866079767,1.82398342,1.625359187
CDH1,5.375013236,1.61523383,2.701263261,3.512455061,2.407911198,3.642834574,6.709063435,8.517904098,4.040273798
CDH10,23.20795831,28.02017299,27.27640074,25.96199653,26.52654808,24.18551599,18.15552535,18.21404796,17.75793263
CDH11,131.722715,147.0376151,148.8949256,138.6705576,131.6369584,121.8121453,146.2339461,145.8239853,146.9755859
CDH12,62.57924461,68.7863898,101.906908,53.06109253,59.62560246,71.23955814,49.46600028,49.93206992,29.69825542
CDH13,4.549838061,5.141660484,5.157691526,5.901024455,4.846198087,6.561627493,7.954661031,5.357312197,9.745934311
CDH17,0.607231772,0.859166931,0.702456167,0.29629858,0.30977581,0.981756836,0.72927675,0.54826488,0.67520243
CDH18,22.4219829,22.22241048,24.50869633,20.26267595,18.50058937,24.70333468,27.53081356,24.8427605,22.44588702
CDH19,24.70166046,15.01923409,12.79266156,32.1791137,21.5483783,19.45705755,48.35013908,46.71269752,44.53715685
CDH2,91.54637197,112.3933585,94.38490215,113.741502,104.6161529,114.3912372,103.1247133,98.25498574,88.98702433
CDH20,37.97596701,26.67593251,19.31913117,39.69918394,44.81282775,43.37619832,33.24517391,35.1611746,38.17535242
CDH22,2.810955077,1.925467802,1.501534764,2.13360743,1.628343278,2.088199036,2.081130204,2.031063141,3.817421659
CDH23,8.236740684,1.929977095,2.786244195,5.256422701,3.376363918,3.214282791,4.30796828,3.947393625,6.10905591
CDH24,2.415632107,1.072757965,1.724508075,1.869871021,1.356175702,1.860491787,1.487258962,2.003280981,2.156663661
CDH26,5.793990587,2.019415839,3.520154215,3.250008951,2.56037921,4.438718748,2.885336111,3.899221802,4.229952171
CDH3,3.149263636,1.899221409,2.904725003,1.326753065,2.309583649,2.372295522,2.379208776,1.922821975,2.870309293
CDH4,6.21186788,3.105488222,5.988329748,3.933667316,4.079005905,4.528245086,3.562468993,3.894894141,4.617587796
CDH5,8.595243156,5.292108085,1.198280747,10.05604256,5.618316389,5.922851693,5.244056034,8.069958164,5.569767675
CDH6,79.38971761,32.24109736,53.94195019,63.97045455,55.14064668,50.9210349,78.71948919,63.55342757,83.26925809
CDH7,20.17895296,17.36210938,26.82925096,23.89135817,20.73578785,20.18747522,26.85967459,28.67871806,33.44690646
CDH8,109.217046,126.4946047,162.8474794,140.5582147,99.02238573,109.0644014,116.909538,118.4756609,118.0774733
CDH9,60.78943525,71.90691789,95.1899304,49.20951772,57.86829693,65.4256577,45.52513009,51.89528103,40.97102365
CDHR1,109.2808933,37.27867502,82.81202604,62.40637021,47.87352523,72.23714268,73.47720815,89.2361396,106.3520635
CDHR2,1.176407839,0.337396455,0.652022908,0.403370949,0.536505653,0.716964918,0.612737841,0.32295696,0.805280248
CDHR3,19.18284142,8.66645063,12.90155351,17.80134062,11.30877566,16.84603583,13.06839778,13.78630771,19.8729456
CDIN1,20.84370832,19.06216593,27.32712487,25.52997316,20.63703355,22.90211257,19.79180341,23.74590912,21.86820606
CDIP1,0.800269872,1.132294853,0.615019347,1.1214114,0.676395653,0.550019719,0.911251823,0.903196864,0.931678779
CDIPT,13.70479993,15.67005749,15.15724695,14.21349812,13.25652005,14.56659105,14.11036743,12.91807739,12.90210182
CDIPTOSP,0.17634237,0.66534741,0.494535488,0.229456565,0.138400076,0.575213544,0.410435438,0.22113634,0.363113522
CDK1,0.236832963,0.712072394,0.342465561,0.346687743,0.441453963,0.30229381,0.3968833,0.512312193,0.621781911
CDK10,10.70978637,7.040872999,10.15779978,7.10854648,7.665567437,9.442084076,5.127827881,6.372103572,7.961971673
CDK11A,3.626254879,1.629197516,2.674912891,1.57655383,2.913461471,1.798774938,1.680015701,2.249985988,2.46303657
CDK11B,8.478740775,4.144244166,6.687513604,3.598109685,5.021071687,6.804913727,4.284115533,6.495482088,6.070938892
CDK12,56.0629248,29.98899493,39.55720339,32.9898819,36.98226855,40.2136645,32.20312175,37.10758114,40.59929341
CDK13,177.8957514,194.05388,203.0637428,159.1109268,216.8065045,191.2413319,155.1873184,173.4352943,156.7678928
CDK14,61.98358859,90.1213013,71.49566939,82.43147359,78.59574713,85.08246057,95.69061137,88.00680743,96.10218157
CDK15,1.665424283,0.725044391,0.970032074,0.68345388,0.864688431,1.155535391,0.858741018,0.925353065,1.044629956
CDK16,22.90289034,14.02733654,18.17840674,14.95190526,17.00049298,15.81581966,16.29465997,17.38066832,19.34706395
CDK17,170.1790677,338.2066331,275.1508775,250.0874531,210.4446151,236.5183374,245.783021,231.6049542,210.8662469
CDK18,33.85383133,3.764458585,3.917234322,9.872582818,5.659572962,13.06871116,9.040229625,14.20631777,17.14973398
CDK19,105.3577172,69.74859006,61.69388056,80.75374883,80.07912135,80.0819837,98.48607393,109.5757947,115.5042193
CDK2,1.049894934,1.230832228,0.473196052,1.288058392,1.224223738,0.81681484,1.692382752,0.947942032,1.185945616
CDK20,12.35509845,12.85496946,14.51472367,11.53964983,9.515070613,13.24635705,11.05538467,7.772151294,10.93897833
CDK2AP1,54.41621721,54.02105466,35.40774735,57.60752944,68.31333633,56.69898466,70.01720449,53.59810652,62.77486647
CDK2AP2,3.278140093,2.873228541,2.959326327,3.435059582,3.164779985,2.616680976,3.305815827,3.099503312,3.333258647
CDK4,10.44747293,10.72338609,8.541998546,10.39213185,13.10508808,11.99907815,10.64299691,10.99601217,9.774025031
CDK5,14.38533954,18.25733731,19.97284973,17.68413602,16.42780488,17.30699457,16.64306879,18.72860912,17.42338551
CDK5R1,79.79180122,58.91822612,73.52028808,55.92410568,56.19328748,69.09546197,58.78914462,65.5440732,65.32674373
CDK5R2,7.512073053,2.236182054,4.801611167,3.059355435,2.940220891,3.702540196,3.269789155,4.051938543,5.399879785
CDK5RAP1,21.3940294,15.79699807,21.97431434,17.9634235,19.5811465,19.81486336,16.95623748,16.83232776,20.40836039
CDK5RAP2,66.10222923,30.48543954,36.72147788,36.51076583,42.70151246,46.82953895,42.29926643,46.34518458,49.85642823
CDK5RAP3,25.17107702,17.01150523,23.0894288,21.25104949,27.21468551,25.26058091,19.06885415,20.83406545,23.58315733
CDK6,106.9348917,63.07365902,67.17740836,80.46084878,72.1105839,66.07665598,103.7360993,100.6439298,99.26862001
CDK6-AS1,0.293432496,0.207587538,0.339447763,0.209997785,0.299385814,0.049938334,0.245866233,0.198703452,0.290024839
CDK7,1.792358353,0.235906249,0.569864756,0.271187838,0.408927256,0.496569762,0.139703427,0.078406324,0.167369666
CDK8,31.34070269,42.06129089,38.77589774,38.66276259,41.03326933,32.06146951,40.45242196,35.93511631,36.016155
CDK9,21.49416921,19.06731115,21.15823956,18.16831735,16.3215023,21.87253294,15.26823692,17.39809957,16.23138412
CDKAL1,27.88319036,32.77590654,28.20297718,35.13293449,36.62425524,33.62153429,33.00440795,30.00357328,30.34991818
CDKL1,18.73960622,11.83546028,12.79562317,11.37918237,13.74835513,14.7906476,11.93948306,13.67074499,14.94844708
CDKL2,48.72171269,51.37263257,52.69206608,53.19152117,52.20999682,57.23112799,60.46741868,54.97745951,64.29036159
CDKL3,22.2884862,31.62101631,28.53945672,25.51371252,36.59312225,26.50118157,24.7660123,22.11838255,23.16462152
CDKL4,1.970096224,2.451631948,2.471249522,2.687029379,6.482883949,4.019372607,2.307055358,3.303967518,1.466278108
CDKL5,148.013285,107.5692651,147.0977325,130.7020193,94.35387335,118.8417666,146.4077871,153.7148564,167.1067456
CDKN1A,3.161829436,1.429080995,1.477841907,1.78566415,2.291961111,2.167353649,1.668070016,2.478117529,1.668353443
CDKN1B,44.36002219,54.11410884,40.3369456,54.45701874,58.07587731,49.48228561,58.48740017,60.13211661,61.76692842
CDKN2A,0.493919558,0.452192185,0.183328764,0.378051633,0.45605472,0.593354703,0.795248398,0.502793706,0.538437824
CDKN2AIP,16.27449038,25.94139814,17.98168795,19.61828482,19.9878586,20.44409118,18.9441671,20.46015561,20.10686667
CDKN2AIPNL,14.80150074,20.75178085,20.27269592,20.03149353,17.24529678,16.74758199,17.53015711,18.33819269,17.20444759
CDKN2B,1.575533865,1.929123264,0.669138088,3.035700625,2.235279883,2.114141722,2.589496038,2.165721952,3.200571351
CDKN2B-AS1,0.367500943,0.711543197,0.691601349,1.132559916,0.409872026,0.954615971,1.361365759,0.71310853,1.111206593
CDKN2C,2.479400872,1.602457502,0.83696469,2.449518155,1.753736125,1.43258456,2.171525196,2.39524402,4.008709599
CDKN2D,19.05410325,14.92097243,28.41907863,19.78387053,23.60721572,15.75490249,18.20789395,17.87554453,17.91487409
CDKN3,1.297250733,1.876256926,3.092314382,1.387896086,1.810010337,1.888852224,1.916274822,1.12789702,1.495883257
CDNF,2.441888909,1.325758612,1.522894032,1.14533613,1.114235812,1.30471921,2.172938523,1.239110791,1.333054937
CDO1,22.02723824,40.16970059,33.51201806,32.27640147,31.21408165,41.44445775,29.17503434,22.59523158,31.96167469
CDON,20.87379961,16.70508682,16.55527752,17.49648639,17.48782869,18.50094921,14.80677247,15.85081444,17.69732828
CDPF1,1.518865186,1.76220385,1.341746809,1.758948202,1.549680746,1.886982746,1.679901582,1.531365013,1.782706438
CDR1,1296.581735,98.03462007,140.3882647,131.9869368,191.8279326,124.2091853,176.9226344,290.40072,445.3091857
CDR2,34.15525339,25.88356892,39.00539915,26.0568223,26.12163671,32.41565672,28.13127389,33.17765896,31.38740314
CDR2L,7.365721396,2.168489306,1.39527389,4.241486574,2.477525652,2.374734669,3.884475807,5.714157337,5.482746244
CDRT4,0.65383021,0.189763826,0.282093069,0.163608347,0.263154032,0.442239893,0.168566901,0.100912521,0.155345487
CDS1,43.13895201,39.74783717,35.24492176,44.15520377,40.50105337,40.33483289,46.57522505,40.04921708,47.35164972
CDS2,235.3517608,243.0078776,225.6772519,246.1958953,208.3430164,252.0933635,211.553111,272.7543641,230.1065397
CDT1,0.401653016,0.89303554,0.75428429,0.503965238,0.270199101,0.878863327,0.512828787,0.496484308,0.53168114
CDV3,66.00826231,89.78294428,70.89789744,87.05393389,95.74795823,80.93404048,94.86533723,88.50724812,80.04899916
CDYL,86.84144779,114.9593726,134.4518292,84.29128191,118.3504179,103.5900773,90.2084861,91.27423105,83.16765931
CDYL2,81.77171624,117.7728419,107.8570873,100.4901155,97.55250223,93.95082347,93.13781619,108.4707255,102.4840638
CEACAM1,1.636282186,0.40855789,0.776046813,0.657525198,0.642107679,0.90094403,0.582466307,0.760419551,0.891882298
CEACAM19,1.602922155,0.469233219,1.104434825,0.707227291,0.91098953,1.097455868,0.349922217,0.776311287,0.569075892
CEACAM6,0.202564599,0.245663041,0.365189945,0.150615378,0.249826124,0.418610652,0.048493796,0.043546194,0.107256535
CEACAM8,0.416943816,0.140459563,0.33407985,0.103338475,0.280485493,0.439265844,0.221813339,0.268896681,0.392477916
CEBPA,3.102096311,2.517794917,2.65538149,3.614026787,2.642246065,2.721529547,3.008936388,3.22062577,3.193824375
CEBPA-DT,1.987873154,2.504391557,2.405565309,2.108271755,3.227174231,2.409877648,2.281689211,2.458678531,2.119548497
CEBPB,1.516115042,1.665636511,1.0129291,0.974779388,1.371888968,1.775803626,1.653943768,1.704400474,1.685821801
CEBPB-AS1,3.26308502,1.160675823,2.722298604,1.968780354,2.003009695,2.109648556,2.087510366,2.125992613,2.60132337
CEBPD,1.2843392,1.94700034,0.723577449,0.746063058,1.925994959,1.5222366,1.7423285,1.570318684,1.615115432
CEBPG,29.72924723,40.65144331,38.7623821,47.21820313,44.94933829,43.82090678,51.12102379,41.71536388,46.83001429
CEBPZ,38.78802321,50.11782194,47.01508188,47.0113585,47.10224809,45.55892501,49.27456381,41.83273806,41.85556097
