Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_overall,Sirolimus,0.84379344,InputSig,NA,NA,LINCSCP_33565,MCF7,10uM,24h
AI_overall,Tamsulosin HCl,0.84013033,InputSig,NA,NA,LINCSCP_161049,PC3,3.33uM,24h
AI_overall,CID 53338799,0.83694022,InputSig,NA,NA,LINCSCP_57507,VCAP,10uM,24h
AI_overall,AZD-5438,0.83209007,InputSig,NA,NA,LINCSCP_97119,HA1E,0.12uM,24h
AI_overall,TOFA,0.83165034,InputSig,NA,NA,LINCSCP_160877,PC3,0.37uM,24h
AI_overall,CHEMBL2133868,0.82700007,InputSig,NA,NA,LINCSCP_46601,PC3,10uM,6h
AI_overall,GSK 1059615,0.82269543999999994,InputSig,NA,NA,LINCSCP_145318,MDAMB231,1.11uM,24h
AI_overall,CHEMBL2134949,0.82162631,InputSig,NA,NA,LINCSCP_2037,A375,10uM,6h
AI_overall,Vorinostat,0.82016055,InputSig,NA,NA,LINCSCP_53727,SNU1040,10uM,6h
AI_overall,INCA-6,0.81861406,InputSig,NA,NA,LINCSCP_7700,A549,10uM,6h
AI_overall,TORIN1,0.81665321,InputSig,NA,NA,LINCSCP_39197,MDAMB231,0.5uM,6h
AI_overall,Pirenperone,0.80951998,InputSig,NA,NA,LINCSCP_6848,A549,10uM,24h
AI_overall,Tacedinaline,0.80872568,InputSig,NA,NA,LINCSCP_49281,PC3,3uM,6h
AI_overall,"Apitolisib (gdc-0980, rg7422)",0.80828792,InputSig,NA,NA,LINCSCP_144812,MDAMB231,0.04uM,24h
AI_overall,YM 201636,0.8046384,InputSig,NA,NA,LINCSCP_111484,HEPG2,0.37uM,24h
AI_overall,CID 75037095,0.80327542,InputSig,NA,NA,LINCSCP_46377,PC3,10uM,6h
AI_overall,"9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione",0.80239412,InputSig,NA,NA,LINCSCP_54415,SW948,10uM,6h
AI_overall,SA-1456734,0.80237622,InputSig,NA,NA,LINCSCP_37703,MCF7,0.5uM,24h
AI_overall,Broad-Sai-045,0.80200439,InputSig,NA,NA,LINCSCP_49646,PC3,3.33uM,24h
AI_overall,4LY1,0.80157538,InputSig,NA,NA,LINCSCP_49216,PC3,10uM,24h
AI_overall,BRD-K60391168,0.79977387,InputSig,NA,NA,LINCSCP_196574,A549,5uM,24h
AI_overall,MK-2866 (GTx-024),0.79818688,InputSig,NA,NA,LINCSCP_71317,A375,0.12uM,24h
AI_overall,SMR000075319,0.79766046,InputSig,NA,NA,LINCSCP_53740,SNUC4,60uM,6h
AI_overall,PHA-665752,0.79709195,InputSig,NA,NA,LINCSCP_85210,BT20,0.12uM,24h
AI_overall,Amitriptyline,0.79685055,InputSig,NA,NA,LINCSCP_243499,MCF7,10uM,24h
AI_overall,Motesanib,0.79614739,InputSig,NA,NA,LINCSCP_52459,SKB,10uM,24h
AI_overall,Tesmilifene,0.7958658,InputSig,NA,NA,LINCSCP_262403,NPC,10uM,24h
AI_overall,Bumetanide,0.79567981,InputSig,NA,NA,LINCSCP_243193,MCF7,10uM,6h
AI_overall,BRD-K31302860,0.79353134,InputSig,NA,NA,LINCSCP_8238,A549,5uM,24h
AI_overall,Pictilisib,0.79324712,InputSig,NA,NA,LINCSCP_113041,HME1,1.11uM,24h
AI_overall,BG-51,0.79323137,InputSig,NA,NA,LINCSCP_49274,PC3,10uM,6h
AI_overall,BRD-K58784778,0.79302445,InputSig,NA,NA,LINCSCP_191028,A549,10uM,24h
AI_overall,PI-103,0.7930186,InputSig,NA,NA,LINCSCP_151288,PC3,0.37uM,24h
AI_overall,SPECTRUM_001048,0.79229579000000006,InputSig,NA,NA,LINCSCP_91137,HA1E,3.33uM,24h
AI_overall,BIX01294,0.79169528,InputSig,NA,NA,LINCSCP_88805,HA1E,0.37uM,24h
AI_overall,Yohimbine,0.7913473,InputSig,NA,NA,LINCSCP_71993,A375,10uM,24h
AI_overall,BRD-K64523453,0.79039226,InputSig,NA,NA,LINCSCP_48120,PC3,5uM,24h
AI_overall,Genistein,0.78843814,InputSig,NA,NA,LINCSCP_255081,MCF7,3.33uM,24h
AI_overall,Entinostat,0.78843114,InputSig,NA,NA,LINCSCP_47021,PC3,10uM,6h
AI_overall,Luliconazole,0.7876927,InputSig,NA,NA,LINCSCP_160862,PC3,10uM,24h
