Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
CG_medication,Gemcitabine,0.99668195,InputSig,NA,NA,LINCSCP_169843,YAPC,3.33uM,24h
CG_medication,1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,0.99658704,InputSig,NA,NA,LINCSCP_2255,A375,10uM,6h
CG_medication,MG-132,0.99466685,InputSig,NA,NA,LINCSCP_172637,YAPC,20uM,24h
CG_medication,Vinblastine,0.99367604,InputSig,NA,NA,LINCSCP_38270,MCF7,0.5uM,6h
CG_medication,GDC-0068,0.99329339,InputSig,NA,NA,LINCSCP_108851,HELA,10uM,24h
CG_medication,Acifran,0.99303173,InputSig,NA,NA,LINCSCP_73964,A375,1.11uM,24h
CG_medication,Vorinostat,0.99286768,InputSig,NA,NA,LINCSCP_68114,PC3,1uM,6h
CG_medication,"Trichostatin A, Streptomyces Sp.",0.99231539,InputSig,NA,NA,LINCSCP_67646,MCF7,0.1uM,24h
CG_medication,179324-69-7,0.99117719,InputSig,NA,NA,LINCSCP_167442,YAPC,20uM,24h
CG_medication,Sirolimus,0.99089519,InputSig,NA,NA,LINCSCP_68475,VCAP,10uM,6h
CG_medication,galantamine,0.98998914,InputSig,NA,NA,LINCSCP_149199,NPC,10uM,24h
CG_medication,Dasatinib,0.98907149,InputSig,NA,NA,LINCSCP_149674,NPC.TAK,0.04uM,24h
CG_medication,Castanospermine,0.98880248,InputSig,NA,NA,LINCSCP_136455,MCF7,1.11uM,24h
CG_medication,NVP-BHG712,0.98845613,InputSig,NA,NA,LINCSCP_148233,NPC.CAS9,0.12uM,24h
CG_medication,ZINC77024257,0.98827913,InputSig,NA,NA,LINCSCP_117886,HT29,3.33uM,24h
CG_medication,Veliparib (ABT-888),0.98780805,InputSig,NA,NA,LINCSCP_137784,MCF7,10uM,24h
CG_medication,CHEMBL8197,0.98735405,InputSig,NA,NA,LINCSCP_18374,HCC515,10uM,6h
CG_medication,Epitiostanol,0.98730906,InputSig,NA,NA,LINCSCP_122091,HT29,0.04uM,24h
CG_medication,GNF-PF-159,0.98719032,InputSig,NA,NA,LINCSCP_27267,HT29,10uM,6h
CG_medication,NORGESTREL,0.98715291,InputSig,NA,NA,LINCSCP_169808,YAPC,1.11uM,24h
CG_medication,Mocetinostat,0.98703604,InputSig,NA,NA,LINCSCP_2318,A375,10uM,6h
CG_medication,Ellagic acid,0.98686326,InputSig,NA,NA,LINCSCP_166654,YAPC,1.11uM,24h
CG_medication,Arachidonyl Trifluoromethylketone,0.98672398,InputSig,NA,NA,LINCSCP_12920,EFO27,80uM,6h
CG_medication,CHEMBL2136735,0.98659677,InputSig,NA,NA,LINCSCP_86307,BT20,0.37uM,3h
CG_medication,MBX-2982,0.98658491,InputSig,NA,NA,LINCSCP_121046,HT29,0.37uM,24h
CG_medication,BRN 1088760,0.98646763,InputSig,NA,NA,LINCSCP_10946,ASC,10uM,24h
CG_medication,Phorbol 12-myristate-13-acetate,0.98646691,InputSig,NA,NA,LINCSCP_9121,A549,10uM,24h
CG_medication,AK-968/11369213,0.9863605,InputSig,NA,NA,LINCSCP_34139,MCF7,10uM,24h
CG_medication,Buparlisib,0.98624752,InputSig,NA,NA,LINCSCP_168586,YAPC,0.37uM,24h
CG_medication,SB590885,0.98589448,InputSig,NA,NA,LINCSCP_99610,HCC515,0.12uM,24h
CG_medication,Estradiol,0.98576096,InputSig,NA,NA,LINCSCP_221948,HEPG2,3.33uM,24h
CG_medication,Gimeracil,0.98555953,InputSig,NA,NA,LINCSCP_102153,HELA,0.04uM,24h
CG_medication,SMR000075319,0.98403504,InputSig,NA,NA,LINCSCP_53393,SKMEL28,60uM,6h
CG_medication,BRD-K00381581,0.98398006,InputSig,NA,NA,LINCSCP_28193,HT29,10uM,24h
CG_medication,Trifluoperazine,0.9838105,InputSig,NA,NA,LINCSCP_64601,VCAP,20uM,6h
CG_medication,BRD-K99136192,0.98361474,InputSig,NA,NA,LINCSCP_61307,VCAP,5uM,24h
CG_medication,10-DEBC,0.98350289,InputSig,NA,NA,LINCSCP_54627,SW948,20uM,6h
CG_medication,MLS002699429,0.98306849,InputSig,NA,NA,LINCSCP_250489,MCF7,0.01uM,24h
CG_medication,MLS002264439,0.98266512,InputSig,NA,NA,LINCSCP_31172,MCF7,10uM,24h
CG_medication,Glipizide,0.98244966,InputSig,NA,NA,LINCSCP_137764,MCF7,0.12uM,24h
CG_medication,CHIR-99021,0.98228645,InputSig,NA,NA,LINCSCP_163825,SKBR3,0.12uM,24h
CG_medication,Amoxapine,0.98216499,InputSig,NA,NA,LINCSCP_138646,MCF7,0.12uM,24h
CG_medication,Broad-Sai-686,0.98212109,InputSig,NA,NA,LINCSCP_49292,PC3,10uM,6h
CG_medication,Ledipasvir,0.9818858,InputSig,NA,NA,LINCSCP_156402,PC3,10uM,24h
CG_medication,Broad-Sai-443,0.98153862,InputSig,NA,NA,LINCSCP_28604,HT29,10uM,24h
CG_medication,Celecoxib,0.98117986,InputSig,NA,NA,LINCSCP_138708,MCF7,10uM,24h
CG_medication,Carfilzomib (PR-171),0.98100112,InputSig,NA,NA,LINCSCP_169881,YAPC,0.37uM,24h
CG_medication,DOCETAXEL,0.98075963,InputSig,NA,NA,LINCSCP_121679,HT29,10uM,24h
CG_medication,Osthole,0.98068666,InputSig,NA,NA,LINCSCP_11319,ASC,10uM,24h
CG_medication,Thapsigargin,0.98068521,InputSig,NA,NA,LINCSCP_65053,VCAP,1uM,6h
CG_medication,BI-2536,0.98068506,InputSig,NA,NA,LINCSCP_132618,MCF7,3.33uM,24h
CG_medication,"Ingenol 3,20-dibenzoate",0.98018814,InputSig,NA,NA,LINCSCP_40279,NCIH596,10uM,6h
CG_medication,Masitinib,0.98002024,InputSig,NA,NA,LINCSCP_129562,JURKAT,1.11uM,24h
CG_medication,KUC105999N,0.97996269,InputSig,NA,NA,LINCSCP_26197,HT29,10uM,6h
CG_medication,RG2833 (RGFP109),0.97990927,InputSig,NA,NA,LINCSCP_75161,A375,10uM,24h
CG_medication,Pimelic diphenylamide 106,0.97987224,InputSig,NA,NA,LINCSCP_2163,A375,10uM,6h
CG_medication,BRD-K10143126,0.97947978,InputSig,NA,NA,LINCSCP_242626,MCF7,10uM,6h
CG_medication,ZSTK 474,0.97921207,InputSig,NA,NA,LINCSCP_86076,BT20,10uM,24h
CG_medication,S18986,0.97906222,InputSig,NA,NA,LINCSCP_122105,HT29,3.33uM,24h
CG_medication,Dovitinib,0.97898132,InputSig,NA,NA,LINCSCP_85199,BT20,0.04uM,24h
CG_medication,Rosiglitazone,0.97850257,InputSig,NA,NA,LINCSCP_286016,SKMEL1,80uM,6h
CG_medication,Lacidipine,0.97835315,InputSig,NA,NA,LINCSCP_168498,YAPC,0.04uM,24h
CG_medication,Seocalcitol,0.97822236,InputSig,NA,NA,LINCSCP_155645,PC3,0.37uM,24h
CG_medication,Calcimycin,0.97815764,InputSig,NA,NA,LINCSCP_65032,VCAP,0.5uM,6h
