Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
NA_Female,Acivicin,-0.35940995,InputSig,NA,NA,LINCSCP_169649,YAPC,0.05uM,24h
NA_Female,SMR000075319,-0.33807875,InputSig,NA,NA,LINCSCP_53393,SKMEL28,60uM,6h
NA_Female,GF-109203,-0.33716464,InputSig,NA,NA,LINCSCP_137401,MCF7,3.33uM,24h
NA_Female,Avicin-G,-0.33485465,InputSig,NA,NA,LINCSCP_49415,PC3,3uM,6h
NA_Female,Doxazosin,-0.3333273,InputSig,NA,NA,LINCSCP_169701,YAPC,0.37uM,24h
NA_Female,LDN 193189,-0.33331568,InputSig,NA,NA,LINCSCP_12519,CL34,10uM,6h
NA_Female,AT-7519,-0.32952196,InputSig,NA,NA,LINCSCP_169713,YAPC,0.37uM,24h
NA_Female,TL_HRAS26,-0.32869202,InputSig,NA,NA,LINCSCP_41833,NOMO1,10uM,6h
NA_Female,chlormadinone-acetate,-0.32404656,InputSig,NA,NA,LINCSCP_104104,HELA,0.04uM,24h
NA_Female,IN1541,-0.32057689,InputSig,NA,NA,LINCSCP_40161,NCIH508,10uM,6h
NA_Female,Avicin-D,-0.31606122,InputSig,NA,NA,LINCSCP_49411,PC3,3uM,6h
NA_Female,2-Phenylaminoadenosine,-0.31217883,InputSig,NA,NA,LINCSCP_44688,PC3,10uM,24h
NA_Female,Oxetane,-0.31201524,InputSig,NA,NA,LINCSCP_280023,PC3,3uM,6h
NA_Female,Irinotecan,-0.31005624,InputSig,NA,NA,LINCSCP_154195,PC3,3.33uM,24h
NA_Female,CEFEPIME HYDROCHLORIDE,-0.30970228,InputSig,NA,NA,LINCSCP_137742,MCF7,10uM,24h
NA_Female,MLS-0435555.0001,-0.30877063,InputSig,NA,NA,LINCSCP_46244,PC3,10uM,24h
NA_Female,Buparlisib,-0.3079371,InputSig,NA,NA,LINCSCP_150900,PC3,0.04uM,24h
NA_Female,Raltitrexed,-0.3073984,InputSig,NA,NA,LINCSCP_269273,PC3,10uM,24h
NA_Female,Rifabutin,-0.30657876,InputSig,NA,NA,LINCSCP_92320,HA1E,3.33uM,24h
NA_Female,Cladribine,-0.30190944,InputSig,NA,NA,LINCSCP_47352,PC3,10uM,24h
