Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
OFC_Male,BRD-K97614198,-1,InputSig,NA,NA,LINCSCP_63326,VCAP,5uM,6h
OFC_Male,BRD-K20824632,-1,InputSig,NA,NA,LINCSCP_8118,A549,5uM,24h
OFC_Male,Mibefradil,-1,InputSig,NA,NA,LINCSCP_2773,A375,10uM,6h
OFC_Male,L-690330,-1,InputSig,NA,NA,LINCSCP_54531,SW948,10uM,6h
OFC_Male,"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",-1,InputSig,NA,NA,LINCSCP_68804,VCAP,10uM,24h
OFC_Male,UNII-U7RWT9J78O,-1,InputSig,NA,NA,LINCSCP_44472,PC3,10uM,6h
OFC_Male,Wortmannin,-0.99999999,InputSig,NA,NA,LINCSCP_44484,PC3,10uM,24h
OFC_Male,BMS-299897,-0.99999999,InputSig,NA,NA,LINCSCP_54140,SW620,10uM,6h
OFC_Male,SA-1459031,-0.99999999,InputSig,NA,NA,LINCSCP_37315,MCF7,0.5uM,6h
OFC_Male,CHEMBL3188944,-0.99999999,InputSig,NA,NA,LINCSCP_234932,MCF10A,0.5uM,24h
OFC_Male,Ercalcitriol,-0.99999998,InputSig,NA,NA,LINCSCP_160109,PC3,0.37uM,24h
OFC_Male,ALD1-H_000583,-0.99999998,InputSig,NA,NA,LINCSCP_16725,HA1E,10uM,6h
OFC_Male,MLS001065837,-0.99999998,InputSig,NA,NA,LINCSCP_291864,VCAP,10uM,24h
OFC_Male,BRD-K44833108,-0.99999998,InputSig,NA,NA,LINCSCP_27911,HT29,5uM,24h
OFC_Male,Phloretin,-0.99999997,InputSig,NA,NA,LINCSCP_25487,HT29,100uM,24h
OFC_Male,Vorinostat,-0.99999997,InputSig,NA,NA,LINCSCP_55539,U937,10uM,6h
OFC_Male,Skiii,-0.99999997,InputSig,NA,NA,LINCSCP_14226,HA1E,10uM,6h
OFC_Male,BAS 01037725,-0.99999996,InputSig,NA,NA,LINCSCP_46414,PC3,10uM,24h
OFC_Male,Chlorambucil,-0.99999995,InputSig,NA,NA,LINCSCP_137455,MCF7,3.33uM,24h
OFC_Male,179324-69-7,-0.99999995,InputSig,NA,NA,LINCSCP_94741,HA1E,20uM,24h
OFC_Male,AC1MJ3VH,-0.99999995,InputSig,NA,NA,LINCSCP_155226,PC3,0.37uM,24h
OFC_Male,Bezafibrate,-0.99999994,InputSig,NA,NA,LINCSCP_124981,HT29,0.37uM,24h
OFC_Male,BRD-K13688115-001-01-2,-0.99999994,InputSig,NA,NA,LINCSCP_243940,MCF7,10uM,24h
OFC_Male,NVP-BHG712,-0.99999993,InputSig,NA,NA,LINCSCP_89136,HA1E,3.33uM,24h
OFC_Male,SMR000178575,-0.99999993,InputSig,NA,NA,LINCSCP_267618,PC3,10uM,24h
OFC_Male,Nilotinib,-0.99999991,InputSig,NA,NA,LINCSCP_10148,A549,0.12uM,24h
OFC_Male,Siguazodan,-0.9999999,InputSig,NA,NA,LINCSCP_55900,VCAP,10uM,24h
OFC_Male,"Trichostatin A, Streptomyces Sp.",-0.9999999,InputSig,NA,NA,LINCSCP_68070,PC3,0.1uM,6h
OFC_Male,PHA-665752,-0.9999999,InputSig,NA,NA,LINCSCP_144692,MDAMB231,0.12uM,24h
OFC_Male,BRD-K00566471,-0.99999988,InputSig,NA,NA,LINCSCP_60832,VCAP,5uM,24h
OFC_Male,Parthenolide,-0.99999988,InputSig,NA,NA,LINCSCP_45066,PC3,10uM,24h
OFC_Male,SCHEMBL2238247,-0.99999988,InputSig,NA,NA,LINCSCP_237792,MCF7,10uM,24h
OFC_Male,MLS002699429,-0.99999988,InputSig,NA,NA,LINCSCP_1312,A375,10uM,6h
OFC_Male,BRD-K30934336,-0.99999987,InputSig,NA,NA,LINCSCP_34903,MCF7,5uM,24h
OFC_Male,SMR000162699,-0.99999987,InputSig,NA,NA,LINCSCP_251206,MCF7,0.01uM,6h
OFC_Male,BRD-K72993421,-0.99999987,InputSig,NA,NA,LINCSCP_61157,VCAP,5uM,6h
OFC_Male,Pyrimethamine,-0.99999982,InputSig,NA,NA,LINCSCP_143561,MCF7,10uM,24h
OFC_Male,Omacetaxine Mepesuccinate,-0.99999981,InputSig,NA,NA,LINCSCP_98163,HA1E,10uM,24h
OFC_Male,CHEMBL566701,-0.99999981,InputSig,NA,NA,LINCSCP_1230,A375,10uM,24h
OFC_Male,Diosmin,-0.9999998,InputSig,NA,NA,LINCSCP_127366,HT29,10uM,24h
OFC_Male,VILAZODONE HYDROCHLORIDE,-0.99999978,InputSig,NA,NA,LINCSCP_123118,HT29,3.33uM,24h
OFC_Male,423735-93-7,-0.99999977,InputSig,NA,NA,LINCSCP_53703,SNU1040,10uM,6h
OFC_Male,CHEMBL2360382,-0.99999975,InputSig,NA,NA,LINCSCP_47333,PC3,10uM,24h
OFC_Male,BRD-K18249495,-0.99999972,InputSig,NA,NA,LINCSCP_27188,HT29,10uM,6h
OFC_Male,Brazilin,-0.99999972,InputSig,NA,NA,LINCSCP_86,A375,10uM,6h
OFC_Male,BRD-K12912249,-0.99999971,InputSig,NA,NA,LINCSCP_28066,HT29,5uM,24h
OFC_Male,Antimycin A,-0.99999971,InputSig,NA,NA,LINCSCP_2268,A375,10uM,6h
OFC_Male,XMD 8-92,-0.9999997,InputSig,NA,NA,LINCSCP_26661,HT29,10uM,6h
OFC_Male,Epidepride,-0.99999968,InputSig,NA,NA,LINCSCP_263548,NPC,10uM,24h
OFC_Male,AB01274770-01,-0.99999968,InputSig,NA,NA,LINCSCP_2136,A375,10uM,6h
OFC_Male,6Alpha-fluorotestosterone,-0.99999967,InputSig,NA,NA,LINCSCP_26719,HT29,10uM,6h
OFC_Male,BRD-K68078697,-0.99999966,InputSig,NA,NA,LINCSCP_48201,PC3,5uM,24h
OFC_Male,Capsaicin,-0.99999962,InputSig,NA,NA,LINCSCP_45176,PC3,100uM,6h
OFC_Male,AZD-1775,-0.99999961,InputSig,NA,NA,LINCSCP_94877,HA1E,3.33uM,24h
OFC_Male,BRD-K44387261,-0.99999957,InputSig,NA,NA,LINCSCP_60036,VCAP,5uM,24h
OFC_Male,CHEMBL2136735,-0.99999949,InputSig,NA,NA,LINCSCP_124632,HT29,3.33uM,24h
OFC_Male,MLS001060837,-0.99999946,InputSig,NA,NA,LINCSCP_4877,A549,10uM,24h
OFC_Male,CID 75037095,-0.99999943,InputSig,NA,NA,LINCSCP_46276,PC3,10uM,24h
OFC_Male,Mevastatin,-0.99999942,InputSig,NA,NA,LINCSCP_46126,PC3,10uM,24h
OFC_Male,BG-51,-0.99999941,InputSig,NA,NA,LINCSCP_49228,PC3,3uM,24h
OFC_Male,BECLOMETHASONE DIPROPIONATE,-0.9999994,InputSig,NA,NA,LINCSCP_91085,HA1E,0.37uM,24h
OFC_Male,Anacardic acid,-0.9999994,InputSig,NA,NA,LINCSCP_88865,HA1E,0.37uM,24h
OFC_Male,Resveratrol,-0.99999939,InputSig,NA,NA,LINCSCP_88882,HA1E,1.11uM,24h
OFC_Male,EFLORNITHINE HYDROCHLORIDE,-0.99999936,InputSig,NA,NA,LINCSCP_176265,YAPC,1.11uM,24h
OFC_Male,BRD-K90256762,-0.99999934,InputSig,NA,NA,LINCSCP_64231,VCAP,5uM,24h
OFC_Male,761437-28-9,-0.99999934,InputSig,NA,NA,LINCSCP_151735,PC3,1.11uM,24h
