Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
CG_Medication,BRD-A10420615-001-02-8,-0.25132984,InputSig,NA,NA,LINCSCP_26876,HT29,10uM,6h
CG_Medication,KW-2449,-0.23919268,InputSig,NA,NA,LINCSCP_146119,MNEU.E,0.12uM,24h
CG_Medication,MLS000583957,-0.23476922,InputSig,NA,NA,LINCSCP_10989,ASC,10uM,24h
CG_Medication,BRD-K18359792,-0.22970226,InputSig,NA,NA,LINCSCP_311208,VCAP,10uM,24h
CG_Medication,Atorvastatin,-0.22524229,InputSig,NA,NA,LINCSCP_125981,HT29,3.33uM,24h
CG_Medication,CHEMBL2136735,-0.22175376,InputSig,NA,NA,LINCSCP_173010,YAPC,3.33uM,24h
CG_Medication,AC1O9X68,-0.22072433,InputSig,NA,NA,LINCSCP_11060,ASC,10uM,24h
CG_Medication,Thiorphan,-0.21802665,InputSig,NA,NA,LINCSCP_284852,SKB,10uM,24h
CG_Medication,CHEMBL2142321,-0.21617837,InputSig,NA,NA,LINCSCP_10678,ASC,10uM,24h
CG_Medication,Orlistat,-0.214789,InputSig,NA,NA,LINCSCP_124146,HT29,3.33uM,24h
CG_Medication,Indigo Red,-0.21456205,InputSig,NA,NA,LINCSCP_71637,A375,1.11uM,24h
CG_Medication,SCHEMBL6874948,-0.21078098,InputSig,NA,NA,LINCSCP_111571,HEPG2,10uM,24h
CG_Medication,vincristine,-0.20949381,InputSig,NA,NA,LINCSCP_2680,A375,10uM,6h
CG_Medication,Allitinib,-0.20923443,InputSig,NA,NA,LINCSCP_146499,NEU,0.37uM,24h
CG_Medication,Dinaciclib,-0.20806806,InputSig,NA,NA,LINCSCP_86617,CD34,0.12uM,24h
CG_Medication,Brefeldin A,-0.20680509,InputSig,NA,NA,LINCSCP_576,A375,0.1uM,24h
CG_Medication,BRD-K64099269,-0.2063406,InputSig,NA,NA,LINCSCP_295648,VCAP,10uM,24h
CG_Medication,rifampicin,-0.2061587,InputSig,NA,NA,LINCSCP_113307,HME1,10uM,24h
CG_Medication,MG-132,-0.20601362,InputSig,NA,NA,LINCSCP_37245,MCF7,10uM,24h
CG_Medication,S18986,-0.20562367,InputSig,NA,NA,LINCSCP_122105,HT29,3.33uM,24h
CG_Medication,CHEMBL2356693,-0.20556967,InputSig,NA,NA,LINCSCP_20591,HCC515,10uM,6h
CG_Medication,T091317,-0.20551531,InputSig,NA,NA,LINCSCP_56142,VCAP,10uM,6h
CG_Medication,331771-20-1,-0.20480683,InputSig,NA,NA,LINCSCP_24815,HS578T,1uM,24h
CG_Medication,BG-1027,-0.20464933,InputSig,NA,NA,LINCSCP_13272,FIBRNPC,10uM,24h
CG_Medication,PCI-32765,-0.2041149,InputSig,NA,NA,LINCSCP_146145,MNEU.E,10uM,24h
CG_Medication,SMR000075319,-0.20410702,InputSig,NA,NA,LINCSCP_264076,OV7,60uM,6h
CG_Medication,BRD-K74176341,-0.20360662,InputSig,NA,NA,LINCSCP_231844,HT29,5uM,24h
CG_Medication,Clofarabine,-0.20285171,InputSig,NA,NA,LINCSCP_153622,PC3,0.12uM,24h
CG_Medication,MLS002703106,-0.20199964,InputSig,NA,NA,LINCSCP_1101,A375,10uM,24h
CG_Medication,AC1MSUFC,-0.20100957,InputSig,NA,NA,LINCSCP_25425,HT29,40uM,24h
CG_Medication,"Trichostatin A, Streptomyces Sp.",-0.20072363,InputSig,NA,NA,LINCSCP_41778,NKDBA,1uM,24h
CG_Medication,AC1NR4QJ,-0.20061115,InputSig,NA,NA,LINCSCP_296188,VCAP,10uM,6h
CG_Medication,PS-1145,-0.20026556,InputSig,NA,NA,LINCSCP_53962,SNUC5,5uM,6h
