Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
CG_Overall,AC1NWALF,-0.59650535,InputSig,NA,NA,LINCSCP_25167,HT29,10uM,6h
CG_Overall,Proscillaridin A,-0.56960065,InputSig,NA,NA,LINCSCP_25150,HT29,10uM,6h
CG_Overall,AC1NWALC,-0.55094791,InputSig,NA,NA,LINCSCP_25165,HT29,10uM,6h
CG_Overall,Avicin-D,-0.5275733,InputSig,NA,NA,LINCSCP_49411,PC3,3uM,6h
CG_Overall,TL_HRAS26,-0.52527786,InputSig,NA,NA,LINCSCP_41833,NOMO1,10uM,6h
CG_Overall,NSC25485,-0.51542353,InputSig,NA,NA,LINCSCP_25153,HT29,10uM,6h
CG_Overall,Lanacordin,-0.51384696,InputSig,NA,NA,LINCSCP_27283,HT29,10uM,6h
CG_Overall,SMR000075319,-0.50922002,InputSig,NA,NA,LINCSCP_53393,SKMEL28,60uM,6h
CG_Overall,Oxetane,-0.50472185,InputSig,NA,NA,LINCSCP_202121,A549,3uM,6h
CG_Overall,SPECTRUM2_001084,-0.50387907,InputSig,NA,NA,LINCSCP_25160,HT29,10uM,6h
CG_Overall,pyrvinium-pamoate,-0.4949626,InputSig,NA,NA,LINCSCP_53521,SKMEL28,10uM,6h
CG_Overall,Deferiprone,-0.49238555,InputSig,NA,NA,LINCSCP_138312,MCF7,10uM,24h
CG_Overall,Gossypol,-0.48965958,InputSig,NA,NA,LINCSCP_54189,SW620,10uM,6h
CG_Overall,CHEMBL41721,-0.47880555,InputSig,NA,NA,LINCSCP_16221,HA1E,10uM,6h
CG_Overall,Calmidazolium,-0.47657515,InputSig,NA,NA,LINCSCP_6544,A549,10uM,6h
CG_Overall,Cymarin,-0.47107562,InputSig,NA,NA,LINCSCP_27050,HT29,10uM,6h
CG_Overall,Strophanthidin,-0.46918145,InputSig,NA,NA,LINCSCP_7737,A549,10uM,6h
CG_Overall,Avicin-G,-0.46821179,InputSig,NA,NA,LINCSCP_49415,PC3,3uM,6h
CG_Overall,MLS-0435555.0001,-0.4594477,InputSig,NA,NA,LINCSCP_46244,PC3,10uM,24h
CG_Overall,MLS000718723,-0.45877716,InputSig,NA,NA,LINCSCP_1685,A375,10uM,6h
