Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_Medication,CHEMBL585951,-0.99641914,InputSig,NA,NA,LINCSCP_111777,HEPG2,1.11uM,24h
AI_Medication,MLS003129657,-0.99605938,InputSig,NA,NA,LINCSCP_37307,MCF7,10uM,6h
AI_Medication,LRRK2-IN-1,-0.99573419,InputSig,NA,NA,LINCSCP_113298,HME1,0.37uM,24h
AI_Medication,Tamibarotene,-0.99551506,InputSig,NA,NA,LINCSCP_11027,ASC,10uM,24h
AI_Medication,Propafenone,-0.99541762,InputSig,NA,NA,LINCSCP_289977,VCAP,10uM,24h
AI_Medication,JNJ 10191584,-0.99433794,InputSig,NA,NA,LINCSCP_204359,ASC,10uM,24h
AI_Medication,Arecaidine but-2-ynyl ester,-0.99382297,InputSig,NA,NA,LINCSCP_33230,MCF7,10uM,6h
AI_Medication,2-Chloroadenosine,-0.99342576,InputSig,NA,NA,LINCSCP_5779,A549,10uM,24h
AI_Medication,Vesamicol,-0.99295832,InputSig,NA,NA,LINCSCP_14548,HA1E,10uM,6h
AI_Medication,CHEMBL3185502,-0.99248857,InputSig,NA,NA,LINCSCP_28281,HT29,10uM,24h
AI_Medication,BRD-K89833083,-0.99241139,InputSig,NA,NA,LINCSCP_49044,PC3,10uM,24h
AI_Medication,BRD-K97973721,-0.99203633,InputSig,NA,NA,LINCSCP_65899,VCAP,10uM,6h
AI_Medication,Rosmarinic acid,-0.99202589,InputSig,NA,NA,LINCSCP_14036,HA1E,10uM,24h
AI_Medication,SA-90377,-0.99176846,InputSig,NA,NA,LINCSCP_8928,A549,10uM,24h
AI_Medication,CHEMBL2362360,-0.99165692,InputSig,NA,NA,LINCSCP_34093,MCF7,10uM,6h
AI_Medication,BRD-K87340398,-0.99118229,InputSig,NA,NA,LINCSCP_200840,A549,10uM,24h
AI_Medication,Leflunomide,-0.9909987,InputSig,NA,NA,LINCSCP_143059,MCF7,1.11uM,24h
AI_Medication,Phloretin,-0.99062288,InputSig,NA,NA,LINCSCP_201585,A549,0.01uM,6h
AI_Medication,Zimelidine (E-Isomer),-0.99028842,InputSig,NA,NA,LINCSCP_504,A375,10uM,6h
AI_Medication,BRD-K60132930,-0.99021237,InputSig,NA,NA,LINCSCP_63103,VCAP,5uM,24h
AI_Medication,Acyclovir,-0.99008657,InputSig,NA,NA,LINCSCP_103730,HELA,0.37uM,24h
AI_Medication,BRD-K45355730,-0.98934992,InputSig,NA,NA,LINCSCP_62000,VCAP,5uM,24h
AI_Medication,Ruxolitinib,-0.98917165,InputSig,NA,NA,LINCSCP_26669,HT29,10uM,6h
AI_Medication,OSI-930,-0.9889409,InputSig,NA,NA,LINCSCP_81816,A549,0.04uM,24h
AI_Medication,CHEMBL3182395,-0.98879357,InputSig,NA,NA,LINCSCP_100138,HCC515,10uM,24h
AI_Medication,BRD-K60637442,-0.98877214,InputSig,NA,NA,LINCSCP_233141,HT29,10uM,24h
AI_Medication,BRD-K71746288,-0.98817942,InputSig,NA,NA,LINCSCP_7901,A549,10uM,24h
AI_Medication,Perhexiline,-0.98722748,InputSig,NA,NA,LINCSCP_201068,A549,0.001uM,24h
AI_Medication,MLS003128718,-0.98721722,InputSig,NA,NA,LINCSCP_186642,A375,10uM,24h
AI_Medication,Teniposide,-0.9871857,InputSig,NA,NA,LINCSCP_53282,SKMEL1,1uM,6h
AI_Medication,SB-216763,-0.98700914,InputSig,NA,NA,LINCSCP_88306,HA1E,3.33uM,24h
AI_Medication,Dextromethorphan,-0.9869125,InputSig,NA,NA,LINCSCP_14442,HA1E,10uM,24h
AI_Medication,CHEMBL2360228,-0.98689929,InputSig,NA,NA,LINCSCP_3488,A375,5uM,24h
AI_Medication,Auranofin,-0.98682371,InputSig,NA,NA,LINCSCP_54112,SW620,10uM,6h
AI_Medication,SB525334,-0.98674221,InputSig,NA,NA,LINCSCP_100311,HCC515,0.04uM,24h
AI_Medication,GSK 1059615,-0.98670935,InputSig,NA,NA,LINCSCP_130115,LNCAP,0.04uM,3h
AI_Medication,"N-(1,3-Benzothiazol-2-yl)thiophene-2-carboxamide",-0.98657291,InputSig,NA,NA,LINCSCP_1634,A375,10uM,6h
AI_Medication,BRD-K31969867,-0.98637065,InputSig,NA,NA,LINCSCP_35163,MCF7,5uM,24h
AI_Medication,BRD-K11480730,-0.98603014,InputSig,NA,NA,LINCSCP_297067,VCAP,5uM,6h
AI_Medication,SB239063,-0.98596404,InputSig,NA,NA,LINCSCP_117842,HT29,0.04uM,24h
AI_Medication,FLUDARABINE PHOSPHATE,-0.98584442,InputSig,NA,NA,LINCSCP_126068,HT29,0.12uM,24h
AI_Medication,PCL2_000350,-0.985747,InputSig,NA,NA,LINCSCP_191502,A549,10uM,24h
AI_Medication,5-Methylfurmethide,-0.98569794,InputSig,NA,NA,LINCSCP_193460,A549,10uM,6h
AI_Medication,CHEMBL2143818,-0.98564826,InputSig,NA,NA,LINCSCP_16915,HA1E,10uM,6h
AI_Medication,Veliparib,-0.98563359,InputSig,NA,NA,LINCSCP_87530,CD34,0.37uM,24h
AI_Medication,SCHEMBL3092652,-0.98544131,InputSig,NA,NA,LINCSCP_29280,LOVO,10uM,6h
AI_Medication,Radicicol,-0.98535189,InputSig,NA,NA,LINCSCP_86379,BT20,0.37uM,3h
AI_Medication,AS-605240,-0.98523414,InputSig,NA,NA,LINCSCP_25763,HT29,10uM,6h
AI_Medication,BRD-K63494246,-0.9852322,InputSig,NA,NA,LINCSCP_3602,A375,10uM,24h
AI_Medication,GSK-3 Inhibitor IX,-0.98512352,InputSig,NA,NA,LINCSCP_131177,MCF10A,3.33uM,24h
AI_Medication,Clomipramine,-0.98508308,InputSig,NA,NA,LINCSCP_33773,MCF7,10uM,6h
AI_Medication,MLS002725680,-0.98487166,InputSig,NA,NA,LINCSCP_6452,A549,10uM,24h
AI_Medication,"2-(5H-[1,2,4]triazino[5,6-B]indol-3-ylsulfanyl)-n-[3-(trifluoromethyl)phenyl]acetamide",-0.98478163,InputSig,NA,NA,LINCSCP_6068,A549,10uM,6h
AI_Medication,DMP 777,-0.98445805,InputSig,NA,NA,LINCSCP_94930,HA1E,10uM,24h
AI_Medication,Ipratropium,-0.98401902,InputSig,NA,NA,LINCSCP_30323,MCF7,10uM,6h
AI_Medication,BX 912,-0.98391729000000006,InputSig,NA,NA,LINCSCP_87815,HA1E,0.37uM,24h
AI_Medication,BRD-K78124775,-0.98352727,InputSig,NA,NA,LINCSCP_199689,A549,5uM,24h
AI_Medication,AC1MDRA3,-0.98329489,InputSig,NA,NA,LINCSCP_58816,VCAP,10uM,24h
AI_Medication,Sulconazole,-0.98328468,InputSig,NA,NA,LINCSCP_52487,SKB,10uM,24h
AI_Medication,BRD-K81646882,-0.9832321,InputSig,NA,NA,LINCSCP_312217,VCAP,10uM,6h
AI_Medication,IN1541,-0.98308216,InputSig,NA,NA,LINCSCP_291689,VCAP,10uM,6h
AI_Medication,MLS002607768,-0.98288811,InputSig,NA,NA,LINCSCP_5409,A549,10uM,24h
AI_Medication,Bromhexine,-0.98270399,InputSig,NA,NA,LINCSCP_192483,A549,10uM,6h
AI_Medication,Vorinostat,-0.98261561,InputSig,NA,NA,LINCSCP_86862,CD34,10uM,24h
AI_Medication,Carprofen,-0.98246654,InputSig,NA,NA,LINCSCP_101678,HELA,0.37uM,24h
AI_Medication,MLS003130357,-0.98245555,InputSig,NA,NA,LINCSCP_60805,VCAP,5uM,24h
AI_Medication,CHEMDIV3_005068,-0.98241409,InputSig,NA,NA,LINCSCP_47150,PC3,10uM,24h
AI_Medication,Raloxifene,-0.98233607,InputSig,NA,NA,LINCSCP_20996,HCC515,1.11uM,24h
AI_Medication,Pioglitazone,-0.98229861,InputSig,NA,NA,LINCSCP_14641,HA1E,10uM,24h
AI_Medication,CHEMBL1673039,-0.98171258,InputSig,NA,NA,LINCSCP_165248,SKL,10uM,24h
AI_Medication,Palmidrol,-0.98131251,InputSig,NA,NA,LINCSCP_209013,HA1E,10uM,6h
AI_Medication,Osimertinib,-0.98124897,InputSig,NA,NA,LINCSCP_117160,HT29,0.37uM,24h
AI_Medication,Withaferin A,-0.98122027,InputSig,NA,NA,LINCSCP_35844,MCF7,10uM,6h
AI_Medication,BRD-K98822179,-0.98099268,InputSig,NA,NA,LINCSCP_38119,MCF7,0.5uM,6h
AI_Medication,Fenoldopam,-0.9808734,InputSig,NA,NA,LINCSCP_227354,HT29,10uM,6h
AI_Medication,BRD-K00362189,-0.98078536,InputSig,NA,NA,LINCSCP_49068,PC3,10uM,6h
AI_Medication,BRD-A70591769,-0.98067055,InputSig,NA,NA,LINCSCP_191158,A549,10uM,6h
AI_Medication,Cabozantinib,-0.9805523,InputSig,NA,NA,LINCSCP_149603,NPC.TAK,1.11uM,24h
AI_Medication,Emetine,-0.98044816,InputSig,NA,NA,LINCSCP_45281,PC3,10uM,24h
AI_Medication,ABT737,-0.98028588,InputSig,NA,NA,LINCSCP_4781,A549,10uM,6h
AI_Medication,YM 976,-0.98017304,InputSig,NA,NA,LINCSCP_290052,VCAP,10uM,24h
AI_Medication,CHEMBL397100,-0.98011578,InputSig,NA,NA,LINCSCP_5182,A549,10uM,6h
AI_Medication,Cephaeline,-0.98007537,InputSig,NA,NA,LINCSCP_22799,HEPG2,10uM,6h
AI_Medication,Etomoxir,-0.98004566,InputSig,NA,NA,LINCSCP_10372,A673,90uM,6h
AI_Medication,CGP 60474,-0.97993356,InputSig,NA,NA,LINCSCP_81118,A549,10uM,24h
AI_Medication,MLS003079542,-0.97987428,InputSig,NA,NA,LINCSCP_292340,VCAP,10uM,24h
AI_Medication,Dacomitinib,-0.97973822,InputSig,NA,NA,LINCSCP_116991,HT29,1.11uM,24h
AI_Medication,PD-0325901,-0.9794667,InputSig,NA,NA,LINCSCP_85888,BT20,0.12uM,24h
AI_Medication,BRD-K29451642,-0.97930664,InputSig,NA,NA,LINCSCP_65798,VCAP,10uM,6h
AI_Medication,BRD-K14363876,-0.97918457,InputSig,NA,NA,LINCSCP_65583,VCAP,10uM,24h
AI_Medication,CHEMBL2136888,-0.97912951,InputSig,NA,NA,LINCSCP_38065,MCF7,3uM,6h
AI_Medication,BRD-K29809218,-0.97903901,InputSig,NA,NA,LINCSCP_62531,VCAP,5uM,6h
AI_Medication,BRD-K10682047,-0.97893294,InputSig,NA,NA,LINCSCP_61552,VCAP,5uM,24h
AI_Medication,Tamatinib,-0.97884217,InputSig,NA,NA,LINCSCP_130127,LNCAP,0.04uM,3h
AI_Medication,Lovastatin,-0.97882108,InputSig,NA,NA,LINCSCP_43295,NPC,10uM,6h
AI_Medication,CI-1040,-0.97859262,InputSig,NA,NA,LINCSCP_131031,MCF10A,0.12uM,3h
AI_Medication,Vemurafenib,-0.97850104,InputSig,NA,NA,LINCSCP_131887,MCF7,3.33uM,24h
AI_Medication,Momelotinib,-0.97841423,InputSig,NA,NA,LINCSCP_115070,HS578T,3.33uM,24h
AI_Medication,BRD-K01621458,-0.97837237,InputSig,NA,NA,LINCSCP_35553,MCF7,1uM,6h
AI_Medication,CHEMBL2001494,-0.97833726,InputSig,NA,NA,LINCSCP_16865,HA1E,10uM,6h
AI_Medication,Tanespimycin,-0.97828059,InputSig,NA,NA,LINCSCP_4832,A549,0.5uM,6h
AI_Medication,CHEMBL2138292,-0.97806928,InputSig,NA,NA,LINCSCP_37776,MCF7,3uM,6h
AI_Medication,WZ 4002,-0.97784681,InputSig,NA,NA,LINCSCP_88524,HA1E,0.37uM,24h
AI_Medication,Alimta,-0.9778193,InputSig,NA,NA,LINCSCP_13532,H1299,90uM,6h
AI_Medication,SRT-1720,-0.97777762,InputSig,NA,NA,LINCSCP_737,A375,10uM,24h
AI_Medication,Sorafenib,-0.97763867,InputSig,NA,NA,LINCSCP_113335,HME1,0.12uM,3h
AI_Medication,BRD-K27986637,-0.97761633,InputSig,NA,NA,LINCSCP_23166,HEPG2,10uM,6h
AI_Medication,Fedratinib,-0.97757929,InputSig,NA,NA,LINCSCP_12702,COV644,10uM,6h
AI_Medication,apigenin,-0.97753691,InputSig,NA,NA,LINCSCP_116417,HT29,1.11uM,24h
AI_Medication,BRD-K71855031,-0.9775292,InputSig,NA,NA,LINCSCP_63243,VCAP,5uM,24h
AI_Medication,BRD-K91745259,-0.97739081,InputSig,NA,NA,LINCSCP_9095,A549,10uM,24h
AI_Medication,C19H19FN4O3,-0.97738287,InputSig,NA,NA,LINCSCP_144918,MDAMB231,0.37uM,24h
AI_Medication,PF-4136309,-0.97724395,InputSig,NA,NA,LINCSCP_162584,PC3,10uM,24h
AI_Medication,CGP-53353,-0.97718026,InputSig,NA,NA,LINCSCP_23618,HEPG2,3uM,6h
AI_Medication,BRD-K06614049,-0.97707079,InputSig,NA,NA,LINCSCP_8709,A549,5uM,24h
AI_Medication,Orphenadrine,-0.97701723,InputSig,NA,NA,LINCSCP_171865,YAPC,3.33uM,24h
AI_Medication,"(5Z)-5-[1-(4-bromophenyl)ethylidene]-2-pyrrolidin-1-yl-1,3-thiazol-4(5H)-one",-0.97693892,InputSig,NA,NA,LINCSCP_43891,PC3,0.5uM,6h
AI_Medication,MLS003179196,-0.97692826,InputSig,NA,NA,LINCSCP_52104,SKB,10uM,24h
