Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_Female,SCHEMBL16226502,0.3896233,InputSig,NA,NA,LINCSCP_64565,VCAP,1uM,6h
AI_Female,(S)-Tipifarnib,0.37931205,InputSig,NA,NA,LINCSCP_53478,SKMEL28,10uM,6h
AI_Female,LY 2183240,0.3784521,InputSig,NA,NA,LINCSCP_57122,VCAP,10uM,6h
AI_Female,MLS002699429,0.34599572,InputSig,NA,NA,LINCSCP_282968,RKO,40uM,6h
AI_Female,Cadmium Dichloride,0.34475094,InputSig,NA,NA,LINCSCP_17088,HA1E,20uM,24h
AI_Female,PRX-08066 Maleic acid,0.34251053,InputSig,NA,NA,LINCSCP_118431,HT29,10uM,24h
AI_Female,CHEMBL2142684,0.33196169,InputSig,NA,NA,LINCSCP_16319,HA1E,10uM,6h
AI_Female,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.3283494,InputSig,NA,NA,LINCSCP_294953,VCAP,10uM,6h
AI_Female,BIIB 021,0.32808159,InputSig,NA,NA,LINCSCP_58737,VCAP,10uM,6h
AI_Female,CI-1040,0.3264408,InputSig,NA,NA,LINCSCP_29686,MCF10A,0.5uM,6h
AI_Female,AZD-2014,0.32154859,InputSig,NA,NA,LINCSCP_12970,EFO27,10uM,6h
AI_Female,NSC23766,0.3166029,InputSig,NA,NA,LINCSCP_50727,RKO,100uM,6h
AI_Female,BRD-K96539190,0.31617728,InputSig,NA,NA,LINCSCP_27458,HT29,5uM,24h
AI_Female,Selumetinib,0.3126948,InputSig,NA,NA,LINCSCP_29773,MCF10A,0.5uM,6h
AI_Female,SB590885,0.31265501,InputSig,NA,NA,LINCSCP_29677,MCF10A,10uM,6h
AI_Female,Phorbol 12-myristate-13-acetate,0.3108068,InputSig,NA,NA,LINCSCP_53277,SKMEL1,10uM,6h
AI_Female,Salermide,0.30930386,InputSig,NA,NA,LINCSCP_53290,SKMEL1,100uM,6h
AI_Female,BRD-K80666761,0.30739695,InputSig,NA,NA,LINCSCP_28003,HT29,5uM,24h
AI_Female,PD-98059,0.30607937,InputSig,NA,NA,LINCSCP_25792,HT29,10uM,6h
AI_Female,Avicin-D,0.30433744,InputSig,NA,NA,LINCSCP_49411,PC3,3uM,6h
AI_Female,WH-4023,0.30232108,InputSig,NA,NA,LINCSCP_32795,MCF7,10uM,6h
AI_Female,JSH-23,0.2954553,InputSig,NA,NA,LINCSCP_53241,SKM1,5uM,6h
AI_Female,79966-13-5,0.29514608,InputSig,NA,NA,LINCSCP_57201,VCAP,10uM,6h
AI_Female,CHEMBL2137729,0.29469909,InputSig,NA,NA,LINCSCP_34194,MCF7,10uM,6h
AI_Female,CHEMBL2359798,0.29434628,InputSig,NA,NA,LINCSCP_37981,MCF7,10uM,6h
AI_Female,KW-2478,0.29322051,InputSig,NA,NA,LINCSCP_75478,A375,1.11uM,24h
AI_Female,SPOX1_000651,0.29272335,InputSig,NA,NA,LINCSCP_58726,VCAP,10uM,6h
AI_Female,Saracatinib,0.29241606,InputSig,NA,NA,LINCSCP_240421,MCF7,10uM,6h
AI_Female,"Ingenol 3,20-dibenzoate",0.29206933,InputSig,NA,NA,LINCSCP_53288,SKMEL1,10uM,6h
AI_Female,KUC104256,0.28944592,InputSig,NA,NA,LINCSCP_26062,HT29,10uM,6h
AI_Female,CHEMBL2355586,0.28856756,InputSig,NA,NA,LINCSCP_3032,A375,10uM,6h
AI_Female,Fusaric acid,0.28672079,InputSig,NA,NA,LINCSCP_7208,A549,10uM,6h
AI_Female,Azacyclonol,0.28579632,InputSig,NA,NA,LINCSCP_41035,NEU,10uM,24h
AI_Female,Neratinib,0.28362825,InputSig,NA,NA,LINCSCP_29820,MCF10A,10uM,6h
AI_Female,CHEMBL2133926,0.28272593,InputSig,NA,NA,LINCSCP_16938,HA1E,10uM,6h
AI_Female,Chaetocin,0.28210576,InputSig,NA,NA,LINCSCP_29104,JHUEM2,0.1uM,6h
AI_Female,AZ628,0.27539609,InputSig,NA,NA,LINCSCP_29456,MCF10A,0.5uM,24h
AI_Female,Disulfiram,0.27431071,InputSig,NA,NA,LINCSCP_71828,A375,0.37uM,24h
AI_Female,Albendazole,0.27372988,InputSig,NA,NA,LINCSCP_17006,HA1E,10uM,6h
AI_Female,Verapamil,0.27272455,InputSig,NA,NA,LINCSCP_40262,NCIH596,10uM,6h
AI_Female,MLS-0435555.0001,0.27216559,InputSig,NA,NA,LINCSCP_58370,VCAP,10uM,24h
AI_Female,AG-205/40776311,0.27018693,InputSig,NA,NA,LINCSCP_16544,HA1E,10uM,6h
AI_Female,SG-209,0.26897686,InputSig,NA,NA,LINCSCP_56259,VCAP,10uM,24h
AI_Female,Mebendazole,0.26842343,InputSig,NA,NA,LINCSCP_67643,MCF7,20uM,6h
AI_Female,Quinacrine,0.26694465,InputSig,NA,NA,LINCSCP_50714,RKO,10uM,6h
AI_Female,RO-316233,0.2668319,InputSig,NA,NA,LINCSCP_30378,MCF7,10uM,6h
AI_Female,AKT Inhibitor IV,0.26648738,InputSig,NA,NA,LINCSCP_57105,VCAP,10uM,6h
AI_Female,NSC25485,0.26569938,InputSig,NA,NA,LINCSCP_7636,A549,10uM,6h
AI_Female,Colforsin,0.2652944,InputSig,NA,NA,LINCSCP_235803,MCF7,10uM,6h
AI_Female,CHEMBL2130683,0.26507808,InputSig,NA,NA,LINCSCP_16820,HA1E,10uM,6h
AI_Female,Ipatasertib,0.26489687,InputSig,NA,NA,LINCSCP_146425,NEU,1.11uM,24h
AI_Female,AHU-377 (hemicalcium salt),0.26319699,InputSig,NA,NA,LINCSCP_143206,MCF7,0.04uM,24h
AI_Female,Y-39983,0.26298878,InputSig,NA,NA,LINCSCP_131461,MCF10A,10uM,24h
AI_Female,CHEMBL2134949,0.26274586,InputSig,NA,NA,LINCSCP_16326,HA1E,10uM,6h
AI_Female,Tacedinaline,0.26241634,InputSig,NA,NA,LINCSCP_35451,MCF7,0.5uM,6h
AI_Female,AC1O9EM7,0.26104691,InputSig,NA,NA,LINCSCP_58743,VCAP,10uM,6h
AI_Female,Zolantidine,0.26057631,InputSig,NA,NA,LINCSCP_27070,HT29,10uM,6h
AI_Female,4LY1,0.26043946,InputSig,NA,NA,LINCSCP_49273,PC3,3uM,6h
AI_Female,CHEMBL2131985,0.26027837,InputSig,NA,NA,LINCSCP_2966,A375,10uM,6h
AI_Female,Gefitinib,0.25986797,InputSig,NA,NA,LINCSCP_113609,HME1,1.11uM,3h
AI_Female,BRD-A24396574-001-01-5,0.2589554,InputSig,NA,NA,LINCSCP_145766,MDAMB231,3.33uM,3h
AI_Female,Capsaicin,0.25893358,InputSig,NA,NA,LINCSCP_282977,RKO,100uM,6h
AI_Female,CHEMBL2144294,0.25801884,InputSig,NA,NA,LINCSCP_37101,MCF7,10uM,6h
AI_Female,Sorafenib,0.25655199,InputSig,NA,NA,LINCSCP_26484,HT29,10uM,6h
AI_Female,AZD-5438,0.25617416,InputSig,NA,NA,LINCSCP_131682,MCF10A,10uM,3h
AI_Female,BRD-K53022123,0.25583537,InputSig,NA,NA,LINCSCP_228757,HT29,5uM,24h
AI_Female,Buparlisib,0.25518175,InputSig,NA,NA,LINCSCP_115236,HS578T,10uM,3h
AI_Female,STK219801,0.25498084,InputSig,NA,NA,LINCSCP_146849,NEU,10uM,24h
AI_Female,Cymarin,0.25488099,InputSig,NA,NA,LINCSCP_7642,A549,10uM,6h
AI_Female,Tamatinib,0.25400572,InputSig,NA,NA,LINCSCP_236655,MCF7,10uM,6h
AI_Female,BRD-K67090983,0.25348823,InputSig,NA,NA,LINCSCP_180594,A375,10uM,6h
AI_Female,Fluticasone Propionate,0.25339041,InputSig,NA,NA,LINCSCP_124064,HT29,0.37uM,24h
AI_Female,CHEMBL2135649,0.25331803,InputSig,NA,NA,LINCSCP_16916,HA1E,10uM,6h
