Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_Female,WH-4023,-0.99926733,InputSig,NA,NA,LINCSCP_22647,HEPG2,10uM,6h
AI_Female,Budesonide,-0.99838282,InputSig,NA,NA,LINCSCP_291260,VCAP,10uM,6h
AI_Female,C-Fms Inhibitor,-0.99809414,InputSig,NA,NA,LINCSCP_87456,CD34,3.33uM,24h
AI_Female,Mirodenafil (dihydrochloride),-0.99789975,InputSig,NA,NA,LINCSCP_108456,HELA,3.33uM,24h
AI_Female,Radicicol,-0.99789574,InputSig,NA,NA,LINCSCP_131354,MCF10A,10uM,24h
AI_Female,Regorafenib,-0.99771208,InputSig,NA,NA,LINCSCP_165188,SKL.C,1.11uM,24h
AI_Female,ABT737,-0.99717964,InputSig,NA,NA,LINCSCP_148835,NPC,0.04uM,24h
AI_Female,MLS002607737,-0.99708186,InputSig,NA,NA,LINCSCP_26199,HT29,10uM,6h
AI_Female,BDBM50127227,-0.99705847,InputSig,NA,NA,LINCSCP_53059,SKLU1,10uM,6h
AI_Female,CHEMBL1270505,-0.99688107,InputSig,NA,NA,LINCSCP_5570,A549,10uM,6h
AI_Female,SPECTRUM_001092,-0.99665057,InputSig,NA,NA,LINCSCP_156283,PC3,3.33uM,24h
AI_Female,BRD-M88429329,-0.99661231,InputSig,NA,NA,LINCSCP_64054,VCAP,5uM,24h
AI_Female,SCHEMBL3958507,-0.996571,InputSig,NA,NA,LINCSCP_151116,PC3,0.04uM,24h
AI_Female,Buparlisib,-0.99644023,InputSig,NA,NA,LINCSCP_36797,MCF7,1uM,24h
AI_Female,Dasatinib,-0.99630876,InputSig,NA,NA,LINCSCP_87345,CD34,0.12uM,24h
AI_Female,PD-0325901,-0.99621396,InputSig,NA,NA,LINCSCP_115126,HS578T,0.12uM,3h
AI_Female,CX-5461,-0.99601264,InputSig,NA,NA,LINCSCP_87100,CD34,10uM,24h
AI_Female,LRRK2-IN-1,-0.99572072,InputSig,NA,NA,LINCSCP_22495,HEPG2,10uM,6h
AI_Female,Gemfibrozil,-0.99556216,InputSig,NA,NA,LINCSCP_168031,YAPC,0.04uM,24h
AI_Female,BI-2536,-0.99556154,InputSig,NA,NA,LINCSCP_12967,EFO27,10uM,6h
AI_Female,SCHEMBL16980224,-0.99554209,InputSig,NA,NA,LINCSCP_16717,HA1E,10uM,6h
AI_Female,CEP-701,-0.99499522,InputSig,NA,NA,LINCSCP_152833,PC3,10uM,24h
AI_Female,JZL-184,-0.99487051,InputSig,NA,NA,LINCSCP_40211,NCIH508,10uM,6h
AI_Female,MLS003130364,-0.99481455,InputSig,NA,NA,LINCSCP_64330,VCAP,3uM,24h
AI_Female,AC1MJ3VH,-0.99481372,InputSig,NA,NA,LINCSCP_103648,HELA,0.04uM,24h
AI_Female,Pefloxacin,-0.9947675,InputSig,NA,NA,LINCSCP_58269,VCAP,10uM,6h
AI_Female,Wiskostatin,-0.99463218,InputSig,NA,NA,LINCSCP_14180,HA1E,10uM,6h
AI_Female,RO-3306,-0.9946269,InputSig,NA,NA,LINCSCP_17005,HA1E,10uM,6h
AI_Female,Pelitinib,-0.99457258,InputSig,NA,NA,LINCSCP_39362,MDAMB231,1uM,24h
AI_Female,282089-49-0,-0.99453465,InputSig,NA,NA,LINCSCP_13744,HA1E,10uM,24h
AI_Female,Maprotiline,-0.99438766,InputSig,NA,NA,LINCSCP_14232,HA1E,10uM,6h
AI_Female,PI-103,-0.99395891,InputSig,NA,NA,LINCSCP_12972,EFO27,10uM,6h
AI_Female,BRD-K08121566,-0.99383372,InputSig,NA,NA,LINCSCP_309976,VCAP,10uM,24h
AI_Female,BG-STK33-59,-0.99375269,InputSig,NA,NA,LINCSCP_261306,NOMO1,0.1uM,6h
AI_Female,BMS-707035,-0.99370762,InputSig,NA,NA,LINCSCP_141670,MCF7,0.04uM,24h
AI_Female,AZ628,-0.99363559,InputSig,NA,NA,LINCSCP_29691,MCF10A,1uM,6h
AI_Female,MLS003672589,-0.99354112000000006,InputSig,NA,NA,LINCSCP_39775,MDST8,10uM,6h
AI_Female,GLPG0634,-0.99337277,InputSig,NA,NA,LINCSCP_89842,HA1E,10uM,24h
AI_Female,Broad-Sai-560,-0.99337205,InputSig,NA,NA,LINCSCP_279887,PC3,5uM,6h
AI_Female,BRD-K77909743,-0.99335001,InputSig,NA,NA,LINCSCP_8649,A549,5uM,24h
AI_Female,AZD-5438,-0.9933385,InputSig,NA,NA,LINCSCP_131332,MCF10A,1.11uM,24h
AI_Female,Androstanol,-0.99312306,InputSig,NA,NA,LINCSCP_32599,MCF7,10uM,24h
AI_Female,CHEMBL565584,-0.99308099,InputSig,NA,NA,LINCSCP_281467,PHH,10uM,24h
AI_Female,(Z)-Guggulsterone,-0.99304027,InputSig,NA,NA,LINCSCP_26625,HT29,10uM,6h
AI_Female,TAE-684,-0.99293249,InputSig,NA,NA,LINCSCP_26658,HT29,10uM,6h
AI_Female,MK-2206,-0.99291789,InputSig,NA,NA,LINCSCP_15386,HA1E,10uM,24h
AI_Female,SMR000115252,-0.99277667,InputSig,NA,NA,LINCSCP_227788,HT29,10uM,6h
AI_Female,Quercetin,-0.99277238,InputSig,NA,NA,LINCSCP_144552,MCF7,3.33uM,24h
AI_Female,Desloratadine,-0.99276955,InputSig,NA,NA,LINCSCP_58285,VCAP,10uM,6h
AI_Female,EMD-1214063,-0.99274806,InputSig,NA,NA,LINCSCP_98979,HA1E,3.33uM,24h
AI_Female,Nilotinib,-0.99244711,InputSig,NA,NA,LINCSCP_251883,MCF7,10uM,24h
AI_Female,Hexestrol,-0.99237614,InputSig,NA,NA,LINCSCP_34426,MCF7,10uM,24h
AI_Female,BRD-K24789695,-0.99218421,InputSig,NA,NA,LINCSCP_8721,A549,5uM,24h
AI_Female,YL-51,-0.99214139,InputSig,NA,NA,LINCSCP_296123,VCAP,10uM,24h
AI_Female,Chrysin,-0.99205821,InputSig,NA,NA,LINCSCP_73060,A375,0.37uM,24h
AI_Female,BRD-K35669573,-0.99193821,InputSig,NA,NA,LINCSCP_55086,THP1,0.1uM,24h
AI_Female,BRD-K40973428,-0.99192805,InputSig,NA,NA,LINCSCP_279469,PC3,10uM,6h
AI_Female,MLS001065846,-0.99189209,InputSig,NA,NA,LINCSCP_15816,HA1E,10uM,24h
AI_Female,301836-43-1,-0.99183936,InputSig,NA,NA,LINCSCP_44362,PC3,10uM,24h
AI_Female,RS-39604,-0.99146751,InputSig,NA,NA,LINCSCP_7686,A549,10uM,6h
AI_Female,BRD-K24053449,-0.99142909,InputSig,NA,NA,LINCSCP_295778,VCAP,10uM,6h
AI_Female,AC1O7M2R,-0.99139411,InputSig,NA,NA,LINCSCP_21559,HEPG2,10uM,6h
AI_Female,CHEMDIV3_009089,-0.99138107,InputSig,NA,NA,LINCSCP_23566,HEPG2,3uM,6h
AI_Female,CHEMBL1719929,-0.99136096,InputSig,NA,NA,LINCSCP_5260,A549,10uM,6h
AI_Female,Trifluoperazine,-0.99131257,InputSig,NA,NA,LINCSCP_19426,HCC515,10uM,24h
AI_Female,VILAZODONE HYDROCHLORIDE,-0.99121108,InputSig,NA,NA,LINCSCP_94490,HA1E,10uM,24h
AI_Female,"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",-0.99120642,InputSig,NA,NA,LINCSCP_54658,SW948,20uM,6h
AI_Female,BMS-536924,-0.99115409,InputSig,NA,NA,LINCSCP_13508,H1299,10uM,6h
AI_Female,BRD-K38373714,-0.99092741,InputSig,NA,NA,LINCSCP_198715,A549,5uM,24h
AI_Female,AC1NSOND,-0.99056812,InputSig,NA,NA,LINCSCP_7939,A549,10uM,24h
AI_Female,BRD-K27918075,-0.9904803,InputSig,NA,NA,LINCSCP_60158,VCAP,5uM,24h
AI_Female,Tetrahydrouridine,-0.99044171,InputSig,NA,NA,LINCSCP_125451,HT29,0.04uM,24h
AI_Female,CHEMBL2360190,-0.99024579,InputSig,NA,NA,LINCSCP_37637,MCF7,1uM,24h
AI_Female,Milciclib (PHA-848125),-0.99022355,InputSig,NA,NA,LINCSCP_157578,PC3,3.33uM,24h
AI_Female,AC1OCDAW,-0.9902068,InputSig,NA,NA,LINCSCP_20904,HCC515,0.37uM,24h
AI_Female,BCPP000194,-0.99019924,InputSig,NA,NA,LINCSCP_87545,CD34,10uM,24h
AI_Female,"Ethyl 1-benzyl-4,5-dioxopyrrolidine-3-carboxylate",-0.99009899,InputSig,NA,NA,LINCSCP_55615,VCAP,10uM,24h
AI_Female,SPECTRUM_000898,-0.99001283,InputSig,NA,NA,LINCSCP_281929,PHH,10uM,24h
AI_Female,ST021200,-0.98985217,InputSig,NA,NA,LINCSCP_13509,H1299,10uM,6h
AI_Female,BRD-K84702181,-0.98969455,InputSig,NA,NA,LINCSCP_61086,VCAP,5uM,24h
AI_Female,Duloxetine,-0.98967093,InputSig,NA,NA,LINCSCP_31820,MCF7,10uM,6h
AI_Female,JLK-6,-0.98919312,InputSig,NA,NA,LINCSCP_14041,HA1E,10uM,24h
AI_Female,Penfluridol,-0.98918835,InputSig,NA,NA,LINCSCP_169891,YAPC,3.33uM,24h
AI_Female,SR-02000000448,-0.98910666,InputSig,NA,NA,LINCSCP_57774,VCAP,10uM,24h
AI_Female,OSI-930,-0.9889929,InputSig,NA,NA,LINCSCP_86604,CD34,1.11uM,24h
AI_Female,Estradiol,-0.98896776,InputSig,NA,NA,LINCSCP_250771,MCF7,0.001uM,24h
AI_Female,BRD-K47128441,-0.98892276,InputSig,NA,NA,LINCSCP_310145,VCAP,10uM,6h
AI_Female,MLS002264363,-0.9885087,InputSig,NA,NA,LINCSCP_15963,HA1E,10uM,6h
