signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,91137,SLC25A46,0.215895238,0.04172731
InputSig,2770,GNAI1,0.238374547,0.008553084
InputSig,3157,HMGCS1,0.307932278,0.015413926
InputSig,2523,FUT1,0.26310608,0.335526822
InputSig,5321,PLA2G4A,0.294667005,0.235648011
InputSig,1429,CRYZ,0.514686599,0.044571883
InputSig,3566,IL4R,0.26142951,0.495478008
InputSig,3156,HMGCR,0.238716453,0.06154647
InputSig,1123,CHN1,0.212066921,0.088451787
InputSig,5110,PCMT1,0.209662981,0.080622733
InputSig,39,ACAT2,0.373570339,0.017173026
InputSig,22796,COG2,2.66e-5,0.999688338
InputSig,5588,PRKCQ,0.262861263,0.151940735
InputSig,1001,CDH3,0.246705202,0.529211602
InputSig,51293,CD320,0.216101275,0.558451859
InputSig,10776,ARPP19,0.246062011,0.029368577
InputSig,10320,IKZF1,0.402564254,0.277013996
InputSig,27346,TMEM97,0.295815009,0.232084242
InputSig,1398,CRK,0.44272228,0.322851971
InputSig,3280,HES1,0.307329309,0.296051865
InputSig,58478,ENOPH1,0.243790609,0.003060564
InputSig,6622,SNCA,0.223044427,0.04413814
InputSig,5627,PROS1,0.244475563,0.179237596
InputSig,10857,PGRMC1,0.233391034,0.02366458
InputSig,3638,INSIG1,0.359748841,0.030265298
InputSig,5366,PMAIP1,0.593490029,0.32048795
InputSig,5796,PTPRK,0.47967289,0.301787191
InputSig,81533,ITFG1,0.316905693,0.015207571
InputSig,25805,BAMBI,0.262874885,0.462444088
InputSig,6009,RHEB,0.215401085,0.015468867
InputSig,572,BAD,0.53193251,0.135276817
InputSig,25825,BACE2,0.22160643,0.460046025
InputSig,154,ADRB2,0.291407444,0.49615867
InputSig,11261,CHP1,0.210018197,0.021556237
InputSig,1026,CDKN1A,0.288508571,0.462265785
InputSig,25874,MPC2,0.259233906,0.013893362
InputSig,22827,PUF60,0.794333255,0.067840615
InputSig,54541,DDIT4,0.232118589,0.403931332
InputSig,11007,CCDC85B,0.433672938,0.2013422
InputSig,2222,FDFT1,0.219090413,0.019174471
InputSig,10797,MTHFD2,0.262146407,0.379948996
InputSig,3162,HMOX1,0.455151182,0.465446589
InputSig,3553,IL1B,1.322747754,0.076348469
InputSig,7538,ZFP36,0.58869939,0.377547198
