Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_Medication,SMR000075319,0.42693409,InputSig,NA,NA,LINCSCP_10283,A673,60uM,6h
AI_Medication,Withaferin A,0.41626259,InputSig,NA,NA,LINCSCP_81148,A549,10uM,24h
AI_Medication,OTSSP167,0.40586506,InputSig,NA,NA,LINCSCP_146308,MNEU.E,0.37uM,24h
AI_Medication,CHEMBL1434137,0.40396813,InputSig,NA,NA,LINCSCP_4737,A549,40uM,6h
AI_Medication,BRD-A24396574-001-01-5,0.40326929,InputSig,NA,NA,LINCSCP_86286,BT20,10uM,3h
AI_Medication,LDN 193189,0.39540143,InputSig,NA,NA,LINCSCP_163254,SKBR3,3.33uM,3h
AI_Medication,MLS000718932,0.39442856,InputSig,NA,NA,LINCSCP_22175,HEPG2,10uM,6h
AI_Medication,Penfluridol,0.390046,InputSig,NA,NA,LINCSCP_12616,CORL23,30uM,6h
AI_Medication,Nilotinib,0.38270163,InputSig,NA,NA,LINCSCP_16710,HA1E,10uM,6h
AI_Medication,CHEMBL2142684,0.37621855,InputSig,NA,NA,LINCSCP_32053,MCF7,10uM,6h
AI_Medication,MLS002703104,0.36793263,InputSig,NA,NA,LINCSCP_15837,HA1E,10uM,6h
AI_Medication,BRD-A80960055-001-01-7,0.36393667,InputSig,NA,NA,LINCSCP_20385,HCC515,10uM,6h
AI_Medication,Avicin-G,0.36126692,InputSig,NA,NA,LINCSCP_49414,PC3,1uM,6h
AI_Medication,CHEMBL399379,0.35872647,InputSig,NA,NA,LINCSCP_4765,A549,80uM,6h
AI_Medication,Oxetane,0.35337392,InputSig,NA,NA,LINCSCP_280023,PC3,3uM,6h
AI_Medication,Menadione,0.34978546,InputSig,NA,NA,LINCSCP_55535,U937,10uM,6h
AI_Medication,NSC 663284,0.34744824,InputSig,NA,NA,LINCSCP_21496,HEPG2,10uM,6h
AI_Medication,CDK4 Inhibitor III,0.34302534,InputSig,NA,NA,LINCSCP_23581,HEPG2,10uM,6h
AI_Medication,TILUDRONATE DISODIUM,0.33904221,InputSig,NA,NA,LINCSCP_154399,PC3,3.33uM,24h
AI_Medication,KW-2449,0.33895681,InputSig,NA,NA,LINCSCP_154022,PC3,1.11uM,24h
AI_Medication,Avicin-D,0.33888368,InputSig,NA,NA,LINCSCP_49410,PC3,10uM,6h
AI_Medication,Camptothecin,0.33864779,InputSig,NA,NA,LINCSCP_138882,MCF7,10uM,24h
AI_Medication,STK249718,0.33673544,InputSig,NA,NA,LINCSCP_23730,HEPG2,10uM,6h
AI_Medication,AC1Q6JJ5,0.33448909,InputSig,NA,NA,LINCSCP_9673,A549,1uM,24h
