Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_Medication,SCHEMBL15556278,-0.43892909,InputSig,NA,NA,LINCSCP_22404,HEPG2,10uM,6h
AI_Medication,Imatinib,-0.4123795,InputSig,NA,NA,LINCSCP_130378,LNCAP,0.12uM,3h
AI_Medication,SUGA1_008424,-0.40755549,InputSig,NA,NA,LINCSCP_22349,HEPG2,10uM,6h
AI_Medication,MLS002554298,-0.40475295,InputSig,NA,NA,LINCSCP_238371,MCF7,10uM,24h
AI_Medication,Cilostazol,-0.40013105,InputSig,NA,NA,LINCSCP_158713,PC3,0.12uM,24h
AI_Medication,FPA1_000240,-0.38875185,InputSig,NA,NA,LINCSCP_22353,HEPG2,10uM,6h
AI_Medication,SUGA2_000113,-0.38099433,InputSig,NA,NA,LINCSCP_22293,HEPG2,10uM,6h
AI_Medication,Selumetinib,-0.37794525,InputSig,NA,NA,LINCSCP_145904,MDAMB231,3.33uM,3h
AI_Medication,CBKINASE1_008949,-0.37417318,InputSig,NA,NA,LINCSCP_22297,HEPG2,10uM,6h
AI_Medication,"Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",-0.36645643,InputSig,NA,NA,LINCSCP_16919,HA1E,10uM,6h
AI_Medication,AC1O9B20,-0.36352576,InputSig,NA,NA,LINCSCP_20134,HCC515,10uM,6h
AI_Medication,FPA1_000112,-0.36208254,InputSig,NA,NA,LINCSCP_20149,HCC515,10uM,6h
AI_Medication,Lapatinib,-0.36201544,InputSig,NA,NA,LINCSCP_11919,BT20,10uM,6h
AI_Medication,GSK-461364,-0.36167112,InputSig,NA,NA,LINCSCP_22440,HEPG2,10uM,6h
AI_Medication,SCHEMBL13991002,-0.36073758,InputSig,NA,NA,LINCSCP_12871,DV90,40uM,6h
AI_Medication,Cromakalim,-0.35950568,InputSig,NA,NA,LINCSCP_7135,A549,10uM,6h
AI_Medication,AKT Inhibitor VIII,-0.35896225,InputSig,NA,NA,LINCSCP_12784,DV90,10uM,6h
AI_Medication,BRD-K78496556,-0.35859705,InputSig,NA,NA,LINCSCP_48892,PC3,10uM,6h
AI_Medication,Sertraline HCl,-0.35618106,InputSig,NA,NA,LINCSCP_126005,HT29,3.33uM,24h
AI_Medication,SCHEMBL6468298,-0.35401654,InputSig,NA,NA,LINCSCP_216723,HCC515,10uM,6h
AI_Medication,Promazine,-0.34954788,InputSig,NA,NA,LINCSCP_21500,HEPG2,10uM,6h
AI_Medication,SPOX1_001033,-0.34873864,InputSig,NA,NA,LINCSCP_22324,HEPG2,10uM,6h
AI_Medication,PD-98059,-0.34708147,InputSig,NA,NA,LINCSCP_23083,HEPG2,10uM,6h
AI_Medication,Tacedinaline,-0.34667865,InputSig,NA,NA,LINCSCP_17111,HA1E,0.1uM,24h
AI_Medication,BRD-A73513677,-0.34656603,InputSig,NA,NA,LINCSCP_24120,HL60,0.5uM,24h
AI_Medication,Brivanib,-0.34516256,InputSig,NA,NA,LINCSCP_16632,HA1E,10uM,6h
AI_Medication,SUGA1_010064,-0.3428984,InputSig,NA,NA,LINCSCP_22365,HEPG2,10uM,6h
AI_Medication,BRD-K21994180,-0.34260738,InputSig,NA,NA,LINCSCP_310118,VCAP,30uM,6h
AI_Medication,Cobalt (Ii) Chloride,-0.34116728,InputSig,NA,NA,LINCSCP_17021,HA1E,10uM,6h
AI_Medication,MLS002264496,-0.34075477,InputSig,NA,NA,LINCSCP_292651,VCAP,10uM,6h
AI_Medication,Mitoxantrone,-0.3391742,InputSig,NA,NA,LINCSCP_145687,MDAMB231,10uM,3h
AI_Medication,S18986,-0.33898774,InputSig,NA,NA,LINCSCP_122105,HT29,3.33uM,24h
AI_Medication,CID 75060947,-0.33892524,InputSig,NA,NA,LINCSCP_16329,HA1E,10uM,6h
AI_Medication,GSK-319347A,-0.33875592,InputSig,NA,NA,LINCSCP_55493,U937,5uM,6h
