Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Mouse_NA_Overall,MLS002695992,0.4294466,InputSig,NA,NA,LINCSCP_244701,MCF7,10uM,6h
Mouse_NA_Overall,Probenecid,0.42806137,InputSig,NA,NA,LINCSCP_47771,PC3,10uM,6h
Mouse_NA_Overall,Cladribine,0.40540842,InputSig,NA,NA,LINCSCP_296385,VCAP,10uM,6h
Mouse_NA_Overall,ZINC03977983,0.39180193,InputSig,NA,NA,LINCSCP_244842,MCF7,10uM,6h
Mouse_NA_Overall,Fentiazac,0.39002298,InputSig,NA,NA,LINCSCP_47712,PC3,10uM,6h
Mouse_NA_Overall,Mephenytoin,0.37267399,InputSig,NA,NA,LINCSCP_244754,MCF7,10uM,6h
Mouse_NA_Overall,O-Demethylated Adapalene,0.35663244,InputSig,NA,NA,LINCSCP_57108,VCAP,10uM,6h
Mouse_NA_Overall,Procyclidine,0.35486499,InputSig,NA,NA,LINCSCP_34696,MCF7,10uM,6h
Mouse_NA_Overall,BRD-K80666761,0.35145159,InputSig,NA,NA,LINCSCP_28003,HT29,5uM,24h
Mouse_NA_Overall,ZINC21991644,0.35030862,InputSig,NA,NA,LINCSCP_244919,MCF7,10uM,6h
Mouse_NA_Overall,Aminocaproic acid,0.34740538,InputSig,NA,NA,LINCSCP_34723,MCF7,10uM,6h
Mouse_NA_Overall,Gemcitabine,0.33830673,InputSig,NA,NA,LINCSCP_57080,VCAP,0.1uM,6h
Mouse_NA_Overall,etoposide,0.33145979,InputSig,NA,NA,LINCSCP_4270,A549,10uM,6h
Mouse_NA_Overall,Fdurd,0.32648597,InputSig,NA,NA,LINCSCP_59552,VCAP,10uM,6h
Mouse_NA_Overall,AC1O6OS2,0.32565333,InputSig,NA,NA,LINCSCP_244922,MCF7,10uM,6h
Mouse_NA_Overall,Palbociclib,0.3250843,InputSig,NA,NA,LINCSCP_39021,MDAMB231,1uM,24h
Mouse_NA_Overall,Dovitinib,0.31876153,InputSig,NA,NA,LINCSCP_131940,MCF7,10uM,24h
Mouse_NA_Overall,PHA-793887,0.31693667,InputSig,NA,NA,LINCSCP_85903,BT20,3.33uM,24h
Mouse_NA_Overall,Teniposide,0.31483623,InputSig,NA,NA,LINCSCP_57001,VCAP,1uM,6h
Mouse_NA_Overall,R547,0.31066801,InputSig,NA,NA,LINCSCP_171783,YAPC,0.37uM,24h
Mouse_NA_Overall,XMD-1499,0.30922912,InputSig,NA,NA,LINCSCP_58975,VCAP,10uM,24h
Mouse_NA_Overall,Cytarabine,0.30479056,InputSig,NA,NA,LINCSCP_5850,A549,10uM,6h
Mouse_NA_Overall,AC1Q6JJ5,0.30451131,InputSig,NA,NA,LINCSCP_25689,HT29,0.1uM,6h
Mouse_NA_Overall,Fludarabine,0.30307921,InputSig,NA,NA,LINCSCP_296332,VCAP,10uM,6h
Mouse_NA_Overall,ST51005413,0.29750154,InputSig,NA,NA,LINCSCP_310201,VCAP,10uM,6h
Mouse_NA_Overall,Sulpiride,0.29537422,InputSig,NA,NA,LINCSCP_136946,MCF7,1.11uM,24h
Mouse_NA_Overall,Methotrexate,0.29291213,InputSig,NA,NA,LINCSCP_239271,MCF7,10uM,6h
Mouse_NA_Overall,IMEXON,0.29026409,InputSig,NA,NA,LINCSCP_161634,PC3,0.12uM,24h
Mouse_NA_Overall,Etoposide,0.28938428,InputSig,NA,NA,LINCSCP_58259,VCAP,10uM,6h
Mouse_NA_Overall,SMR000206939,0.28618673,InputSig,NA,NA,LINCSCP_45879,PC3,10uM,24h
Mouse_NA_Overall,Tosedostat,0.28466557,InputSig,NA,NA,LINCSCP_109821,HELA,10uM,24h
Mouse_NA_Overall,Thiostrepton,0.28449795,InputSig,NA,NA,LINCSCP_217005,HCC515,10uM,6h
Mouse_NA_Overall,ZINC01792951,0.28160784,InputSig,NA,NA,LINCSCP_15869,HA1E,10uM,6h
Mouse_NA_Overall,NSC141540,0.28146443,InputSig,NA,NA,LINCSCP_13126,FIBRNPC,10uM,24h
Mouse_NA_Overall,IN1128,0.2804036,InputSig,NA,NA,LINCSCP_13894,HA1E,10uM,6h
Mouse_NA_Overall,KU-55933,0.28023797,InputSig,NA,NA,LINCSCP_234886,MCF10A,10uM,24h
Mouse_NA_Overall,Cediranib,0.2800841,InputSig,NA,NA,LINCSCP_6497,A549,10uM,24h
Mouse_NA_Overall,Wortmannin,0.27831181,InputSig,NA,NA,LINCSCP_64485,VCAP,20uM,24h
Mouse_NA_Overall,SMR000030495,0.27829651,InputSig,NA,NA,LINCSCP_15907,HA1E,10uM,6h
Mouse_NA_Overall,Merbromin,0.27822555,InputSig,NA,NA,LINCSCP_47688,PC3,10uM,6h
Mouse_NA_Overall,salsoline,0.27733404,InputSig,NA,NA,LINCSCP_161614,PC3,1.11uM,24h
Mouse_NA_Overall,MAYBRIDGE4_003028,0.27495277,InputSig,NA,NA,LINCSCP_6392,A549,10uM,24h
Mouse_NA_Overall,Devazepide,0.27428224,InputSig,NA,NA,LINCSCP_33079,MCF7,10uM,24h
Mouse_NA_Overall,WZ3105,0.27403464,InputSig,NA,NA,LINCSCP_132271,MCF7,3.33uM,3h
Mouse_NA_Overall,GSK 1059615,0.27304084,InputSig,NA,NA,LINCSCP_113352,HME1,0.37uM,3h
Mouse_NA_Overall,Auranofin,0.272338,InputSig,NA,NA,LINCSCP_34717,MCF7,10uM,6h
Mouse_NA_Overall,Withaferin A,0.27160119,InputSig,NA,NA,LINCSCP_113102,HME1,0.12uM,24h
Mouse_NA_Overall,CHEMDIV3_005068,0.27094547,InputSig,NA,NA,LINCSCP_7909,A549,10uM,24h
Mouse_NA_Overall,Mitoxantrone,0.26975224,InputSig,NA,NA,LINCSCP_131896,MCF7,0.12uM,24h
Mouse_NA_Overall,Resveratrol,0.26935461,InputSig,NA,NA,LINCSCP_245112,MCF7,10uM,6h
Mouse_NA_Overall,ZINC77024257,0.26857255,InputSig,NA,NA,LINCSCP_15617,HA1E,10uM,6h
Mouse_NA_Overall,Milciclib (PHA-848125),0.26716339,InputSig,NA,NA,LINCSCP_171181,YAPC,0.37uM,24h
Mouse_NA_Overall,MLS002276469,0.26633758,InputSig,NA,NA,LINCSCP_15893,HA1E,10uM,6h
Mouse_NA_Overall,BRD-K32345392,0.26563388,InputSig,NA,NA,LINCSCP_307717,VCAP,5uM,24h
Mouse_NA_Overall,AS-605240,0.264333,InputSig,NA,NA,LINCSCP_81678,A549,0.37uM,24h
Mouse_NA_Overall,N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,0.26379095,InputSig,NA,NA,LINCSCP_30229,MCF7,10uM,6h
Mouse_NA_Overall,CHEMBL277800,0.26373018,InputSig,NA,NA,LINCSCP_55756,VCAP,10uM,6h
Mouse_NA_Overall,Oxaprozin,0.26360531,InputSig,NA,NA,LINCSCP_47930,PC3,10uM,6h
Mouse_NA_Overall,BRD-K43048602,0.26314492,InputSig,NA,NA,LINCSCP_61233,VCAP,5uM,24h
Mouse_NA_Overall,MLN 2238,0.2621532,InputSig,NA,NA,LINCSCP_37046,MCF7,1uM,24h
Mouse_NA_Overall,CHEMBL585951,0.26185829,InputSig,NA,NA,LINCSCP_86391,BT20,0.37uM,3h
Mouse_NA_Overall,benzathine,0.26178909,InputSig,NA,NA,LINCSCP_48077,PC3,10uM,6h
Mouse_NA_Overall,SB590885,0.26178627,InputSig,NA,NA,LINCSCP_234853,MCF10A,0.5uM,24h
Mouse_NA_Overall,Rebastinib,0.26081216,InputSig,NA,NA,LINCSCP_128172,HUES3,10uM,24h
Mouse_NA_Overall,GS-39783,0.26064842,InputSig,NA,NA,LINCSCP_193500,A549,10uM,6h
Mouse_NA_Overall,Pevonedistat,0.2595757,InputSig,NA,NA,LINCSCP_12727,COV644,10uM,6h
Mouse_NA_Overall,GSK-1904529A,0.25939537,InputSig,NA,NA,LINCSCP_131303,MCF10A,3.33uM,24h
Mouse_NA_Overall,Phorbol Myristate Acetate,0.25874697,InputSig,NA,NA,LINCSCP_96914,HA1E,0.3uM,24h
Mouse_NA_Overall,TW 37,0.25762826,InputSig,NA,NA,LINCSCP_30781,MCF7,10uM,6h
Mouse_NA_Overall,PCL2_000157,0.25758077,InputSig,NA,NA,LINCSCP_32268,MCF7,10uM,24h
