Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
DLPFC_Medication,BRD-K58340898,-0.99839195,InputSig,NA,NA,LINCSCP_249283,MCF7,5uM,24h
DLPFC_Medication,Sulpiride,-0.99794822,InputSig,NA,NA,LINCSCP_120369,HT29,0.12uM,24h
DLPFC_Medication,SA-1455938,-0.99771012,InputSig,NA,NA,LINCSCP_37632,MCF7,1uM,24h
DLPFC_Medication,RO4987655,-0.99723437,InputSig,NA,NA,LINCSCP_95224,HA1E,1.11uM,24h
DLPFC_Medication,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",-0.99696761,InputSig,NA,NA,LINCSCP_68233,SKMEL28,10uM,6h
DLPFC_Medication,BRD-K95611306,-0.99643788,InputSig,NA,NA,LINCSCP_63322,VCAP,5uM,6h
DLPFC_Medication,Everolimus,-0.99610094,InputSig,NA,NA,LINCSCP_20412,HCC515,10uM,6h
DLPFC_Medication,Toremifene,-0.99610039,InputSig,NA,NA,LINCSCP_11189,ASC,10uM,24h
DLPFC_Medication,4-(4-Octadecylphenyl)-4-oxobut-2-enoic acid,-0.99588661,InputSig,NA,NA,LINCSCP_13909,HA1E,10uM,6h
DLPFC_Medication,ABT-333,-0.99562589,InputSig,NA,NA,LINCSCP_122144,HT29,0.12uM,24h
DLPFC_Medication,Crotamiton,-0.99561607,InputSig,NA,NA,LINCSCP_179567,A375,10uM,6h
DLPFC_Medication,Melperone,-0.99542226,InputSig,NA,NA,LINCSCP_42684,NPC,10uM,24h
DLPFC_Medication,Daunorubicin,-0.99536672,InputSig,NA,NA,LINCSCP_11439,ASC,10uM,24h
DLPFC_Medication,Rosiglitazone,-0.99528724,InputSig,NA,NA,LINCSCP_46063,PC3,10uM,24h
DLPFC_Medication,AS601245,-0.99508303,InputSig,NA,NA,LINCSCP_16592,HA1E,10uM,6h
DLPFC_Medication,GSK-1070916,-0.99506099,InputSig,NA,NA,LINCSCP_4104,A375,5uM,6h
DLPFC_Medication,Sulfisoxazole,-0.99493889,InputSig,NA,NA,LINCSCP_42899,NPC,10uM,24h
DLPFC_Medication,AZD-1775,-0.99485524,InputSig,NA,NA,LINCSCP_133626,MCF7,0.37uM,24h
DLPFC_Medication,BCPP000194,-0.99483773,InputSig,NA,NA,LINCSCP_134312,MCF7,0.04uM,24h
DLPFC_Medication,MLS002264405,-0.99466112,InputSig,NA,NA,LINCSCP_292700,VCAP,10uM,24h
DLPFC_Medication,RHC80267,-0.99461468,InputSig,NA,NA,LINCSCP_262359,NPC,10uM,24h
DLPFC_Medication,MAYBRIDGE4_002231,-0.9944936,InputSig,NA,NA,LINCSCP_59333,VCAP,10uM,6h
DLPFC_Medication,BRD-K64877338,-0.99431091,InputSig,NA,NA,LINCSCP_222184,HL60,3uM,24h
DLPFC_Medication,Parthenolide,-0.99406246,InputSig,NA,NA,LINCSCP_53392,SKMEL1,10uM,6h
DLPFC_Medication,ZINC06431970,-0.9939982,InputSig,NA,NA,LINCSCP_283833,SKB,10uM,24h
DLPFC_Medication,Prednicarbate,-0.99390226,InputSig,NA,NA,LINCSCP_262145,NPC,10uM,24h
DLPFC_Medication,BRD-K82004089,-0.99386557,InputSig,NA,NA,LINCSCP_62694,VCAP,5uM,24h
DLPFC_Medication,Salirasib,-0.99360885,InputSig,NA,NA,LINCSCP_137280,MCF7,10uM,24h
DLPFC_Medication,BRD-K85413794,-0.99354924,InputSig,NA,NA,LINCSCP_278719,PC3,0.01uM,6h
DLPFC_Medication,ETOPOSIDE,-0.99348684,InputSig,NA,NA,LINCSCP_74918,A375,10uM,24h
DLPFC_Medication,BRD-K40240180,-0.9932728,InputSig,NA,NA,LINCSCP_61341,VCAP,5uM,6h
DLPFC_Medication,PD-0325901,-0.99315412,InputSig,NA,NA,LINCSCP_117524,HT29,0.37uM,24h
DLPFC_Medication,L 655240,-0.99286528,InputSig,NA,NA,LINCSCP_103987,HELA,1.11uM,24h
DLPFC_Medication,TPCA-1,-0.99284982,InputSig,NA,NA,LINCSCP_133266,MCF7,10uM,24h
DLPFC_Medication,MLN 2238,-0.99265002,InputSig,NA,NA,LINCSCP_1023,A375,10uM,6h
DLPFC_Medication,Cyclosporine,-0.99258355,InputSig,NA,NA,LINCSCP_52705,SKB,10uM,24h
DLPFC_Medication,KUC104140,-0.99255519,InputSig,NA,NA,LINCSCP_293048,VCAP,10uM,6h
DLPFC_Medication,BRD-K25098415,-0.99244955,InputSig,NA,NA,LINCSCP_63017,VCAP,5uM,24h
DLPFC_Medication,Vorinostat,-0.99243998,InputSig,NA,NA,LINCSCP_133961,MCF7,10uM,24h
DLPFC_Medication,BRD-A98888159,-0.9923386,InputSig,NA,NA,LINCSCP_95823,HA1E,3.33uM,24h
DLPFC_Medication,Dinaciclib,-0.99233177,InputSig,NA,NA,LINCSCP_104561,HELA,10uM,24h
DLPFC_Medication,CHEMBL2359319,-0.99224925,InputSig,NA,NA,LINCSCP_62652,VCAP,5uM,24h
DLPFC_Medication,4LY1,-0.99222392,InputSig,NA,NA,LINCSCP_49600,PC3,0.37uM,24h
DLPFC_Medication,MLS002222336,-0.99210466,InputSig,NA,NA,LINCSCP_96157,HA1E,10uM,24h
DLPFC_Medication,SA-96805,-0.99194702,InputSig,NA,NA,LINCSCP_252222,MCF7,3uM,24h
DLPFC_Medication,ZINC04889240,-0.99172442,InputSig,NA,NA,LINCSCP_49879,PHH,10uM,24h
DLPFC_Medication,Idelalisib,-0.9915785,InputSig,NA,NA,LINCSCP_112231,HEPG2,1.11uM,24h
DLPFC_Medication,MLS002264466,-0.99156547,InputSig,NA,NA,LINCSCP_16073,HA1E,10uM,6h
DLPFC_Medication,BRD-K73334096-001-01-3,-0.99150196,InputSig,NA,NA,LINCSCP_303379,VCAP,5uM,6h
DLPFC_Medication,BRD-K71485313,-0.99147498,InputSig,NA,NA,LINCSCP_304328,VCAP,5uM,6h
DLPFC_Medication,Entinostat,-0.99137767,InputSig,NA,NA,LINCSCP_42317,NPC,10uM,24h
DLPFC_Medication,BRD-K81524996,-0.99135617,InputSig,NA,NA,LINCSCP_66039,VCAP,0.5uM,24h
