Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
DLPFC_Male,Sorafenib,-1,InputSig,NA,NA,LINCSCP_14,A375,3uM,24h
DLPFC_Male,PFI-1,-1,InputSig,NA,NA,LINCSCP_146812,NEU,0.04uM,24h
DLPFC_Male,Triptorelin,-1,InputSig,NA,NA,LINCSCP_95455,HA1E,0.04uM,24h
DLPFC_Male,PLX-4720,-1,InputSig,NA,NA,LINCSCP_111406,HEPG2,0.37uM,24h
DLPFC_Male,CHEMBL2354737,-0.99999999,InputSig,NA,NA,LINCSCP_27757,HT29,5uM,24h
DLPFC_Male,Ponalrestat,-0.99999999,InputSig,NA,NA,LINCSCP_192984,A549,10uM,6h
DLPFC_Male,PRL-3InhibitorI,-0.99999999,InputSig,NA,NA,LINCSCP_9824,A549,1uM,6h
DLPFC_Male,Rotenone,-0.99999999,InputSig,NA,NA,LINCSCP_50279,PHH,0.5uM,24h
DLPFC_Male,BRD-K94655951,-0.99999999,InputSig,NA,NA,LINCSCP_8585,A549,5uM,24h
DLPFC_Male,BRD-K99171789,-0.99999997,InputSig,NA,NA,LINCSCP_60103,VCAP,5uM,24h
DLPFC_Male,Withaferin A,-0.99999996,InputSig,NA,NA,LINCSCP_9760,A549,3uM,24h
DLPFC_Male,CHEMBL1222381,-0.99999996,InputSig,NA,NA,LINCSCP_39765,MDST8,80uM,6h
DLPFC_Male,Chlormezanone,-0.99999996,InputSig,NA,NA,LINCSCP_175621,YAPC,0.04uM,24h
DLPFC_Male,BRD-K39504007,-0.99999995,InputSig,NA,NA,LINCSCP_62282,VCAP,5uM,24h
DLPFC_Male,SCHEMBL10061624,-0.99999995,InputSig,NA,NA,LINCSCP_2080,A375,10uM,6h
DLPFC_Male,CEP-18770 (Delanzomib),-0.99999995,InputSig,NA,NA,LINCSCP_122840,HT29,0.12uM,24h
DLPFC_Male,Wiskostatin,-0.99999993,InputSig,NA,NA,LINCSCP_2666,A375,10uM,6h
DLPFC_Male,Azacitidine,-0.99999993,InputSig,NA,NA,LINCSCP_94941,HA1E,0.04uM,24h
DLPFC_Male,SB743921,-0.99999991,InputSig,NA,NA,LINCSCP_125523,HT29,0.04uM,24h
DLPFC_Male,(-)-Tramadol,-0.99999989,InputSig,NA,NA,LINCSCP_73488,A375,0.37uM,24h
DLPFC_Male,BRD-A25736793,-0.99999988,InputSig,NA,NA,LINCSCP_147608,NPC.CAS9,3.33uM,24h
DLPFC_Male,Elliptecine,-0.99999988,InputSig,NA,NA,LINCSCP_2455,A375,10uM,6h
