Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
AI_overall,PI-103,-0.87734567,InputSig,NA,NA,LINCSCP_13225,FIBRNPC,10uM,24h
AI_overall,SCHEMBL12684744,-0.86819462,InputSig,NA,NA,LINCSCP_16854,HA1E,10uM,6h
AI_overall,O-Demethylated Adapalene,-0.86153755,InputSig,NA,NA,LINCSCP_15297,HA1E,10uM,24h
AI_overall,MST-312,-0.8510286,InputSig,NA,NA,LINCSCP_29124,JHUEM2,10uM,6h
AI_overall,SCHEMBL15422014,-0.85017457,InputSig,NA,NA,LINCSCP_16228,HA1E,10uM,6h
AI_overall,Genistein,-0.84890779,InputSig,NA,NA,LINCSCP_17090,HA1E,20uM,24h
AI_overall,Rottlerin,-0.84636476,InputSig,NA,NA,LINCSCP_41488,NEU,10uM,6h
AI_overall,BRN 1087718,-0.84292239,InputSig,NA,NA,LINCSCP_16430,HA1E,10uM,6h
AI_overall,ML239,-0.84255319,InputSig,NA,NA,LINCSCP_53419,SKMEL28,10uM,6h
AI_overall,SB525334,-0.84180201,InputSig,NA,NA,LINCSCP_133496,MCF7,10uM,24h
AI_overall,NSC95397,-0.83938075,InputSig,NA,NA,LINCSCP_29035,HUH7,3uM,6h
AI_overall,PHA-793887,-0.83568683,InputSig,NA,NA,LINCSCP_85906,BT20,0.12uM,24h
AI_overall,GSK 1059615,-0.83389364,InputSig,NA,NA,LINCSCP_114817,HS578T,10uM,24h
AI_overall,"3,7-Bis(dimethylamino)phenothiazin-5-ium",-0.82970458,InputSig,NA,NA,LINCSCP_53443,SKMEL28,10uM,6h
AI_overall,Hydroxyprogesterone Caproate,-0.82692004,InputSig,NA,NA,LINCSCP_2931,A375,10uM,6h
AI_overall,KI8751,-0.82654584,InputSig,NA,NA,LINCSCP_15132,HA1E,10uM,6h
AI_overall,BRD-A49848186,-0.82651681,InputSig,NA,NA,LINCSCP_16929,HA1E,10uM,6h
AI_overall,PF477736,-0.82626866,InputSig,NA,NA,LINCSCP_87765,HA1E,10uM,24h
AI_overall,CHEMBL179288,-0.82569509,InputSig,NA,NA,LINCSCP_13769,HA1E,10uM,24h
AI_overall,QS-11,-0.82370319,InputSig,NA,NA,LINCSCP_50561,PL21,10uM,6h
AI_overall,MLN-0128,-0.82078925,InputSig,NA,NA,LINCSCP_112148,HEPG2,0.37uM,24h
AI_overall,BRD-K01621458,-0.82072526,InputSig,NA,NA,LINCSCP_38462,MCF7,0.37uM,24h
AI_overall,SC_I_004,-0.82063003,InputSig,NA,NA,LINCSCP_16291,HA1E,10uM,6h
AI_overall,IN1345,-0.81863026,InputSig,NA,NA,LINCSCP_14952,HA1E,10uM,6h
AI_overall,SCHEMBL1564574,-0.81795264,InputSig,NA,NA,LINCSCP_115679,HS578T,3.33uM,24h
AI_overall,Lonidamine,-0.81791146,InputSig,NA,NA,LINCSCP_15416,HA1E,100uM,24h
