Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
NA_medication,Elliptecine,-1,InputSig,NA,NA,LINCSCP_23523,HEPG2,3uM,24h
NA_medication,ST50903421,-1,InputSig,NA,NA,LINCSCP_226260,HT29,10uM,6h
NA_medication,VU0418934-2,-1,InputSig,NA,NA,LINCSCP_26160,HT29,10uM,6h
NA_medication,COT Inhibitor-2,-1,InputSig,NA,NA,LINCSCP_39581,MDAMB231,10uM,6h
NA_medication,Thioridazine,-1,InputSig,NA,NA,LINCSCP_68393,VCAP,10uM,6h
NA_medication,WAY-170523,-1,InputSig,NA,NA,LINCSCP_52502,SKB,10uM,24h
NA_medication,TORIN1,-0.99999999,InputSig,NA,NA,LINCSCP_39198,MDAMB231,10uM,6h
NA_medication,Phloretin,-0.99999999,InputSig,NA,NA,LINCSCP_666,A375,100uM,24h
NA_medication,Argatroban,-0.99999999,InputSig,NA,NA,LINCSCP_244148,MCF7,10uM,6h
NA_medication,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",-0.99999999,InputSig,NA,NA,LINCSCP_67667,NCIH2073,10uM,6h
NA_medication,AZD4547,-0.99999999,InputSig,NA,NA,LINCSCP_73885,A375,3.33uM,24h
NA_medication,AM 251,-0.99999999,InputSig,NA,NA,LINCSCP_241210,MCF7,10uM,24h
NA_medication,MLS002264463,-0.99999999,InputSig,NA,NA,LINCSCP_26155,HT29,10uM,6h
NA_medication,BRD-K10232869,-0.99999999,InputSig,NA,NA,LINCSCP_59835,VCAP,5uM,24h
NA_medication,Apigenin,-0.99999999,InputSig,NA,NA,LINCSCP_20395,HCC515,10uM,6h
NA_medication,Belinostat,-0.99999999,InputSig,NA,NA,LINCSCP_153327,PC3,0.37uM,24h
NA_medication,MG-132,-0.99999998,InputSig,NA,NA,LINCSCP_134725,MCF7,20uM,24h
NA_medication,Orlistat,-0.99999998,InputSig,NA,NA,LINCSCP_107354,HELA,0.04uM,24h
NA_medication,BAY-117821,-0.99999998,InputSig,NA,NA,LINCSCP_52985,SKLU1,10uM,6h
NA_medication,Nicorandil,-0.99999998,InputSig,NA,NA,LINCSCP_5915,A549,10uM,6h
NA_medication,GW620972X,-0.99999998,InputSig,NA,NA,LINCSCP_129326,HUVEC,0.37uM,24h
NA_medication,Cucurbitacin-I,-0.99999998,InputSig,NA,NA,LINCSCP_52944,SKLU1,10uM,6h
NA_medication,Alectinib,-0.99999998,InputSig,NA,NA,LINCSCP_102909,HELA,10uM,24h
NA_medication,Entinostat,-0.99999998,InputSig,NA,NA,LINCSCP_83484,ASC.C,10uM,24h
NA_medication,179324-69-7,-0.99999998,InputSig,NA,NA,LINCSCP_92611,HA1E,20uM,24h
NA_medication,Pirlindole,-0.99999997,InputSig,NA,NA,LINCSCP_47850,PC3,10uM,6h
NA_medication,Vorinostat,-0.99999997,InputSig,NA,NA,LINCSCP_68307,VCAP,10uM,24h
NA_medication,Wortmannin,-0.99999997,InputSig,NA,NA,LINCSCP_35654,MCF7,10uM,24h
NA_medication,CHEMBL1271321,-0.99999997,InputSig,NA,NA,LINCSCP_5536,A549,10uM,6h
NA_medication,BRD-K57166447,-0.99999997,InputSig,NA,NA,LINCSCP_27554,HT29,5uM,24h
NA_medication,CHEMBL2136735,-0.99999997,InputSig,NA,NA,LINCSCP_24753,HS578T,10uM,24h
NA_medication,Ischemin,-0.99999997,InputSig,NA,NA,LINCSCP_83606,ASC.C,1.11uM,24h
NA_medication,"Trichostatin A, Streptomyces Sp.",-0.99999996,InputSig,NA,NA,LINCSCP_24152,HL60,10uM,6h
NA_medication,BRD-K26212796,-0.99999995,InputSig,NA,NA,LINCSCP_62635,VCAP,5uM,24h
NA_medication,BRD-K11533227,-0.99999995,InputSig,NA,NA,LINCSCP_17312,HA1E,10uM,24h
NA_medication,IN1054,-0.99999994,InputSig,NA,NA,LINCSCP_11538,ASC,10uM,24h
NA_medication,NCH-51,-0.99999994,InputSig,NA,NA,LINCSCP_47411,PC3,10uM,6h
NA_medication,Parthenolide,-0.99999993,InputSig,NA,NA,LINCSCP_56092,VCAP,10uM,24h
NA_medication,BRD-K11224669,-0.99999992,InputSig,NA,NA,LINCSCP_311965,VCAP,10uM,24h
NA_medication,MLN-0128,-0.99999991,InputSig,NA,NA,LINCSCP_157980,PC3,0.37uM,24h
NA_medication,Pracinostat,-0.99999991,InputSig,NA,NA,LINCSCP_88825,HA1E,0.04uM,24h
NA_medication,Avicin-D,-0.9999999,InputSig,NA,NA,LINCSCP_9899,A549,3uM,6h
NA_medication,Pyroxamide,-0.9999999,InputSig,NA,NA,LINCSCP_6145,A549,10uM,24h
NA_medication,CHEMDIV1_009700,-0.99999989,InputSig,NA,NA,LINCSCP_26391,HT29,10uM,6h
NA_medication,Tozasertib,-0.99999989,InputSig,NA,NA,LINCSCP_94580,HA1E,10uM,24h
NA_medication,Phorbol 12-myristate-13-acetate,-0.99999989,InputSig,NA,NA,LINCSCP_12499,CL34,10uM,6h
NA_medication,Rabusertib,-0.99999988,InputSig,NA,NA,LINCSCP_150213,NPC.TAK,10uM,24h
NA_medication,Isoflupredone Acetate,-0.99999987,InputSig,NA,NA,LINCSCP_17956,HCC515,10uM,24h
NA_medication,BRD-K79657514,-0.99999987,InputSig,NA,NA,LINCSCP_3628,A375,10uM,24h
NA_medication,AMD-070 (hydrochloride),-0.99999987,InputSig,NA,NA,LINCSCP_139080,MCF7,10uM,24h
NA_medication,MLS003221407,-0.99999986,InputSig,NA,NA,LINCSCP_31217,MCF7,10uM,24h
NA_medication,Afatinib,-0.99999986,InputSig,NA,NA,LINCSCP_20305,HCC515,10uM,6h
NA_medication,"Ingenol 3,20-dibenzoate",-0.99999985,InputSig,NA,NA,LINCSCP_9154,A549,10uM,24h
NA_medication,BRD-K47558670,-0.99999985,InputSig,NA,NA,LINCSCP_48781,PC3,10uM,24h
NA_medication,Tivozanib,-0.99999985,InputSig,NA,NA,LINCSCP_113709,HME1,1.11uM,24h
NA_medication,CHEMBL1172402,-0.99999984,InputSig,NA,NA,LINCSCP_43405,NPC,10uM,24h
NA_medication,AZD-1152-HQPA,-0.99999984,InputSig,NA,NA,LINCSCP_258176,NEU,10uM,24h
NA_medication,Dexamethasone,-0.99999984,InputSig,NA,NA,LINCSCP_217498,HCC515,10uM,6h
NA_medication,Regorafenib,-0.99999983,InputSig,NA,NA,LINCSCP_71487,A375,10uM,24h
NA_medication,Cetraxate,-0.99999982,InputSig,NA,NA,LINCSCP_225724,HT29,10uM,6h
NA_medication,Sarafloxacin,-0.99999981,InputSig,NA,NA,LINCSCP_34702,MCF7,10uM,6h
NA_medication,TUL_XX087,-0.99999981,InputSig,NA,NA,LINCSCP_288188,THP1,0.01uM,6h
NA_medication,Minaprine,-0.9999998,InputSig,NA,NA,LINCSCP_273,A375,10uM,24h
NA_medication,Hyoscine N-Oxide,-0.99999979,InputSig,NA,NA,LINCSCP_7379,A549,10uM,6h
NA_medication,BRD-K77264230,-0.99999978,InputSig,NA,NA,LINCSCP_312050,VCAP,10uM,24h
NA_medication,Anagrelide,-0.99999977,InputSig,NA,NA,LINCSCP_107262,HELA,0.37uM,24h
NA_medication,GSK429286A,-0.99999974,InputSig,NA,NA,LINCSCP_147047,NEU,0.12uM,24h
NA_medication,"Angolensic Acid, Methyl Ester",-0.99999974,InputSig,NA,NA,LINCSCP_208821,HA1E,10uM,6h
NA_medication,BRD-K39049859,-0.99999974,InputSig,NA,NA,LINCSCP_248968,MCF7,5uM,24h
NA_medication,BMS-536924,-0.99999973,InputSig,NA,NA,LINCSCP_35979,MCF7,1uM,24h
NA_medication,MLS003337115,-0.99999972,InputSig,NA,NA,LINCSCP_45730,PC3,10uM,24h
