triple,mean_rank,AI,CG,DLPFC,NAC,OFC,SUB
HCC15-6h-100uM,19.333333333333332,3,4,3,100,3,3
HCC515-24h-100uM,19.333333333333332,3,3,4,100,3,3
HL60-24h-3uM,19.333333333333332,3,4,3,3,100,3
HT29-24h-0.1uM,19.333333333333332,3,100,3,2,5,3
VCAP-24h-5uM,19.333333333333332,3,3,100,4,3,3
A673-6h-80uM,19.333333333333332,100,2,3,4,4,3
A673-6h-100uM,19.5,3,3,100,4,4,3
AGS-6h-1uM,19.5,4,3,4,100,3,3
CD34-24h-0.5uM,19.5,3,4,100,3,3,4
CD34-24h-1uM,19.5,3,4,3,4,3,100
HA1E-24h-100uM,19.5,3,4,3,3,4,100
HCC515-24h-0.1uM,19.5,3,3,4,100,3,4
HEPG2-24h-0.1uM,19.5,2,100,4,3,4,4
HEPG2-6h-1uM,19.5,3,4,100,3,4,3
JURKAT-24h-3.33uM,19.5,2,3,2,5,5,100
LNCAP-24h-10uM,19.5,3,100,4,5,3,2
HEPG2-24h-0.5uM,19.5,100,4,3,4,3,3
THP1-6h-1uM,19.5,100,4,3,4,3,3
A549-24h-40uM,19.666666666666668,4,3,4,4,100,3
A549-6h-40uM,19.666666666666668,4,3,3,100,4,4
A673-6h-40uM,19.666666666666668,4,3,4,100,4,3
DV90-6h-80uM,19.666666666666668,4,4,3,4,100,3
HCT116-6h-100uM,19.666666666666668,3,4,4,100,3,4
HEC108-6h-80uM,19.666666666666668,4,100,3,4,4,3
HL60-24h-1uM,19.666666666666668,3,4,4,4,3,100
LNCAP-24h-0.37uM,19.666666666666668,3,4,5,2,100,4
MCF7-6h-100uM,19.666666666666668,4,3,4,4,100,3
SW948-6h-100uM,19.666666666666668,2,3,100,5,4,4
U937-24h-10uM,19.666666666666668,3,100,5,3,4,3
VCAP-6h-30uM,19.666666666666668,100,3,4,3,4,4
HCC15-6h-40uM,19.833333333333332,4,4,3,4,4,100
HL60-6h-1uM,19.833333333333332,3,4,4,4,4,100
HT29-6h-100uM,19.833333333333332,3,3,4,100,5,4
LNCAP-24h-0.12uM,19.833333333333332,3,100,3,5,3,5
MNEU.E-24h-0.12uM,19.833333333333332,5,4,5,3,100,2
NCIH596-6h-0.5uM,19.833333333333332,3,3,4,100,5,4
PC3-24h-40uM,19.833333333333332,3,4,4,5,3,100
PC3-6h-100uM,19.833333333333332,5,4,100,4,3,3
PC3-6h-5uM,19.833333333333332,5,4,4,100,4,2
SKM1-6h-40uM,19.833333333333332,4,5,3,4,3,100
U266-6h-10uM,19.833333333333332,3,4,4,4,4,100
A673-6h-1uM,19.833333333333332,100,3,4,4,4,4
HUES3-24h-0.37uM,20,5,100,4,3,3,5
MDST8-6h-0.1uM,20,2,5,100,5,4,4
RMGI-6h-100uM,20,4,3,5,5,100,3
THP1-6h-0.5uM,20,5,4,5,100,3,3
VCAP-48h-1uM,20,4,5,100,4,4,3
NCIH2073-6h-80uM,20,100,5,5,4,3,3
U937-24h-1uM,20,100,4,4,4,4,4
JURKAT-24h-0.1uM,20.166666666666668,3,4,4,100,5,5
JURKAT-24h-0.37uM,20.166666666666668,2,4,100,5,5,5
NCIH596-6h-100uM,20.166666666666668,5,3,5,100,5,3
THP1-6h-0.1uM,20.166666666666668,5,100,4,5,3,4
JURKAT-6h-3uM,20.333333333333332,3,5,5,100,5,4
NCIH596-6h-0.1uM,20.333333333333332,4,5,4,100,4,5
SNGM-6h-80uM,20.333333333333332,4,100,4,4,5,5
U937-6h-0.5uM,20.333333333333332,4,5,100,4,5,4
VCAP-48h-5uM,20.333333333333332,5,5,5,100,4,3
NEU-24h-3uM,20.5,4,5,4,5,5,100
PL21-6h-0.1uM,20.5,4,5,100,5,4,5
SW620-6h-0.5uM,20.5,3,5,5,100,5,5
VCAP-24h-100uM,20.5,5,5,4,5,100,4
NCIH508-6h-90uM,20.666666666666668,5,100,4,5,5,5
NOMO1-6h-0.1uM,20.666666666666668,5,100,5,5,4,5
SKMEL1-6h-70uM,20.666666666666668,5,5,4,100,5,5
SW620-6h-1uM,20.666666666666668,5,5,100,4,5,5
SW948-6h-0.1uM,20.666666666666668,5,5,4,5,100,5
TYKNU-6h-100uM,20.666666666666668,5,4,5,5,100,5
U937-24h-0.5uM,20.666666666666668,5,100,5,5,4,5
HUH7-6h-5uM,20.833333333333332,5,5,100,5,5,5
RMGI-6h-0.1uM,20.833333333333332,5,5,5,100,5,5
SKMEL1-6h-0.5uM,20.833333333333332,5,5,5,5,5,100
SNUC4-6h-80uM,20.833333333333332,5,5,5,5,100,5
MCF7-6h-40uM,34.666666666666664,2,2,100,100,2,2
HCC515-6h-0.01uM,35,3,100,100,3,2,2
A375-6h-100uM,35.166666666666664,100,2,100,3,3,3
HCC515-6h-100uM,35.333333333333336,3,3,3,100,3,100
HUES3-24h-0.04uM,35.333333333333336,3,100,3,3,3,100
JURKAT-24h-1.11uM,35.333333333333336,2,100,3,100,3,4
HEPG2-6h-100uM,35.333333333333336,100,3,3,3,100,3
A375-24h-40uM,35.5,3,100,4,100,3,3
A549-24h-80uM,35.5,4,3,100,100,3,3
AGS-6h-100uM,35.5,4,3,3,3,100,100
HCC515-24h-40uM,35.5,4,3,100,3,3,100
CL34-6h-0.5uM,35.5,100,3,100,4,3,3
HA1E-24h-5uM,35.5,100,3,3,4,3,100
HEPG2-6h-80uM,35.5,100,3,4,100,4,2
HL60-24h-0.5uM,35.5,100,4,100,3,3,3
EFO27-6h-80uM,35.666666666666664,4,100,3,4,3,100
FIBRNPC-24h-0.1uM,35.666666666666664,3,100,100,3,4,4
H1299-6h-0.5uM,35.666666666666664,4,3,100,3,100,4
HA1E-6h-1uM,35.666666666666664,4,3,100,4,3,100
HA1E-6h-3uM,35.666666666666664,4,100,4,3,100,3
HA1E-6h-5uM,35.666666666666664,3,4,4,3,100,100
HCC15-6h-0.5uM,35.666666666666664,3,100,100,4,4,3
HCC515-24h-0.5uM,35.666666666666664,4,3,100,100,3,4
HEC108-6h-40uM,35.666666666666664,4,100,4,3,3,100
HEK293T-24h-10uM,35.666666666666664,4,3,100,3,100,4
HEPG2-6h-0.1uM,35.666666666666664,3,4,3,100,4,100
U937-24h-3uM,35.666666666666664,4,3,100,3,4,100
A375-6h-1uM,35.666666666666664,100,4,4,100,3,3
EFO27-6h-0.1uM,35.666666666666664,100,3,4,100,4,3
HCC15-6h-80uM,35.666666666666664,100,4,3,3,100,4
HEK293T-6h-0.5uM,35.666666666666664,100,3,4,3,4,100
A549-24h-30uM,35.666666666666664,100,100,3,4,4,3
A375-24h-5uM,35.833333333333336,4,3,4,100,4,100
A375-24h-70uM,35.833333333333336,4,3,4,100,100,4
A549-6h-90uM,35.833333333333336,4,4,3,4,100,100
A673-6h-0.5uM,35.833333333333336,4,4,100,100,4,3
EFO27-6h-100uM,35.833333333333336,3,4,4,100,4,100
EFO27-6h-30uM,35.833333333333336,4,100,4,4,3,100
HA1E-24h-80uM,35.833333333333336,4,100,4,100,3,4
HEK293T-24h-3uM,35.833333333333336,3,4,4,100,100,4
HEK293T-6h-10uM,35.833333333333336,4,3,100,4,100,4
HELA-24h-0.33uM,35.833333333333336,4,4,3,4,100,100
HL60-6h-0.5uM,35.833333333333336,3,4,4,100,4,100
LOVO-6h-100uM,35.833333333333336,5,4,100,100,3,3
PC3-6h-80uM,35.833333333333336,5,3,100,3,100,4
H1299-6h-40uM,35.833333333333336,100,3,100,4,4,4
NCIH596-6h-80uM,35.833333333333336,100,3,5,100,4,3
A375-6h-40uM,35.833333333333336,100,100,3,4,4,4
A549-24h-70uM,36,4,4,4,100,4,100
CD34-24h-3uM,36,4,4,100,100,4,4
HCC515-24h-5uM,36,4,4,100,4,4,100
HCT116-6h-5uM,36,4,100,4,100,4,4
HT29-24h-80uM,36,3,100,5,100,3,5
HUH7-24h-5uM,36,3,4,100,5,100,4
SKMEL28-6h-100uM,36,5,3,100,5,100,3
SW620-6h-0.1uM,36,3,100,100,5,3,5
VCAP-6h-80uM,36,3,5,4,4,100,100
HELA-24h-1.92uM,36,100,4,4,100,4,4
PL21-6h-100uM,36,100,5,4,3,100,4
SKMEL28-6h-40uM,36,100,4,3,5,4,100
SW480-6h-100uM,36,100,4,5,100,3,4
HT29-24h-70uM,36.166666666666664,4,100,5,4,100,4
JURKAT-24h-0.04uM,36.166666666666664,3,100,4,5,5,100
MCF7-24h-80uM,36.166666666666664,5,4,5,100,100,3
SNUC5-6h-100uM,36.166666666666664,4,4,100,100,4,5
SW480-6h-80uM,36.166666666666664,5,3,100,100,4,5
THP1-6h-100uM,36.166666666666664,4,100,100,3,5,5
U266-6h-0.1uM,36.166666666666664,4,3,5,5,100,100
U937-6h-0.1uM,36.166666666666664,3,100,5,100,4,5
U937-6h-80uM,36.166666666666664,5,100,5,3,100,4
HT29-24h-0.02uM,36.166666666666664,100,4,4,4,5,100
HT29-24h-0.75uM,36.166666666666664,100,4,4,4,5,100
RKO-6h-40uM,36.166666666666664,100,5,3,5,100,4
SKLU1-6h-0.5uM,36.166666666666664,100,4,100,4,5,4
SW620-6h-40uM,36.166666666666664,100,5,100,3,4,5
U937-6h-100uM,36.166666666666664,100,5,5,3,4,100
JHUEM2-6h-80uM,36.333333333333336,5,100,100,3,5,5
JURKAT-6h-10uM,36.333333333333336,5,5,5,3,100,100
MDST8-6h-1uM,36.333333333333336,5,100,4,4,5,100
MDST8-6h-80uM,36.333333333333336,5,4,4,100,5,100
NKDBA-24h-5uM,36.333333333333336,5,5,100,5,3,100
NPC-24h-0.5uM,36.333333333333336,5,100,4,4,5,100
PL21-6h-80uM,36.333333333333336,4,100,4,100,5,5
SKM1-6h-0.5uM,36.333333333333336,4,100,4,5,5,100
SKM1-6h-80uM,36.333333333333336,4,100,5,4,5,100
SNU1040-6h-80uM,36.333333333333336,5,4,5,100,100,4
NCIH1694-6h-0.1uM,36.333333333333336,100,4,100,5,5,4
RKO-6h-80uM,36.333333333333336,100,5,4,4,100,5
SKMEL28-6h-80uM,36.333333333333336,100,5,5,100,4,4
U937-6h-40uM,36.333333333333336,100,5,4,4,100,5
NCIH508-6h-0.5uM,36.333333333333336,100,100,4,4,5,5
VCAP-24h-30uM,36.333333333333336,100,100,5,3,5,5
VCAP-24h-40uM,36.333333333333336,100,100,5,4,5,4
LOVO-6h-1uM,36.5,5,100,5,100,4,5
LOVO-6h-80uM,36.5,5,5,100,100,4,5
MDST8-6h-0.5uM,36.5,5,4,5,100,100,5
NCIH1694-6h-100uM,36.5,5,4,100,5,5,100
NCIH508-6h-5uM,36.5,5,5,100,5,4,100
NKDBA-24h-0.5uM,36.5,5,100,100,5,5,4
NOMO1-24h-3uM,36.5,5,5,100,100,5,4
NOMO1-6h-100uM,36.5,5,100,100,5,4,5
PC3-24h-80uM,36.5,5,4,5,100,5,100
THP1-24h-3uM,36.5,5,5,100,5,100,4
VCAP-6h-40uM,36.5,5,5,100,4,100,5
RMUGS-6h-90uM,36.5,100,4,5,100,5,5
SKM1-6h-100uM,36.5,100,5,5,4,100,5
MCF7-24h-70uM,36.5,100,100,4,5,5,5
NCIH1694-6h-30uM,36.5,100,100,4,5,5,5
NCIH508-6h-40uM,36.5,100,100,5,5,4,5
HUH7-24h-1uM,36.666666666666664,5,5,100,5,100,5
HUH7-6h-1uM,36.666666666666664,5,5,5,100,100,5
NEU-24h-0.1uM,36.666666666666664,5,5,100,5,5,100
NEU-6h-0.1uM,36.666666666666664,5,100,5,5,100,5
NOMO1-6h-3uM,36.666666666666664,5,5,100,5,100,5
NOMO1-6h-40uM,36.666666666666664,5,5,5,100,100,5
RMUGS-6h-80uM,36.666666666666664,5,5,5,5,100,100
SKM1-6h-0.1uM,36.666666666666664,5,5,100,5,5,100
SKMEL28-6h-0.5uM,36.666666666666664,5,100,5,100,5,5
SNU1040-6h-0.1uM,36.666666666666664,5,5,100,100,5,5
YAPC-24h-0.1uM,36.666666666666664,5,5,5,5,100,100
YAPC-24h-2.7uM,36.666666666666664,5,100,5,5,100,5
JHUEM2-6h-30uM,36.666666666666664,100,5,5,5,100,5
MCF7-24h-0.41uM,36.666666666666664,100,5,5,5,100,5
MCF7-24h-0.46uM,36.666666666666664,100,5,5,5,100,5
MCF7-24h-4.17uM,36.666666666666664,100,5,5,5,100,5
MCF7-6h-70uM,36.666666666666664,100,5,100,5,5,5
NCIH1694-6h-90uM,36.666666666666664,100,5,5,5,5,100
PC3-24h-4.17uM,36.666666666666664,100,5,100,5,5,5
PL21-6h-40uM,36.666666666666664,100,5,5,5,5,100
RMUGS-6h-1uM,36.666666666666664,100,5,100,5,5,5
THP1-24h-0.1uM,36.666666666666664,100,5,100,5,5,5
NOMO1-24h-0.01uM,36.666666666666664,100,100,5,5,5,5
A549-24h-100uM,51.666666666666664,4,3,100,100,100,3
HCC515-6h-40uM,51.666666666666664,3,4,100,100,3,100
COV644-6h-30uM,51.666666666666664,100,3,4,100,100,3
OV7-6h-100uM,51.666666666666664,100,2,4,100,100,4
AGS-6h-0.5uM,51.666666666666664,100,100,3,3,4,100
HELA-24h-0.02uM,51.666666666666664,100,100,3,4,100,3
SW948-6h-40uM,51.666666666666664,100,100,4,100,2,4
CL34-6h-100uM,51.833333333333336,3,100,100,100,4,4
DV90-6h-0.5uM,51.833333333333336,4,4,3,100,100,100
H1299-6h-30uM,51.833333333333336,4,4,100,100,100,3
HCT116-6h-0.5uM,51.833333333333336,4,4,100,100,100,3
HS27A-6h-10uM,51.833333333333336,4,4,3,100,100,100
HEK293T-6h-3uM,51.833333333333336,100,3,100,4,4,100
JURKAT-6h-0.5uM,51.833333333333336,100,5,100,100,3,3
H1299-6h-1uM,51.833333333333336,100,100,100,4,4,3
A375-24h-30uM,52,4,100,4,4,100,100
A673-6h-90uM,52,4,4,100,100,100,4
AGS-6h-5uM,52,4,100,100,4,100,4
CORL23-6h-100uM,52,4,100,4,4,100,100
FIBRNPC-24h-1uM,52,4,100,4,100,4,100
HA1E-24h-0.9uM,52,4,4,4,100,100,100
HA1E-24h-4.52uM,52,4,100,100,4,100,4
HA1E-6h-40uM,52,4,100,4,100,4,100
HCC15-6h-1uM,52,4,100,4,100,4,100
HCC15-6h-30uM,52,4,100,4,100,4,100
HCT116-6h-1uM,52,4,100,4,100,4,100
HELA-24h-1.12uM,52,4,100,100,4,100,4
HELA-24h-3.73uM,52,4,4,100,100,100,4
HT115-6h-90uM,52,4,4,100,4,100,100
HT29-24h-40uM,52,4,100,100,3,5,100
HT29-6h-3uM,52,3,4,100,100,100,5
PC3-6h-40uM,52,5,4,100,100,100,3
SNUC5-6h-0.1uM,52,5,100,100,100,3,4
SW948-6h-0.5uM,52,4,5,100,100,3,100
U266-24h-1uM,52,4,100,5,3,100,100
A375-24h-0.08uM,52,100,4,100,4,100,4
A375-6h-5uM,52,100,4,100,100,4,4
AGS-6h-40uM,52,100,4,100,4,100,4
CORL23-6h-30uM,52,100,4,100,100,4,4
HA1E-24h-30uM,52,100,4,4,4,100,100
HEC108-6h-0.5uM,52,100,4,100,100,4,4
OV7-6h-80uM,52,100,3,5,100,100,4
RMGI-6h-0.5uM,52,100,5,100,3,4,100
U266-24h-0.5uM,52,100,5,3,4,100,100
COV644-6h-90uM,52,100,100,4,4,4,100
EFO27-6h-40uM,52,100,100,4,100,4,4
HA1E-24h-0.03uM,52,100,100,4,100,4,4
HA1E-6h-30uM,52,100,100,4,100,4,4
LNCAP-3h-0.12uM,52,100,100,4,3,5,100
T3M10-6h-80uM,52,100,100,3,4,100,5
THP1-24h-10uM,52,100,100,3,4,100,5
HT29-24h-11.11uM,52.166666666666664,4,100,5,100,100,4
NOMO1-6h-0.5uM,52.166666666666664,4,100,5,100,100,4
NPC-24h-3uM,52.166666666666664,5,5,100,3,100,100
PC3-24h-0.01uM,52.166666666666664,4,5,100,100,4,100
PC3-6h-0.001uM,52.166666666666664,5,100,100,100,4,4
T3M10-6h-100uM,52.166666666666664,4,4,5,100,100,100
HT29-24h-2.26uM,52.166666666666664,100,5,100,4,100,4
NOMO1-24h-0.5uM,52.166666666666664,100,5,100,4,4,100
NOMO1-6h-80uM,52.166666666666664,100,100,100,4,5,4
HT29-24h-30uM,52.333333333333336,4,5,5,100,100,100
HT29-24h-90uM,52.333333333333336,4,100,5,100,5,100
JHUEM2-6h-0.1uM,52.333333333333336,5,100,100,100,5,4
LOVO-6h-0.1uM,52.333333333333336,4,5,100,100,100,5
NCIH596-6h-70uM,52.333333333333336,5,4,100,100,100,5
NOMO1-24h-10uM,52.333333333333336,5,100,100,5,100,4
RKO-6h-100uM,52.333333333333336,4,100,5,100,5,100
RMUGS-6h-0.1uM,52.333333333333336,5,5,100,100,4,100
VCAP-24h-3uM,52.333333333333336,4,100,5,100,100,5
YAPC-24h-0.53uM,52.333333333333336,5,100,100,5,4,100
HT29-24h-8.11uM,52.333333333333336,100,5,100,4,100,5
NCIH2073-6h-100uM,52.333333333333336,100,5,4,5,100,100
SKLU1-6h-1uM,52.333333333333336,100,4,5,5,100,100
SKLU1-6h-80uM,52.333333333333336,100,4,5,5,100,100
SKMEL28-6h-0.1uM,52.333333333333336,100,4,100,100,5,5
SNUC4-6h-1uM,52.333333333333336,100,5,5,100,100,4
SW948-6h-70uM,52.333333333333336,100,4,100,5,100,5
THP1-24h-0.01uM,52.333333333333336,100,5,100,5,4,100
NCIH2073-6h-0.5uM,52.333333333333336,100,100,5,4,5,100
NCIH596-6h-1uM,52.333333333333336,100,100,5,100,5,4
NEU-24h-1uM,52.333333333333336,100,100,5,4,100,5
OV7-6h-0.1uM,52.333333333333336,100,100,5,100,5,4
OV7-6h-40uM,52.333333333333336,100,100,5,4,5,100
RKO-6h-0.5uM,52.333333333333336,100,100,5,4,100,5
U937-6h-70uM,52.333333333333336,100,100,5,100,5,4
MCF7-24h-3.7uM,52.5,5,100,5,5,100,100
MCH58-144h-NA,52.5,5,100,100,100,5,5
NCIH596-6h-3uM,52.5,5,100,100,100,5,5
NKDBA-24h-20uM,52.5,5,100,100,5,5,100
NOMO1-24h-0.001uM,52.5,5,100,100,5,5,100
OV7-6h-0.5uM,52.5,5,100,5,5,100,100
PHH-24h-1uM,52.5,5,100,100,5,5,100
PHH-24h-50uM,52.5,5,5,5,100,100,100
PHH-24h-5uM,52.5,5,5,100,100,5,100
PL21-6h-0.5uM,52.5,5,100,100,100,5,5
RMUGS-6h-30uM,52.5,5,5,100,100,100,5
SKMEL1-6h-1uM,52.5,5,5,5,100,100,100
SNGM-6h-40uM,52.5,5,100,100,100,5,5
SW948-6h-1uM,52.5,5,100,5,100,5,100
SW948-6h-5uM,52.5,5,100,5,5,100,100
THP1-6h-5uM,52.5,5,100,5,100,100,5
VCAP-24h-90uM,52.5,5,100,100,100,5,5
MCF7-24h-1.39uM,52.5,100,5,5,100,100,5
MCF7-24h-11.2uM,52.5,100,5,5,100,100,5
PC3-6h-30uM,52.5,100,5,100,100,5,5
PL21-6h-1uM,52.5,100,5,5,100,5,100
SNUC5-6h-80uM,52.5,100,5,5,100,100,5
SW948-6h-90uM,52.5,100,5,100,5,5,100
TYKNU-6h-90uM,52.5,100,5,100,5,100,5
YAPC-24h-10.05uM,52.5,100,5,100,100,5,5
JHUEM2-6h-100uM,52.5,100,100,5,100,5,5
MCF7-24h-2.7uM,52.5,100,100,5,5,100,5
MCF7-24h-90uM,52.5,100,100,5,5,5,100
NCIH1836-6h-100uM,52.5,100,100,5,100,5,5
NCIH508-6h-0.1uM,52.5,100,100,5,5,5,100
RKO-6h-70uM,52.5,100,100,5,5,100,5
RKO-6h-90uM,52.5,100,100,5,5,5,100
NCIH1836-6h-1uM,52.5,100,100,100,5,5,5
PC3-24h-0.05uM,52.5,100,100,100,5,5,5
THP1-6h-3uM,52.5,100,100,100,5,5,5
HT29-6h-40uM,67.66666666666667,3,100,100,100,3,100
FIBRNPC-6h-0.1uM,67.66666666666667,100,3,100,3,100,100
HCC15-6h-5uM,67.83333333333333,3,100,4,100,100,100
HEC108-6h-1uM,67.83333333333333,3,100,100,4,100,100
HELA-24h-0.06uM,67.83333333333333,3,100,100,100,4,100
A375-24h-90uM,67.83333333333333,100,4,100,3,100,100
A549-6h-70uM,67.83333333333333,100,3,100,100,100,4
HCC515-24h-3uM,67.83333333333333,100,3,100,100,4,100
HEK293T-24h-0.1uM,67.83333333333333,100,4,100,100,3,100
HEPG2-6h-20uM,67.83333333333333,100,100,4,3,100,100
HT29-24h-1.39uM,67.83333333333333,100,100,4,100,3,100
EFO27-6h-0.5uM,67.83333333333333,100,100,100,3,100,4
HT29-6h-1uM,67.83333333333333,100,100,100,3,100,4
A673-6h-70uM,68,4,4,100,100,100,100
CL34-6h-0.1uM,68,4,100,100,100,100,4
HA1E-24h-0.06uM,68,4,100,100,100,4,100
HA1E-24h-2.7uM,68,4,100,100,100,4,100
HA1E-24h-4.8uM,68,4,100,100,4,100,100
HCC515-6h-5uM,68,4,100,4,100,100,100
HCT116-6h-30uM,68,4,100,100,100,4,100
HEK293T-6h-0.1uM,68,4,4,100,100,100,100
HELA-24h-0.3uM,68,4,100,100,100,100,4
HELA-24h-0.41uM,68,4,100,4,100,100,100
HELA-24h-4.8uM,68,4,100,100,100,4,100
HEPG2-6h-5uM,68,4,4,100,100,100,100
HT29-24h-0.41uM,68,4,100,4,100,100,100
JURKAT-24h-3uM,68,5,3,100,100,100,100
NOMO1-6h-0.01uM,68,3,100,100,100,5,100
SKM1-6h-1uM,68,4,100,100,100,4,100
A375-24h-2.7uM,68,100,4,100,100,4,100
A549-24h-90uM,68,100,4,100,4,100,100
AGS-6h-0.1uM,68,100,4,100,100,4,100
AGS-6h-70uM,68,100,4,100,100,100,4
CORL23-6h-0.5uM,68,100,4,100,100,100,4
COV644-6h-100uM,68,100,4,100,4,100,100
DV90-6h-0.1uM,68,100,4,4,100,100,100
EFO27-6h-1uM,68,100,4,100,4,100,100
H1299-6h-90uM,68,100,4,4,100,100,100
HELA-24h-0.14uM,68,100,4,100,100,4,100
HEPG2-24h-1uM,68,100,4,100,100,100,4
HEPG2-6h-30uM,68,100,4,100,4,100,100
HEPG2-6h-90uM,68,100,4,100,100,4,100
HT115-6h-0.1uM,68,100,4,100,100,100,4
JURKAT-24h-1uM,68,100,5,100,3,100,100
A375-24h-0.03uM,68,100,100,4,100,100,4
A375-24h-1.23uM,68,100,100,4,100,4,100
A375-24h-9.58uM,68,100,100,4,100,100,4
EFO27-6h-70uM,68,100,100,4,100,4,100
HA1E-24h-0.001uM,68,100,100,4,100,4,100
HA1E-24h-0.3uM,68,100,100,4,100,4,100
HA1E-24h-1.39uM,68,100,100,4,100,4,100
HCC515-6h-70uM,68,100,100,4,100,100,4
HELA-24h-0.07uM,68,100,100,4,4,100,100
HEPG2-24h-20uM,68,100,100,4,4,100,100
HT29-24h-1.12uM,68,100,100,4,100,100,4
THP1-6h-0.01uM,68,100,100,4,100,4,100
THP1-6h-40uM,68,100,100,4,100,4,100
HA1E-24h-0.43uM,68,100,100,100,4,100,4
HA1E-24h-9.58uM,68,100,100,100,4,100,4
HA1E-6h-0.001uM,68,100,100,100,4,4,100
HA1E-6h-90uM,68,100,100,100,4,4,100
HCC15-6h-70uM,68,100,100,100,4,4,100
HCC515-24h-90uM,68,100,100,100,4,4,100
HEC108-6h-90uM,68,100,100,100,4,100,4
HELA-24h-0.03uM,68,100,100,100,4,100,4
HELA-24h-11.2uM,68,100,100,100,4,100,4
HELA-24h-8.11uM,68,100,100,100,4,100,4
HEPG2-6h-40uM,68,100,100,100,4,100,4
HUH7-24h-20uM,68,100,100,100,3,5,100
SW480-6h-40uM,68,100,100,100,4,4,100
COV644-6h-0.1uM,68,100,100,100,100,4,4
HA1E-24h-1.23uM,68,100,100,100,100,4,4
HA1E-24h-33.33uM,68,100,100,100,100,4,4
HELA-24h-0.1uM,68,100,100,100,100,4,4
NCIH508-6h-3uM,68.16666666666667,4,100,100,100,100,5
RMUGS-6h-40uM,68.16666666666667,4,100,100,100,5,100
SNGM-6h-0.1uM,68.16666666666667,4,100,100,100,100,5
SNGM-6h-1uM,68.16666666666667,4,100,100,100,100,5
SW620-6h-30uM,68.16666666666667,5,100,100,4,100,100
THP1-6h-80uM,68.16666666666667,4,5,100,100,100,100
HT29-24h-3.73uM,68.16666666666667,100,5,100,100,100,4
JHUEM2-6h-1uM,68.16666666666667,100,5,4,100,100,100
JURKAT-24h-0.5uM,68.16666666666667,100,4,100,5,100,100
LOVO-6h-0.5uM,68.16666666666667,100,5,4,100,100,100
NCIH1836-6h-40uM,68.16666666666667,100,5,100,100,100,4
SKLU1-6h-0.1uM,68.16666666666667,100,5,100,100,4,100
YAPC-24h-0.02uM,68.16666666666667,100,4,100,100,100,5
HT29-24h-2.7uM,68.16666666666667,100,100,5,4,100,100
NEU-24h-0.5uM,68.16666666666667,100,100,5,4,100,100
RKO-6h-0.1uM,68.16666666666667,100,100,5,4,100,100
HT29-24h-0.3uM,68.16666666666667,100,100,100,4,5,100
NKDBA-24h-40uM,68.16666666666667,100,100,100,4,100,5
PL21-6h-90uM,68.16666666666667,100,100,100,4,5,100
SKMEL1-6h-40uM,68.16666666666667,100,100,100,5,4,100
SNUC4-6h-0.5uM,68.16666666666667,100,100,100,5,4,100
YAPC-24h-1.92uM,68.16666666666667,100,100,100,5,4,100
HT115-6h-0.5uM,68.16666666666667,100,100,100,100,5,4
HT29-6h-90uM,68.33333333333333,5,5,100,100,100,100
JHUEM2-6h-0.5uM,68.33333333333333,5,5,100,100,100,100
JURKAT-6h-0.1uM,68.33333333333333,5,5,100,100,100,100
LOVO-6h-40uM,68.33333333333333,5,100,5,100,100,100
LOVO-6h-90uM,68.33333333333333,5,100,100,100,100,5
MCF7-6h-90uM,68.33333333333333,5,100,100,100,5,100
MDST8-6h-40uM,68.33333333333333,5,100,100,100,5,100
NCIH508-6h-80uM,68.33333333333333,5,5,100,100,100,100
NOMO1-6h-0.001uM,68.33333333333333,5,100,100,100,5,100
NOMO1-6h-90uM,68.33333333333333,5,100,5,100,100,100
PC3-24h-0.3uM,68.33333333333333,5,5,100,100,100,100
PC3-6h-90uM,68.33333333333333,5,100,100,100,100,5
PHH-24h-0.5uM,68.33333333333333,5,100,100,100,5,100
PL21-6h-70uM,68.33333333333333,5,5,100,100,100,100
RMGI-6h-30uM,68.33333333333333,5,100,5,100,100,100
SNU1040-6h-0.5uM,68.33333333333333,5,100,100,5,100,100
SNUC4-6h-40uM,68.33333333333333,5,100,100,5,100,100
SNUC5-6h-0.5uM,68.33333333333333,5,5,100,100,100,100
TYKNU-6h-0.1uM,68.33333333333333,5,100,100,100,100,5
WSUDLCL2-6h-90uM,68.33333333333333,5,100,100,5,100,100
YAPC-24h-0.05uM,68.33333333333333,5,100,100,100,100,5
YAPC-24h-0.06uM,68.33333333333333,5,100,100,100,5,100
YAPC-24h-0.9uM,68.33333333333333,5,100,5,100,100,100
HUH7-24h-0.1uM,68.33333333333333,100,5,5,100,100,100
HUH7-24h-0.5uM,68.33333333333333,100,5,100,5,100,100
HUH7-6h-20uM,68.33333333333333,100,5,100,5,100,100
MCF7-24h-11.11uM,68.33333333333333,100,5,100,100,5,100
MCF7-6h-30uM,68.33333333333333,100,5,100,100,100,5
NCIH1694-6h-0.5uM,68.33333333333333,100,5,100,100,100,5
NCIH2073-6h-70uM,68.33333333333333,100,5,100,100,100,5
PC3-24h-0uM,68.33333333333333,100,5,100,100,5,100
PC3-24h-1.12uM,68.33333333333333,100,5,100,5,100,100
PC3-24h-6.79uM,68.33333333333333,100,5,100,100,5,100
PHH-6h-0.5uM,68.33333333333333,100,5,100,100,5,100
SKLU1-6h-40uM,68.33333333333333,100,5,100,5,100,100
SKMEL28-6h-1uM,68.33333333333333,100,5,100,100,5,100
