triple,mean_rank,AI,CG,DLPFC,NAC,OFC,SUB
VCAP-48h-5uM,3.6666666666666665,3,3,4,5,5,2
SKBR3-3h-0.12uM,3.8333333333333335,5,3,5,3,5,2
SKBR3-3h-0.37uM,3.8333333333333335,5,4,2,4,5,3
SKL-24h-0.37uM,3.8333333333333335,5,2,5,1,5,5
VCAP-6h-5uM,3.8333333333333335,3,4,5,5,4,2
NPC-24h-0.37uM,4,5,3,3,3,5,5
PC3-6h-5uM,4,5,5,2,5,2,5
U937-24h-0.5uM,4.333333333333333,3,5,5,5,3,5
VCAP-24h-0.1uM,4.666666666666667,5,5,5,3,5,5
A549-6h-1uM,17.833333333333332,2,1,1,2,100,1
A549-24h-0.001uM,18,2,100,2,2,1,1
RKO-6h-10uM,18,1,2,100,1,3,1
ASC.C-24h-10uM,18.166666666666668,1,1,4,1,2,100
PC3-6h-1uM,18.166666666666668,1,2,3,2,100,1
CD34-24h-0.04uM,18.333333333333332,1,2,100,2,3,2
SKMEL28-6h-10uM,18.333333333333332,2,100,2,2,2,2
MCF10A-6h-10uM,18.333333333333332,100,3,1,2,2,2
ASC.C-24h-1.11uM,18.5,2,1,100,2,3,3
BT20-6h-10uM,18.5,2,100,2,2,3,2
MDAMB231-3h-0.37uM,18.5,2,2,100,2,2,3
HS578T-24h-0.5uM,18.5,100,1,4,2,2,2
MDAMB231-24h-0.37uM,18.5,100,2,2,2,2,3
ASC.C-24h-0.12uM,18.666666666666668,3,2,3,2,100,2
NPC.TAK-24h-1.11uM,18.666666666666668,2,3,100,3,2,2
SKL.C-24h-0.37uM,18.666666666666668,3,2,5,1,100,1
SKL.C-24h-1.11uM,18.666666666666668,2,1,100,2,5,2
HS578T-24h-1uM,18.666666666666668,100,2,2,3,3,2
MCF10A-24h-1.11uM,18.666666666666668,100,2,2,2,3,3
ASC.C-24h-0.04uM,18.833333333333332,3,3,100,2,2,3
ASC.C-24h-0.37uM,18.833333333333332,4,2,100,1,2,4
BT20-24h-0.5uM,18.833333333333332,4,2,2,1,100,4
BT20-3h-1.11uM,18.833333333333332,4,3,2,2,100,2
CL34-6h-10uM,18.833333333333332,2,2,100,3,2,4
HS578T-24h-3.33uM,18.833333333333332,2,3,2,2,4,100
HUVEC-24h-0.12uM,18.833333333333332,2,3,4,2,100,2
MCF7-3h-3.33uM,18.833333333333332,2,3,3,100,2,3
BT20-24h-0.12uM,18.833333333333332,100,2,2,2,4,3
A375-6h-0.5uM,19,2,100,3,2,3,4
ASC-24h-0.04uM,19,3,3,100,2,3,3
BT20-24h-0.1uM,19,4,2,2,2,100,4
BT20-3h-3.33uM,19,4,3,2,3,100,2
NEU-24h-3.33uM,19,3,3,100,3,3,2
NKDBA-24h-10uM,19,5,3,100,2,3,1
PC3-24h-3uM,19,3,2,100,3,3,3
PC3-24h-5uM,19,3,3,3,100,2,3
SKBR3-24h-0.12uM,19,3,3,3,100,2,3
SKBR3-3h-0.04uM,19,3,4,2,100,2,3
SKL-24h-0.12uM,19,2,2,100,2,5,3
SKL.C-24h-0.12uM,19,2,4,100,2,3,3
BT20-6h-0.5uM,19,100,3,2,3,4,2
NEU-24h-0.12uM,19,100,3,5,3,2,1
HEPG2-6h-3uM,19.166666666666668,3,3,3,3,3,100
HS578T-6h-0.5uM,19.166666666666668,4,2,100,3,3,3
HT29-24h-3uM,19.166666666666668,2,3,4,100,3,3
HUVEC-24h-10uM,19.166666666666668,1,3,4,3,4,100
MCF10A-24h-1uM,19.166666666666668,4,2,5,2,100,2
MCF10A-6h-1uM,19.166666666666668,4,3,2,3,100,3
NPC.CAS9-24h-1.11uM,19.166666666666668,2,2,3,3,5,100
SKBR3-24h-0.37uM,19.166666666666668,5,3,3,100,2,2
VCAP-24h-0.5uM,19.166666666666668,2,4,100,2,3,4
ASC-24h-0.12uM,19.166666666666668,100,3,4,2,3,3
BT20-6h-1uM,19.166666666666668,100,4,2,2,4,3
HME1-3h-3.33uM,19.166666666666668,100,3,2,2,4,4
MCF10A-24h-0.12uM,19.166666666666668,100,4,3,2,3,3
MCF10A-24h-0.5uM,19.166666666666668,100,2,5,3,2,3
SKBR3-6h-0.5uM,19.166666666666668,100,2,3,4,3,3
HEPG2-24h-0.1uM,19.333333333333332,4,3,2,100,4,3
HS578T-3h-0.37uM,19.333333333333332,4,2,4,4,100,2
JURKAT-24h-1.11uM,19.333333333333332,3,3,4,100,3,3
NPC-24h-3.33uM,19.333333333333332,2,2,5,100,2,5
NPC.TAK-24h-10uM,19.333333333333332,5,2,3,3,3,100
OV7-6h-10uM,19.333333333333332,2,100,3,5,3,3
PC3-6h-3uM,19.333333333333332,5,3,3,2,3,100
SKBR3-24h-3.33uM,19.333333333333332,5,4,2,100,3,2
SKL-24h-0.04uM,19.333333333333332,3,1,100,2,5,5
VCAP-24h-5uM,19.333333333333332,2,4,4,4,100,2
WSUDLCL2-6h-10uM,19.333333333333332,2,3,5,5,1,100
HME1-3h-0.37uM,19.333333333333332,100,3,3,3,3,4
MDAMB231-3h-3.33uM,19.333333333333332,100,3,2,3,5,3
NPC.TAK-24h-0.37uM,19.333333333333332,100,3,3,2,3,5
SKBR3-24h-0.5uM,19.333333333333332,100,5,2,2,3,4
HA1E-6h-20uM,19.5,4,4,4,2,100,3
HT29-24h-0.1uM,19.5,3,3,3,4,4,100
NPC.CAS9-24h-0.04uM,19.5,3,3,100,3,3,5
HA1E-24h-1uM,19.5,100,4,4,2,4,3
HA1E-24h-3uM,19.5,100,1,4,4,4,4
HCC515-6h-1uM,19.5,100,4,4,2,4,3
CD34-6h-0.5uM,19.666666666666668,3,100,4,4,4,3
CD34-6h-1uM,19.666666666666668,3,3,100,4,4,4
CD34-6h-3uM,19.666666666666668,3,4,100,3,4,4
H1299-6h-100uM,19.666666666666668,4,4,3,3,100,4
HCC515-6h-0.1uM,19.666666666666668,4,4,100,4,4,2
HUES3-24h-10uM,19.666666666666668,3,5,4,4,2,100
JURKAT-24h-3.33uM,19.666666666666668,4,3,100,4,2,5
MDAMB231-3h-1.11uM,19.666666666666668,5,3,3,2,100,5
NKDBA-24h-1uM,19.666666666666668,5,4,100,3,3,3
NPC.CAS9-24h-10uM,19.666666666666668,3,4,100,5,1,5
U937-6h-1uM,19.666666666666668,3,3,5,100,5,2
SKBR3-24h-1uM,19.666666666666668,100,4,3,1,5,5
HA1E-24h-100uM,19.833333333333332,4,4,4,3,100,4
HEK293T-24h-3uM,19.833333333333332,4,4,4,3,4,100
LNCAP-24h-10uM,19.833333333333332,3,5,3,100,3,5
MCF7-3h-1.11uM,19.833333333333332,3,100,3,5,3,5
MCF7-6h-5uM,19.833333333333332,3,4,5,5,100,2
MNEU.E-24h-0.04uM,19.833333333333332,5,5,100,3,3,3
MNEU.E-24h-10uM,19.833333333333332,2,5,5,100,2,5
PC3-6h-0.01uM,19.833333333333332,5,5,3,3,100,3
PHH-6h-3uM,19.833333333333332,5,3,100,5,2,4
U266-24h-1uM,19.833333333333332,2,4,5,5,3,100
HL60-6h-1uM,20,3,5,4,4,100,4
MCF7-3h-0.12uM,20,5,4,3,5,100,3
NCIH508-6h-40uM,20,3,4,100,5,5,3
THP1-6h-0.5uM,20,5,5,4,3,100,3
U266-6h-0.5uM,20,2,100,5,5,3,5
NPC-24h-1.11uM,20,100,3,5,5,2,5
VCAP-24h-20uM,20,100,4,5,4,5,2
HUES3-24h-0.37uM,20.166666666666668,4,5,3,4,100,5
PC3-6h-0.001uM,20.5,5,5,5,3,100,5
U937-6h-0.5uM,20.5,5,100,4,5,5,4
U937-24h-10uM,20.666666666666668,5,4,100,5,5,5
PHH-24h-3uM,20.833333333333332,5,5,100,5,5,5
ASC.C-24h-3.33uM,34.5,2,1,2,2,100,100
COV644-6h-10uM,34.833333333333336,2,2,100,100,2,3
HME1-3h-10uM,34.833333333333336,2,2,2,3,100,100
HUH7-6h-10uM,34.833333333333336,2,3,100,100,2,2
ASC-24h-0.37uM,35,3,2,100,2,100,3
MCF10A-24h-0.1uM,35,100,2,100,2,4,2
A375-6h-3uM,35.166666666666664,3,100,2,2,100,4
HME1-3h-0.12uM,35.166666666666664,100,2,3,3,100,3
HME1-3h-1.11uM,35.166666666666664,100,3,2,3,3,100
A375-24h-0.5uM,35.333333333333336,3,3,4,2,100,100
HS578T-6h-1uM,35.333333333333336,4,2,100,4,2,100
HUH7-6h-3uM,35.333333333333336,3,3,100,3,3,100
JURKAT-6h-3uM,35.333333333333336,4,2,100,100,3,3
LNCAP-3h-0.37uM,35.333333333333336,3,4,100,3,100,2
MNEU.E-24h-3.33uM,35.333333333333336,3,100,100,3,3,3
NPC.CAS9-24h-0.12uM,35.333333333333336,1,3,5,100,100,3
NPC.TAK-24h-0.04uM,35.333333333333336,5,100,100,3,1,3
HA1E-6h-0.01uM,35.333333333333336,100,3,4,100,2,3
VCAP-48h-1uM,35.333333333333336,100,2,100,5,3,2
MDAMB231-6h-1uM,35.333333333333336,100,100,1,3,3,5
A549-24h-80uM,35.5,2,4,4,3,100,100
HA1E-6h-0.5uM,35.5,3,3,4,100,100,3
LNCAP-24h-3.33uM,35.5,4,100,2,100,4,3
SNU1040-6h-10uM,35.5,3,3,4,3,100,100
HA1E-24h-0.1uM,35.5,100,2,4,3,100,4
NPC-24h-0.04uM,35.5,100,5,3,3,100,2
NPC.CAS9-24h-3.33uM,35.5,100,2,100,5,3,3
SKBR3-3h-1.11uM,35.5,100,3,3,2,100,5
A673-6h-100uM,35.666666666666664,2,100,4,4,100,4
HCC515-6h-0.001uM,35.666666666666664,4,100,3,3,4,100
HT29-24h-1uM,35.666666666666664,4,3,100,4,100,3
LNCAP-3h-0.04uM,35.666666666666664,4,3,100,4,100,3
NKDBA-24h-3uM,35.666666666666664,3,4,100,5,100,2
HA1E-6h-100uM,35.666666666666664,100,3,100,4,4,3
SW948-6h-100uM,35.666666666666664,100,4,100,3,3,4
H1299-6h-80uM,35.833333333333336,4,100,100,4,4,3
HCT116-6h-80uM,35.833333333333336,4,100,4,4,100,3
HEC108-6h-40uM,35.833333333333336,3,100,100,4,4,4
HEK293T-24h-0.1uM,35.833333333333336,3,4,4,100,100,4
HL60-6h-3uM,35.833333333333336,3,5,100,4,100,3
HT29-24h-100uM,35.833333333333336,4,5,100,3,100,3
LNCAP-3h-10uM,35.833333333333336,4,100,100,3,3,5
LNCAP-3h-3.33uM,35.833333333333336,2,100,100,4,4,5
MDAMB231-3h-0.12uM,35.833333333333336,3,2,5,100,100,5
VCAP-6h-0.1uM,35.833333333333336,5,3,100,5,100,2
HCC15-6h-0.1uM,35.833333333333336,100,4,4,100,4,3
JURKAT-6h-10uM,35.833333333333336,100,3,3,100,4,5
LNCAP-3h-1.11uM,35.833333333333336,100,5,3,100,4,3
LOVO-6h-100uM,35.833333333333336,100,5,3,3,4,100
EFO27-6h-80uM,36,4,100,4,100,4,4
HA1E-6h-40uM,36,4,4,100,4,100,4
HEK293T-6h-0.1uM,36,4,4,4,100,100,4
HELA-24h-0.02uM,36,4,4,100,100,4,4
HT115-6h-0.5uM,36,4,100,4,4,100,4
HUES3-24h-0.04uM,36,4,5,100,2,100,5
MCF7-6h-20uM,36,1,100,100,5,5,5
MNEU.E-24h-0.37uM,36,5,5,100,3,100,3
PHH-6h-10uM,36,3,5,3,5,100,100
VCAP-48h-20uM,36,5,5,100,4,100,2
VCAP-6h-20uM,36,3,100,5,100,5,3
HCC515-24h-80uM,36,100,4,4,100,4,4
HCC515-24h-40uM,36,100,100,4,4,4,4
HT115-6h-90uM,36,100,100,4,4,4,4
JURKAT-24h-0.37uM,36.166666666666664,3,5,4,100,100,5
SKM1-6h-0.5uM,36.166666666666664,3,100,5,4,100,5
LNCAP-24h-0.37uM,36.166666666666664,100,5,4,3,100,5
SKM1-6h-100uM,36.166666666666664,100,5,100,5,3,4
SW620-6h-100uM,36.166666666666664,100,5,4,3,100,5
U937-6h-40uM,36.166666666666664,100,5,100,4,3,5
VCAP-6h-30uM,36.166666666666664,100,5,5,100,3,4
MCF7-3h-0.37uM,36.333333333333336,5,5,3,100,100,5
MDST8-6h-40uM,36.333333333333336,5,100,5,3,100,5
NCIH508-6h-0.5uM,36.333333333333336,3,100,5,5,100,5
SNGM-6h-0.5uM,36.333333333333336,3,5,5,100,5,100
U266-24h-0.5uM,36.333333333333336,3,5,5,100,5,100
U266-6h-0.1uM,36.333333333333336,5,100,100,5,3,5
OV7-6h-100uM,36.333333333333336,100,5,100,3,5,5
MCF7-24h-20uM,36.5,5,100,5,4,5,100
RMGI-6h-100uM,36.5,100,4,5,100,5,5
SKMEL28-6h-80uM,36.5,100,5,100,5,5,4
MCF7-6h-100uM,36.666666666666664,5,5,100,5,100,5
NCIH508-6h-90uM,36.666666666666664,5,5,5,5,100,100
NCIH596-6h-0.5uM,36.666666666666664,5,5,5,100,100,5
NCIH596-6h-100uM,36.666666666666664,5,5,5,5,100,100
NOMO1-6h-0.1uM,36.666666666666664,5,100,5,5,100,5
SW480-6h-40uM,36.666666666666664,5,5,5,5,100,100
