SYMBOL,logFC,logCPM,F,PValue,FDR
MAP3K3,-39.23568334833186,6.843640535725358,22566.75868105824,1.6819046598916426e-59,8.963938791851077e-56
ALG11,-31.823650993439326,9.243774284361097,22035.122018724436,2.7868611198044694e-59,8.963938791851077e-56
SLC25A53,-42.123439523067944,5.853833922429404,21153.80365768484,6.615882924816744e-59,1.1045366502127688e-55
MED13L,-29.5414708477876,10.084420956527266,21116.491661786273,6.867941241801764e-59,1.1045366502127688e-55
ZNF550,-40.202446304844045,6.53244413787096,20619.457599349018,1.1374119394027679e-58,1.4633942012356011e-55
ZNF439,-38.12116731163569,7.215183294997954,20283.418024057846,1.610831548179372e-58,1.7270798915729832e-55
C11orf1,-41.029797097615024,6.216844414725296,20008.349318946097,2.1509617743109585e-58,1.9767338705917708e-55
CCDC127,-36.12084314525089,7.941309104273068,19216.004065795,5.0611098493807966e-58,4.069764957633333e-55
BCDIN3D,-41.963412806559525,5.869088064661611,18998.278258618375,6.442288614730207e-58,4.185522841708171e-55
ZFP82,-37.66501515804229,7.311587630693084,18904.024538052057,7.157773983815731e-58,4.185522841708171e-55
PGBD4,-36.1694999572555,7.879256326084681,18881.051380428915,7.344470377557876e-58,4.185522841708171e-55
HAUS3,-35.80408183973424,8.018364481499095,18783.80750380682,8.193060007526167e-58,4.185522841708171e-55
MRPS25,-35.22217165262405,8.159525762420301,18755.572813010243,8.458230521095324e-58,4.185522841708171e-55
WDR61,-37.33723712089744,7.495266973594191,18275.248054202923,1.4650387027629466e-57,6.72885587408769e-55
TSPY26P,-41.74641196607447,6.14572190593712,18153.976890052323,1.686831807408264e-57,6.72885587408769e-55
KAT6B,-31.205659306635706,9.482988283540474,18139.71197786761,1.7151420846718043e-57,6.72885587408769e-55
VHL,-34.07046026104034,8.519795295659629,18108.813227750983,1.778183582457496e-57,6.72885587408769e-55
CNPY2,-37.10416407898237,7.564730938566936,17821.630068672155,2.4944169776587918e-57,8.464049802164371e-55
ILKAP,-37.794553570921195,7.294739579578414,17819.790423478145,2.499874805551423e-57,8.464049802164371e-55
CA13,-42.16541197842739,5.912847923208257,17584.14387176943,3.3137582714386634e-57,1.065870348008246e-54
MED9,-36.919227928891864,7.562031135454149,17541.02959811313,3.490541354361915e-57,1.0692691682195333e-54
PARD6B,-39.638765187168495,6.672102860952144,17490.764261095086,3.709185813666895e-57,1.0845996517872336e-54
CMC2,-36.05709777505127,7.876481784517441,17425.325859141365,4.015529047387244e-57,1.1231260157322671e-54
ZNF543,-39.294933653293704,6.833128721656424,16912.276643046378,7.559787343949126e-57,2.026337999317697e-54
ZNF284,-41.4038070260909,6.07821619820638,16802.415292082056,8.678141049835655e-57,2.224956762222255e-54
SMIM12,-37.121758046819146,7.599647996221807,16774.193987387625,8.992519169559867e-57,2.224956762222255e-54
LLPH,-37.065155693543794,7.610826132260194,16643.295747969612,1.061463917065969e-56,2.5290360661056957e-54
ZNF558,-39.45899917882709,6.797866442496145,16578.838977589592,1.1523357652588504e-56,2.647491420682209e-54
PPP1R3E,-39.54743168302852,6.735985785678753,16544.01742251424,1.204782761597471e-56,2.672540519088459e-54
ZNF629,-39.37592173441812,6.910531369435508,16478.595994860385,1.3101911528908273e-56,2.809486562182231e-54
LAMC1,-37.1749992487049,7.5866844712772386,16000.974034517276,2.4418738868447564e-56,5.06728216582978e-54
WDR70,-37.56206799750533,7.413599369742754,15875.712459255616,2.883822041755033e-56,5.797383498315665e-54
ZNF549,-37.7805737537363,7.279727536364562,15844.306733642434,3.0072601921495774e-56,5.862334792757039e-54
GPATCH1,-39.944819224200494,6.673332638444759,15796.153577035539,3.2073788327837892e-56,6.068549420970035e-54
TRAPPC5,-39.302387602106734,6.842212583697131,15717.49019030941,3.5648470719578426e-56,6.552188918258515e-54
DELE1,-37.767799698811515,7.295419342862585,15545.708915237421,4.498379957884618e-56,7.85938817622216e-54
SAMD5,-40.187633561065944,6.561643863043975,15542.122573598577,4.520400474432146e-56,7.85938817622216e-54
MED22,-41.93206572690852,5.915284090644751,15474.99175669365,4.954101735108296e-56,8.386772753145175e-54
ZNF2,-42.250629879566795,5.856567332995993,15361.292168729815,5.790929368290074e-56,9.115229985834636e-54
STMP1,-37.61497473690869,7.369377622467842,15360.912640968743,5.793958293491102e-56,9.115229985834636e-54
ANAPC16,-36.76933404531262,7.666215070162362,15358.969879851546,5.809489031854812e-56,9.115229985834636e-54
WHAMM,-38.84014547404465,6.955806169503963,15192.608035538655,7.3154116283120915e-56,1.1204772144031352e-53
AVEN,-43.39607534462707,5.440480939755216,15078.533754528631,8.580481851872086e-56,1.2836799942579798e-53
ZNF398,-36.838339747396496,7.716856932732489,15043.252333824634,9.01659520801154e-56,1.31826720393496e-53
CSRNP2,-34.59100128008728,8.473763497458043,14996.548995682244,9.629891799478164e-56,1.3584278125541777e-53
MPLKIP,-37.9886907997102,7.158759736005608,14990.416119521396,9.713614080132469e-56,1.3584278125541777e-53
SMIM7,-37.50803379468954,7.489328512805246,14971.512798716754,9.976499617561143e-56,1.3655068519100177e-53
NUDT19,-42.03434921093163,5.829099305425843,14830.965476569883,1.2180519986084785e-55,1.5630539577992208e-53
CRIPT,-33.616797345377634,8.689405179684904,14829.902336470834,1.2199012486931614e-55,1.5630539577992208e-53
FUT4,-44.1030883150759,5.258731004532501,14827.678208142608,1.223779462943363e-55,1.5630539577992208e-53
COA8,-40.26008537816221,6.517355781624941,14818.924499878414,1.2391691566572402e-55,1.5630539577992208e-53
OXSR1,-35.84462770150536,8.050035143119754,14751.087162283893,1.3655245202622238e-55,1.6893113920859397e-53
PIGM,-39.997771622812145,6.5697986857748445,14645.291296488645,1.5901995853880356e-55,1.9301422514719308e-53
ZNF280D,-37.299418883220305,7.483484366118187,14556.47023890273,1.808667627916599e-55,2.1546590463680524e-53
